NumberOfAnonymousClasses_count;NumberOfAssignments_count;NumberOfStringLiterals_75%;NumberOfParenthesizedExps_max;Returns_25%;NumberOfParenthesizedExps_25%;NumberOfTryCatch_min;NumberOfVariables_count;NumberOfLambdas_25%;NumberOfStringLiterals_50%;RFC_std;NumberOfTryCatch_mean;RFC_mean;CBO_75%;WMC_CK_count;NumberOfParameters_CK_count;NumberOfComparisons_75%;IsConstructor_unique;Returns_std;NumberOfLambdas_count;NumberOfLogStatements_max;NumberOfInnerClasses_count;MaxNumberOfNestedBlocks_std;NumberOfUniqueWords_std;NumberOfMathOperations_25%;IsConstructor_count;NumberOfParameters_CK_min;NumberOfStringLiterals_max;Returns_min;LOCMethod_CK_50%;NumberOfTryCatch_50%;NumberOfAssignments_std;NumberOfUniqueWords_mean;NumberOfInnerClasses_mean;NumberOfLambdas_50%;NumberOfParenthesizedExps_std;NumberOfAssignments_75%;NumberOfNumbers_75%;NumberOfInnerClasses_25%;WMC_CK_max;NumberOfTryCatch_25%;NumberOfMathOperations_mean;WMC_CK_50%;NumberOfModifiers_25%;NumberOfMathOperations_max;NumberOfVariables_std;NumberOfAssignments_max;NumberOfComparisons_std;WMC_CK_min;NumberOfLambdas_75%;RFC_75%;NumberOfLogStatements_25%;NumberOfLoops_25%;NumberOfStringLiterals_min;LOCMethod_CK_std;NumberOfAnonymousClasses_max;NumberOfComparisons_max;NumberOfStringLiterals_mean;CBO_count;RFC_count;NumberOfLogStatements_50%;NumberOfModifiers_std;WMC_CK_25%;LOCMethod_CK_75%;NumberOfParameters_CK_75%;LOCMethod_CK_25%;NumberOfParameters_CK_max;NumberOfLambdas_max;NumberOfAnonymousClasses_min;LOCMethod_CK_max;NumberOfAssignments_min;NumberOfLoops_max;RFC_50%;IsConstructor_top;NumberOfLoops_mean;NumberOfAnonymousClasses_mean;NumberOfVariables_25%;NumberOfParameters_CK_mean;NumberOfNumbers_std;LOCMethod_CK_min;NumberOfAssignments_mean;NumberOfModifiers_75%;NumberOfNumbers_max;MaxNumberOfNestedBlocks_75%;Bugged;NumberOfAnonymousClasses_50%;RFC_max;NumberOfModifiers_min;NumberOfNumbers_count;NumberOfStringLiterals_std;NumberOfLogStatements_mean;NumberOfTryCatch_75%;CBO_max;NumberOfLambdas_mean;NumberOfStringLiterals_25%;WMC_CK_mean;NumberOfAnonymousClasses_std;NumberOfUniqueWords_max;NumberOfLoops_50%;NumberOfInnerClasses_max;NumberOfTryCatch_std;NumberOfModifiers_max;NumberOfMathOperations_std;NumberOfLoops_count;NumberOfModifiers_50%;NumberOfParenthesizedExps_75%;NumberOfLoops_min;Returns_75%;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_50%;NumberOfNumbers_min;NumberOfParenthesizedExps_50%;NumberOfParenthesizedExps_mean;MaxNumberOfNestedBlocks_count;NumberOfVariables_50%;NumberOfComparisons_mean;NumberOfUniqueWords_25%;CBO_25%;RFC_min;WMC_CK_std;NumberOfParameters_CK_std;NumberOfAnonymousClasses_75%;NumberOfStringLiterals_count;MaxNumberOfNestedBlocks_max;Returns_max;LOCMethod_CK_count;NumberOfMathOperations_min;NumberOfParenthesizedExps_min;NumberOfComparisons_min;NumberOfInnerClasses_min;NumberOfModifiers_mean;NumberOfUniqueWords_count;NumberOfLogStatements_std;LOCMethod_CK_mean;NumberOfParameters_CK_50%;NumberOfComparisons_50%;NumberOfAssignments_50%;NumberOfNumbers_mean;MaxNumberOfNestedBlocks_50%;NumberOfVariables_mean;NumberOfInnerClasses_50%;NumberOfTryCatch_count;CBO_mean;NumberOfAssignments_25%;NumberOfLogStatements_75%;NumberOfNumbers_25%;NumberOfUniqueWords_75%;MaxNumberOfNestedBlocks_min;Returns_count;CBO_50%;Returns_mean;NumberOfModifiers_count;WMC_CK_75%;NumberOfVariables_max;NumberOfLogStatements_count;IsConstructor_freq;NumberOfVariables_min;NumberOfLoops_75%;NumberOfVariables_75%;NumberOfComparisons_count;NumberOfTryCatch_max;NumberOfComparisons_25%;NumberOfAnonymousClasses_25%;NumberOfMathOperations_count;MaxNumberOfNestedBlocks_25%;NumberOfUniqueWords_50%;NumberOfLogStatements_min;NumberOfNumbers_50%;NumberOfInnerClasses_std;NumberOfInnerClasses_75%;NumberOfParameters_CK_25%;NumberOfLambdas_std;NumberOfParenthesizedExps_count;NumberOfLoops_std;CBO_min;RFC_25%;NumberOfLambdas_min;CBO_std;Returns_50%;NumberOfUniqueWords_min;NumberOfMathOperations_75%
4.0;4.0;1.75;0.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;4.0;5.75;4.0;4.0;0.25;1.0;1.0;4.0;0.0;4.0;1.0;9.5;0.0;4.0;0.0;4.0;0.0;4.0;0.0;1.5;17.75;0.0;0.0;0.0;1.75;1.25;0.0;3.0;0.0;0.0;1.0;1.0;0.0;1.5;4.0;0.5;1.0;0.25;4.0;0.0;0.0;0.0;6.0;0.0;1.0;1.5;4.0;4.0;0.0;4.5;1.0;7.0;0.75;4.0;3.0;1.0;0.0;16.0;1.0;0.0;2.0;False;0.0;0.0;1.0;0.75;0.5;4.0;1.75;3.25;2.0;0.5;True;0.0;10.0;1.0;4.0;1.7320508075688772;0.0;0.0;11.0;0.25;0.75;1.5;0.0;32.0;0.0;0.0;0.0;10.0;0.0;4.0;1.0;0.0;0.0;0.5;0.5;0.0;1.0;0.0;0.0;4.0;1.0;0.25;13.0;4.0;2.0;1.0;1.5;0.0;4.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;3.25;4.0;0.0;7.0;0.0;0.0;1.0;1.25;0.0;1.75;0.0;4.0;5.75;1.0;0.0;1.0;17.75;0.0;4.0;4.0;0.5;4.0;1.5;4.0;4.0;4.0;1.0;0.0;1.75;4.0;0.0;0.0;0.0;4.0;0.0;13.0;0.0;1.0;0.0;0.0;0.0;0.5;4.0;0.0;4.0;2.0;0.0;3.5;0.0;13.0;0.0
2.0;2.0;8.5;0.0;0.5;0.0;0.0;2.0;0.25;7.0;4.242640687119285;0.5;7.0;9.25;2.0;2.0;0.0;1.0;1.4142135623730951;2.0;0.0;2.0;0.7071067811865476;4.949747468305833;0.0;2.0;0.0;10.0;0.0;12.5;0.5;0.0;24.5;0.0;0.5;0.0;3.0;1.75;0.0;2.0;0.25;0.0;1.5;3.25;0.0;0.7071067811865476;3.0;0.0;1.0;0.75;8.5;0.0;0.0;4.0;0.7071067811865476;0.0;0.0;7.0;2.0;2.0;0.0;6.363961030678928;1.25;12.75;2.25;12.25;3.0;1.0;0.0;13.0;3.0;0.0;7.0;False;0.0;0.0;3.25;1.5;0.7071067811865476;12.0;3.0;7.75;2.0;1.75;False;0.0;10.0;1.0;2.0;4.242640687119285;0.0;0.75;10.0;0.5;5.5;1.5;0.0;28.0;0.0;0.0;0.7071067811865476;10.0;0.0;2.0;5.5;0.0;0.0;1.5;1.5;0.0;1.0;0.0;0.0;2.0;3.5;0.0;22.75;7.75;4.0;0.7071067811865476;2.1213203435596424;0.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;5.5;2.0;0.0;12.5;1.5;0.0;3.0;1.5;1.5;3.5;0.0;2.0;8.5;3.0;0.0;1.25;26.25;1.0;2.0;8.5;1.0;2.0;1.75;4.0;2.0;2.0;3.0;0.0;3.75;2.0;1.0;0.0;0.0;2.0;1.25;24.5;0.0;1.5;0.0;0.0;0.75;0.7071067811865476;2.0;0.0;7.0;5.5;0.0;2.1213203435596424;1.0;21.0;0.0
2.0;2.0;3.0;0.0;0.5;0.0;0.0;2.0;0.25;2.0;4.949747468305833;0.0;5.5;8.25;2.0;2.0;0.0;1.0;1.4142135623730951;2.0;0.0;2.0;1.4142135623730951;15.556349186104045;0.0;2.0;0.0;4.0;0.0;8.0;0.0;2.1213203435596424;20.0;0.0;0.5;0.0;2.25;1.75;0.0;2.0;0.0;0.0;1.5;3.25;0.0;2.8284271247461903;3.0;0.0;1.0;0.75;7.25;0.0;0.0;0.0;7.071067811865476;0.0;0.0;2.0;2.0;2.0;0.0;6.363961030678928;1.25;10.5;1.5;5.5;2.0;1.0;0.0;13.0;0.0;0.0;5.5;False;0.0;0.0;1.0;1.0;0.7071067811865476;3.0;1.5;7.75;2.0;1.5;True;0.0;9.0;1.0;2.0;2.8284271247461903;0.0;0.0;10.0;0.5;1.0;1.5;0.0;31.0;0.0;0.0;0.0;10.0;0.0;2.0;5.5;0.0;0.0;1.5;1.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;14.5;4.75;2.0;0.7071067811865476;1.4142135623730951;0.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;5.5;2.0;0.0;8.0;1.0;0.0;1.5;1.5;1.0;2.0;0.0;2.0;6.5;0.75;0.0;1.25;25.5;0.0;2.0;6.5;1.0;2.0;1.75;4.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;0.5;20.0;0.0;1.5;0.0;0.0;0.5;0.7071067811865476;2.0;0.0;3.0;3.75;0.0;4.949747468305833;1.0;9.0;0.0
18.0;18.0;3.5;2.0;0.0;0.0;0.0;18.0;0.0;2.0;4.766783215358363;0.4444444444444444;5.388888888888888;6.75;18.0;18.0;1.0;1.0;0.3233808333817773;18.0;0.0;18.0;1.3672165321380638;9.044010042401482;0.0;18.0;0.0;7.0;0.0;4.0;0.0;2.5437350953458417;22.83333333333333;0.0;0.0;0.6156987634551992;5.0;1.0;0.0;3.0;0.0;0.05555555555555555;1.0;1.0;1.0;2.5437350953458417;7.0;0.5016313257045503;1.0;0.0;9.75;0.0;0.0;1.0;5.61656048075572;0.0;1.0;2.7777777777777777;18.0;18.0;0.0;2.1143765594836976;1.0;14.0;0.0;4.0;2.0;0.0;0.0;18.0;0.0;2.0;2.0;False;0.6666666666666666;0.0;1.0;0.2222222222222222;1.0740552924509197;3.0;2.6666666666666665;1.0;4.0;2.75;True;0.0;13.0;1.0;18.0;1.8328876463610653;0.0;1.0;12.0;0.0;2.0;1.7777777777777777;0.0;41.0;0.0;0.0;0.5113099925649136;10.0;0.23570226039551584;18.0;1.0;1.0;0.0;0.0;1.1111111111111112;0.0;0.0;0.0;0.4444444444444444;18.0;1.0;0.3888888888888889;17.0;4.0;1.0;0.9428090415820634;0.6467616667635545;0.0;18.0;3.0;1.0;18.0;0.0;0.0;0.0;0.0;1.6666666666666667;18.0;0.0;8.38888888888889;0.0;0.0;1.0;0.7222222222222222;0.0;2.6666666666666665;0.0;18.0;5.666666666666668;1.0;0.0;0.0;30.75;0.0;18.0;4.0;0.1111111111111111;18.0;3.0;7.0;18.0;18.0;0.0;1.75;5.0;18.0;1.0;0.0;0.0;18.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.9074852129730302;0.0;2.0;0.0;3.0292689857844075;0.0;10.0;0.0
4.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;4.43471156521669;0.0;5.5;5.5;4.0;4.0;0.0;1.0;0.5;4.0;0.0;4.0;0.0;5.7373048260195025;0.0;4.0;0.0;1.0;0.0;7.5;0.0;0.957427107756338;15.75;0.0;0.0;0.0;3.0;2.25;0.0;1.0;0.0;0.25;1.0;1.0;1.0;0.8164965809277259;3.0;0.0;1.0;0.0;8.5;0.0;0.0;1.0;4.349329450233296;0.0;0.0;1.0;4.0;4.0;0.0;4.5;1.0;10.25;0.5;5.5;2.0;0.0;0.0;14.0;1.0;0.0;6.0;False;0.0;0.0;1.75;0.5;2.8722813232690143;4.0;2.25;3.25;6.0;0.0;False;0.0;10.0;1.0;4.0;0.0;0.0;0.0;7.0;0.0;1.0;1.0;0.0;24.0;0.0;0.0;0.0;10.0;0.5;4.0;1.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;12.5;4.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;3.25;4.0;0.0;8.25;0.0;0.0;2.5;1.75;0.0;2.0;0.0;4.0;5.0;1.75;0.0;0.0;17.25;0.0;4.0;4.5;0.25;4.0;1.0;3.0;4.0;4.0;1.0;0.0;2.25;4.0;0.0;0.0;0.0;4.0;0.0;14.0;0.0;0.5;0.0;0.0;0.0;0.0;4.0;0.0;4.0;3.0;0.0;1.4142135623730951;0.0;11.0;0.25
6.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.710345895825168;0.0;4.166666666666667;4.75;6.0;6.0;0.0;1.0;0.40824829046386296;6.0;0.0;6.0;0.0;4.445971959725641;0.0;6.0;0.0;1.0;0.0;5.0;0.0;1.1690451944500122;15.833333333333336;0.0;0.0;0.0;2.0;1.5;0.0;1.0;0.0;0.16666666666666666;1.0;1.0;1.0;0.8164965809277259;4.0;0.0;1.0;0.0;6.25;0.0;0.0;0.0;5.076087732365021;0.0;0.0;0.16666666666666666;6.0;6.0;0.0;3.6742346141747673;1.0;7.5;0.0;4.0;2.0;0.0;0.0;17.0;1.0;0.0;3.0;False;0.0;0.0;1.0;0.3333333333333333;2.8106938645110398;4.0;1.8333333333333333;1.0;7.0;0.0;False;0.0;10.0;1.0;6.0;0.40824829046386296;0.0;0.0;7.0;0.0;0.0;1.0;0.0;24.0;0.0;0.0;0.0;10.0;0.40824829046386296;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.5;0.0;13.5;4.0;0.0;0.0;0.8164965809277259;0.0;6.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;2.5;6.0;0.0;7.166666666666668;0.0;0.0;1.5;1.5;0.0;1.6666666666666667;0.0;6.0;4.666666666666667;1.0;0.0;0.0;16.0;0.0;6.0;4.0;0.16666666666666666;6.0;1.0;3.0;6.0;6.0;1.0;0.0;2.0;6.0;0.0;0.0;0.0;6.0;0.0;15.5;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;4.0;2.0;0.0;1.2110601416389966;0.0;11.0;0.0
1.0;1.0;70.0;0.0;0.0;0.0;0.0;1.0;0.0;70.0;0.0;0.0;6.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;70.0;0.0;83.0;0.0;0.0;25.0;0.0;0.0;0.0;8.0;72.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;0.0;1.0;0.0;6.0;0.0;0.0;70.0;0.0;0.0;0.0;70.0;1.0;1.0;0.0;0.0;1.0;83.0;0.0;83.0;0.0;0.0;0.0;83.0;8.0;0.0;6.0;False;0.0;0.0;8.0;0.0;0.0;83.0;8.0;1.0;72.0;0.0;False;0.0;6.0;1.0;1.0;0.0;0.0;0.0;7.0;0.0;70.0;1.0;0.0;25.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;1.0;8.0;0.0;25.0;7.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;83.0;0.0;0.0;8.0;72.0;0.0;8.0;0.0;1.0;7.0;8.0;0.0;72.0;25.0;0.0;1.0;7.0;0.0;1.0;1.0;8.0;1.0;1.0;8.0;0.0;8.0;1.0;0.0;0.0;0.0;1.0;0.0;25.0;0.0;72.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;6.0;0.0;0.0;0.0;25.0;0.0
3.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;5.033222956847167;0.0;4.666666666666667;6.0;3.0;3.0;0.0;1.0;0.5773502691896258;3.0;0.0;3.0;0.0;6.110100926607786;0.0;3.0;0.0;1.0;0.0;6.0;0.0;1.0;17.333333333333332;0.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.3333333333333333;1.0;1.0;1.0;1.0;3.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;5.291502622129181;0.0;0.0;1.0;3.0;3.0;0.0;5.196152422706632;1.0;10.0;1.0;5.0;2.0;0.0;0.0;14.0;1.0;0.0;4.0;False;0.0;0.0;1.5;0.6666666666666666;3.4641016151377544;4.0;2.0;5.5;6.0;0.0;False;0.0;10.0;1.0;3.0;0.0;0.0;0.0;7.0;0.0;1.0;1.0;0.0;24.0;0.0;0.0;0.0;10.0;0.5773502691896258;3.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;14.0;4.5;0.0;0.0;1.1547005383792517;0.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;8.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;3.0;5.333333333333333;1.5;0.0;0.0;20.0;0.0;3.0;5.0;0.3333333333333333;3.0;1.0;3.0;3.0;3.0;1.0;0.0;2.5;3.0;0.0;0.0;0.0;3.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;2.0;0.0;1.5275252316519463;0.0;12.0;0.5
1.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;6.0;6.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;14.0;0.0;0.0;29.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;0.0;1.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;1.0;14.0;0.0;14.0;0.0;0.0;0.0;14.0;6.0;0.0;6.0;False;0.0;0.0;6.0;0.0;0.0;14.0;6.0;1.0;1.0;0.0;False;0.0;6.0;1.0;1.0;0.0;0.0;0.0;6.0;0.0;6.0;1.0;0.0;29.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;0.0;29.0;6.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;14.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;1.0;6.0;6.0;0.0;1.0;29.0;0.0;1.0;6.0;0.0;1.0;1.0;6.0;1.0;1.0;6.0;0.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;29.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;6.0;0.0;0.0;0.0;29.0;0.0
2.0;2.0;12.25;0.0;0.25;0.0;0.0;2.0;0.0;8.5;4.242640687119285;0.0;3.0;5.5;2.0;2.0;0.0;1.0;0.7071067811865476;2.0;0.0;2.0;0.0;0.7071067811865476;0.25;2.0;0.0;16.0;0.0;27.0;0.0;11.31370849898476;18.5;0.0;0.0;0.0;13.0;11.25;0.0;1.0;0.0;0.5;1.0;3.25;1.0;0.7071067811865476;17.0;0.0;1.0;0.0;4.5;0.0;0.0;1.0;32.526911934581186;0.0;0.0;8.5;2.0;2.0;0.0;6.363961030678928;1.0;38.5;0.75;15.5;1.0;0.0;0.0;50.0;1.0;0.0;3.0;False;0.0;0.0;1.25;0.5;10.606601717798213;4.0;9.0;7.75;15.0;0.0;False;0.0;6.0;1.0;2.0;10.606601717798213;0.0;0.0;6.0;0.0;4.75;1.0;0.0;19.0;0.0;0.0;0.0;10.0;0.7071067811865476;2.0;5.5;0.0;0.0;0.75;0.0;0.5;0.0;0.0;0.0;2.0;1.5;0.0;18.25;4.5;0.0;0.0;0.7071067811865476;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;5.5;2.0;0.0;27.0;0.5;0.0;9.0;7.5;0.0;1.5;0.0;2.0;5.0;5.0;0.0;3.75;18.75;0.0;2.0;5.0;0.5;2.0;1.0;2.0;2.0;2.0;1.0;0.0;1.75;2.0;0.0;0.0;0.0;2.0;0.0;18.5;0.0;7.5;0.0;0.0;0.25;0.0;2.0;0.0;4.0;1.5;0.0;1.4142135623730951;0.5;18.0;0.75
1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;4.0;0.0;0.0;8.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;4.0;2.0;4.0;2.0;0.0;0.0;4.0;2.0;0.0;2.0;True;0.0;0.0;0.0;2.0;0.0;4.0;2.0;1.0;0.0;0.0;False;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;8.0;0.0
3.0;3.0;8.5;0.0;0.0;0.0;0.0;3.0;0.0;2.0;1.7320508075688772;0.0;3.0;4.5;3.0;3.0;0.5;1.0;0.0;3.0;0.0;3.0;0.5773502691896258;10.692676621563626;0.0;3.0;0.0;15.0;0.0;9.0;0.0;2.309401076758504;11.666666666666664;0.0;0.0;0.0;2.0;15.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.7320508075688772;4.0;0.5773502691896258;1.0;0.0;3.5;0.0;0.0;0.0;7.023769168568492;0.0;1.0;5.666666666666668;3.0;3.0;0.0;0.0;1.0;13.0;0.0;6.0;0.0;0.0;0.0;17.0;0.0;1.0;2.0;False;0.3333333333333333;0.0;0.0;0.0;17.320508075688775;3.0;1.3333333333333333;1.0;30.0;0.5;False;0.0;5.0;1.0;3.0;8.144527815247077;0.0;0.0;7.0;0.0;1.0;1.3333333333333333;0.0;24.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;3.0;0.0;0.3333333333333333;5.5;1.5;2.0;0.5773502691896257;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;9.666666666666666;0.0;0.0;0.0;10.0;0.0;1.0;0.0;3.0;3.333333333333333;0.0;0.0;0.0;15.0;0.0;3.0;2.0;0.0;3.0;1.5;3.0;3.0;3.0;0.0;0.5;1.5;3.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;1.0;2.0;0.0;3.2145502536643185;0.0;5.0;0.0
7.0;7.0;6.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.4879500364742666;0.0;2.7142857142857144;3.0;7.0;7.0;0.0;1.0;0.0;7.0;0.0;7.0;0.3779644730092273;6.743603671345942;0.0;7.0;0.0;26.0;0.0;6.0;0.0;1.5118578920369092;8.857142857142858;0.0;0.0;0.0;0.0;15.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.1338934190276817;4.0;0.3779644730092273;1.0;0.0;3.0;0.0;0.0;0.0;8.769536014223439;0.0;1.0;5.7142857142857135;7.0;7.0;0.0;0.0;1.0;10.0;0.0;4.0;0.0;0.0;0.0;28.0;0.0;1.0;3.0;False;0.14285714285714285;0.0;0.0;0.0;37.39365874430736;3.0;0.5714285714285714;1.0;104.0;0.0;False;0.0;3.0;1.0;7.0;9.499373412920203;0.0;0.0;7.0;0.0;0.0;1.1428571428571428;0.0;24.0;0.0;0.0;0.0;1.0;0.0;7.0;1.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;7.0;0.0;0.14285714285714285;6.0;2.0;2.0;0.3779644730092273;0.0;0.0;7.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;9.285714285714286;0.0;0.0;0.0;20.571428571428573;0.0;0.42857142857142855;0.0;7.0;2.8571428571428568;0.0;0.0;1.0;7.5;0.0;7.0;2.0;0.0;7.0;1.0;3.0;7.0;7.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;8.0;0.0;0.0;0.0;0.0;7.0;0.3779644730092273;1.0;2.5;0.0;1.9518001458970664;0.0;5.0;0.0
3.0;3.0;11.0;0.0;0.0;0.0;0.0;3.0;0.0;10.0;0.0;0.0;4.0;6.0;3.0;3.0;0.0;1.0;0.0;3.0;0.0;3.0;0.0;4.163331998932266;0.0;3.0;0.0;12.0;0.0;13.0;0.0;0.0;26.33333333333333;0.0;0.0;0.0;2.0;10.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;4.0;0.0;0.0;10.0;1.1547005383792517;0.0;0.0;10.666666666666666;3.0;3.0;0.0;0.0;1.0;14.0;0.0;13.0;0.0;0.0;0.0;15.0;2.0;0.0;4.0;False;0.0;0.0;2.0;0.0;1.1547005383792517;13.0;2.0;1.0;11.0;0.0;False;0.0;4.0;1.0;3.0;1.1547005383792517;0.0;0.0;6.0;0.0;10.0;1.0;0.0;31.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;3.0;2.0;0.0;24.0;6.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;13.666666666666664;0.0;0.0;2.0;9.666666666666666;0.0;2.0;0.0;3.0;6.0;2.0;0.0;9.0;28.0;0.0;3.0;6.0;0.0;3.0;1.0;2.0;3.0;3.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;3.0;0.0;25.0;0.0;9.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;4.0;0.0;0.0;0.0;23.0;0.0
3.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.081665999466133;0.0;2.333333333333333;4.5;3.0;3.0;1.0;1.0;0.5773502691896258;3.0;0.0;3.0;0.5773502691896258;2.6457513110645907;0.0;3.0;0.0;2.0;0.0;10.0;0.0;1.7320508075688772;18.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;1.1547005383792517;4.0;0.5773502691896258;1.0;0.0;3.5;0.0;0.5;0.0;3.7859388972001824;0.0;1.0;0.6666666666666666;3.0;3.0;0.0;5.196152422706632;1.5;10.5;0.0;7.0;0.0;0.0;0.0;11.0;1.0;1.0;3.0;False;0.6666666666666666;0.0;2.0;0.0;0.5773502691896258;4.0;3.0;5.5;1.0;1.0;False;0.0;4.0;1.0;3.0;1.1547005383792517;0.0;0.0;5.0;0.0;0.0;1.6666666666666667;0.0;21.0;1.0;0.0;0.0;10.0;0.0;3.0;1.0;0.0;0.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.0;3.0;3.0;0.6666666666666666;16.5;4.0;0.0;0.5773502691896257;0.0;0.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;8.333333333333334;0.0;1.0;4.0;0.6666666666666666;1.0;2.333333333333333;0.0;3.0;4.333333333333333;2.5;0.0;0.5;19.0;0.0;3.0;4.0;0.3333333333333333;3.0;2.0;3.0;3.0;3.0;1.0;1.0;3.0;3.0;0.0;0.5;0.0;3.0;0.5;17.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;4.0;1.5;0.0;0.5773502691896258;0.0;16.0;0.0
