NumberOfAnonymousClasses_std;WMC_CK_min;NumberOfAssignments_min;NumberOfNumbers_50%;NumberOfMathOperations_max;WMC_CK_50%;MaxNumberOfNestedBlocks_count;NumberOfNumbers_25%;NumberOfLogStatements_count;NumberOfLambdas_count;NumberOfUniqueWords_25%;NumberOfInnerClasses_std;CBO_std;Returns_std;RFC_max;NumberOfMathOperations_std;CBO_mean;MaxNumberOfNestedBlocks_mean;NumberOfUniqueWords_count;NumberOfTryCatch_max;LOCMethod_CK_max;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_min;MaxNumberOfNestedBlocks_75%;NumberOfNumbers_max;Returns_min;NumberOfLogStatements_std;LOCMethod_CK_50%;RFC_std;NumberOfParameters_CK_max;NumberOfInnerClasses_25%;NumberOfAnonymousClasses_25%;NumberOfUniqueWords_std;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfUniqueWords_mean;NumberOfAssignments_50%;NumberOfLambdas_mean;NumberOfLambdas_75%;NumberOfMathOperations_50%;NumberOfParameters_CK_50%;NumberOfLambdas_50%;MaxNumberOfNestedBlocks_25%;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfNumbers_75%;NumberOfModifiers_50%;NumberOfParameters_CK_mean;NumberOfLambdas_min;NumberOfStringLiterals_max;NumberOfParenthesizedExps_count;NumberOfLoops_count;Returns_50%;RFC_75%;NumberOfInnerClasses_75%;NumberOfNumbers_std;WMC_CK_75%;RFC_min;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_25%;NumberOfAnonymousClasses_50%;NumberOfInnerClasses_mean;NumberOfUniqueWords_max;NumberOfStringLiterals_mean;NumberOfTryCatch_count;NumberOfStringLiterals_std;NumberOfParameters_CK_75%;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;NumberOfModifiers_std;NumberOfUniqueWords_75%;NumberOfComparisons_25%;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_max;NumberOfParameters_CK_25%;MaxNumberOfNestedBlocks_min;NumberOfVariables_mean;RFC_mean;MaxNumberOfNestedBlocks_max;NumberOfAnonymousClasses_max;NumberOfLoops_std;NumberOfStringLiterals_count;NumberOfInnerClasses_max;WMC_CK_count;NumberOfComparisons_count;NumberOfLogStatements_mean;NumberOfUniqueWords_50%;NumberOfVariables_std;NumberOfVariables_max;NumberOfModifiers_count;NumberOfNumbers_mean;NumberOfParenthesizedExps_std;NumberOfNumbers_count;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfAssignments_max;CBO_25%;NumberOfAssignments_75%;NumberOfComparisons_std;NumberOfMathOperations_min;NumberOfStringLiterals_50%;NumberOfMathOperations_75%;WMC_CK_std;NumberOfVariables_50%;CBO_count;NumberOfAssignments_count;NumberOfComparisons_75%;NumberOfLogStatements_50%;NumberOfInnerClasses_50%;Bugged;NumberOfLoops_75%;Returns_max;NumberOfLogStatements_75%;LOCMethod_CK_count;NumberOfParameters_CK_std;NumberOfTryCatch_50%;MaxNumberOfNestedBlocks_50%;NumberOfAnonymousClasses_count;NumberOfUniqueWords_min;NumberOfLoops_mean;LOCMethod_CK_std;NumberOfAssignments_std;CBO_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfAnonymousClasses_min;NumberOfAssignments_mean;NumberOfTryCatch_mean;IsConstructor_top;NumberOfParenthesizedExps_50%;NumberOfLoops_25%;Returns_count;NumberOfTryCatch_25%;CBO_75%;LOCMethod_CK_min;NumberOfModifiers_75%;WMC_CK_25%;IsConstructor_unique;NumberOfLambdas_std;NumberOfTryCatch_min;NumberOfStringLiterals_75%;NumberOfVariables_25%;RFC_count;RFC_50%;NumberOfLogStatements_max;NumberOfInnerClasses_count;NumberOfParenthesizedExps_75%;WMC_CK_max;NumberOfModifiers_mean;NumberOfModifiers_25%;NumberOfMathOperations_mean;IsConstructor_freq;LOCMethod_CK_mean;NumberOfLambdas_25%;NumberOfParameters_CK_count;NumberOfVariables_count;NumberOfVariables_min;NumberOfLoops_50%;IsConstructor_count;CBO_max;NumberOfAnonymousClasses_mean;Returns_75%;Returns_25%;NumberOfComparisons_50%;Returns_mean;NumberOfComparisons_mean;NumberOfLambdas_max;NumberOfMathOperations_count;NumberOfVariables_75%;NumberOfComparisons_max;NumberOfLoops_max;NumberOfTryCatch_75%;NumberOfLoops_min;NumberOfLogStatements_25%;NumberOfNumbers_min;CBO_min;NumberOfAnonymousClasses_75%;NumberOfComparisons_min;LOCMethod_CK_25%;NumberOfStringLiterals_min
0.0;2.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;12.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;4.0;5.0;12.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;4.0;2.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;2.0;0.0;0.0;12.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;12.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;5.0;4.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;4.0;4.0;1.0;1.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;2.0
0.0;5.0;2.0;0.0;1.0;5.0;1.0;0.0;1.0;1.0;17.0;0.0;0.0;0.0;6.0;0.0;4.0;2.0;1.0;1.0;19.0;0.0;0.0;2.0;0.0;0.0;0.0;19.0;0.0;1.0;0.0;0.0;0.0;1.0;19.0;17.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;0.0;1.0;1.0;0.0;7.0;1.0;1.0;0.0;6.0;0.0;0.0;5.0;6.0;0.0;6.0;7.0;0.0;0.0;17.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.0;2.0;2.0;6.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;17.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;4.0;2.0;0.0;1.0;7.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;17.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;4.0;19.0;1.0;5.0;1.0;0.0;1.0;7.0;2.0;1.0;6.0;0.0;1.0;0.0;5.0;1.0;1.0;1.0;1.0;19.0;0.0;1.0;1.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;19.0;7.0
0.0;4.0;4.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;17.0;0.0;0.0;0.0;10.0;0.0;6.0;3.0;1.0;0.0;21.0;0.0;0.0;3.0;0.0;0.0;0.0;21.0;0.0;1.0;0.0;0.0;0.0;1.0;21.0;17.0;4.0;0.0;0.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;10.0;0.0;0.0;4.0;10.0;0.0;10.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;1.0;0.0;0.0;1.0;3.0;4.0;10.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;17.0;0.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;17.0;1.0;0.0;0.0;6.0;4.0;1.0;0.0;4.0;0.0;False;0.0;1.0;1.0;0.0;6.0;21.0;1.0;4.0;1.0;0.0;0.0;0.0;4.0;1.0;10.0;0.0;1.0;0.0;4.0;1.0;1.0;0.0;1.0;21.0;0.0;1.0;1.0;4.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;1.0;21.0;0.0
0.0;3.0;4.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;18.0;0.0;0.0;0.0;8.0;0.0;6.0;2.0;1.0;0.0;17.0;0.0;0.0;2.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;1.0;17.0;18.0;4.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;3.0;8.0;0.0;8.0;0.0;0.0;0.0;18.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;1.0;2.0;4.0;8.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;18.0;0.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;18.0;1.0;0.0;0.0;6.0;4.0;1.0;0.0;4.0;0.0;False;0.0;1.0;1.0;0.0;6.0;17.0;1.0;3.0;1.0;0.0;0.0;0.0;4.0;1.0;8.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;17.0;0.0;1.0;1.0;4.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;1.0;17.0;0.0
0.0;6.0;7.0;0.0;0.0;6.0;1.0;0.0;1.0;1.0;15.0;0.0;0.0;0.0;13.0;0.0;7.0;1.0;1.0;0.0;16.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;1.0;0.0;0.0;0.0;1.0;16.0;15.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;13.0;0.0;0.0;6.0;13.0;0.0;13.0;1.0;0.0;0.0;15.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;15.0;3.0;0.0;0.0;1.0;1.0;4.0;13.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;15.0;0.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;7.0;7.0;7.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;1.0;3.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;15.0;0.0;0.0;0.0;7.0;7.0;1.0;0.0;7.0;0.0;False;0.0;0.0;1.0;0.0;7.0;16.0;1.0;6.0;1.0;0.0;0.0;1.0;4.0;1.0;13.0;0.0;1.0;0.0;6.0;1.0;1.0;0.0;1.0;16.0;0.0;1.0;1.0;4.0;0.0;1.0;7.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;1.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;16.0;1.0
0.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;3.0;3.0;6.0;0.0;3.2145502536643185;0.5773502691896258;9.0;0.5773502691896258;2.333333333333333;0.3333333333333333;3.0;0.0;15.0;0.0;0.0;0.5;1.0;0.0;0.5773502691896258;3.0;4.618802153517007;2.0;0.0;0.0;9.291573243177568;10.0;9.0;11.333333333333336;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.5;9.0;1.3333333333333333;0.0;1.0;3.0;3.0;1.0;5.0;0.0;0.5773502691896258;2.5;1.0;0.0;1.0;0.0;0.0;0.0;22.0;0.3333333333333333;3.0;0.5773502691896258;1.5;0.0;0.0;4.932882862316247;14.5;0.0;0.5773502691896258;0.0;1.0;0.0;1.3333333333333333;3.6666666666666665;1.0;0.0;0.0;3.0;0.0;3.0;3.0;0.3333333333333333;7.0;2.309401076758504;4.0;3.0;0.3333333333333333;0.0;3.0;1.0;0.0;4.0;0.5;2.0;0.5773502691896258;0.0;0.0;0.5;1.7320508075688772;0.0;3.0;3.0;0.5;0.0;0.0;True;0.0;1.0;0.5;3.0;0.5773502691896257;0.0;0.0;3.0;5.0;0.0;6.92820323027551;2.309401076758504;1.0;0.0;1.0;0.0;1.3333333333333333;0.0;False;0.0;0.0;3.0;0.0;3.5;3.0;9.5;1.0;1.0;0.0;0.0;0.5;0.0;3.0;1.0;1.0;3.0;0.0;4.0;6.666666666666668;5.0;0.3333333333333333;3.0;7.0;0.0;3.0;3.0;0.0;0.0;3.0;6.0;0.0;1.0;0.5;0.0;0.6666666666666666;0.3333333333333333;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;8.0;1.0;11.0;0.0;11.0;11.0;5.0;0.0;3.4191971412758715;0.504524979109513;43.0;2.4271195048676715;2.090909090909091;0.6363636363636364;11.0;1.0;74.0;0.18181818181818185;0.0;1.0;3.0;0.0;2.7136021011998728;3.0;12.33103991780683;4.0;0.0;0.0;15.837240347301098;9.0;11.0;12.272727272727273;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.636363636363636;0.0;0.0;9.0;1.818181818181818;0.0;21.0;11.0;11.0;1.0;8.5;0.0;0.9045340337332909;2.5;1.0;0.0;1.0;0.0;0.0;0.0;59.0;2.363636363636364;11.0;6.297185518511064;2.0;0.30151134457776363;0.0;3.770700441321455;11.5;0.0;1.1200649331826502;2.0;1.0;0.0;1.9090909090909087;7.363636363636362;3.0;0.0;0.30151134457776363;11.0;0.0;11.0;11.0;0.8181818181818182;7.0;3.618136134933163;12.0;11.0;0.2727272727272727;0.6030226891555273;11.0;1.0;0.0;18.0;0.5;2.0;1.2135597524338355;0.0;0.0;0.0;3.413875430437592;0.0;11.0;11.0;0.5;0.0;0.0;True;0.0;1.0;0.0;11.0;0.8738628975053029;0.0;0.0;11.0;4.0;0.09090909090909093;20.857089485788322;5.3733348372055945;1.0;0.0;1.0;0.0;2.5454545454545454;0.09090909090909093;False;0.0;0.0;11.0;0.0;2.0;3.0;9.0;1.0;1.0;0.0;0.0;0.5;0.0;11.0;1.0;9.0;11.0;0.0;12.0;5.727272727272728;2.0;0.9090909090909092;11.0;12.272727272727273;0.0;11.0;11.0;0.0;0.0;11.0;12.0;0.0;1.0;0.0;0.0;0.6363636363636364;0.5454545454545454;0.0;11.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;2.0;4.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;15.0;0.0;0.0;0.0;9.0;0.0;6.0;1.0;1.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;1.0;12.0;15.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;9.0;0.0;0.0;2.0;9.0;0.0;9.0;1.0;0.0;0.0;15.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;1.0;1.0;4.0;9.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;15.0;0.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;6.0;4.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;15.0;0.0;0.0;0.0;6.0;4.0;1.0;0.0;4.0;0.0;False;0.0;0.0;1.0;0.0;6.0;12.0;1.0;2.0;1.0;0.0;0.0;1.0;4.0;1.0;9.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;12.0;0.0;1.0;1.0;4.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;12.0;1.0
0.0;12.0;9.0;0.0;1.0;12.0;1.0;0.0;1.0;1.0;29.0;0.0;0.0;0.0;24.0;0.0;9.0;4.0;1.0;1.0;37.0;0.0;0.0;4.0;0.0;1.0;0.0;37.0;0.0;1.0;0.0;0.0;0.0;33.0;37.0;29.0;9.0;0.0;0.0;1.0;1.0;0.0;4.0;12.0;0.0;0.0;33.0;1.0;0.0;3.0;1.0;1.0;1.0;24.0;0.0;0.0;12.0;24.0;2.0;24.0;3.0;0.0;0.0;29.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;29.0;6.0;0.0;0.0;1.0;4.0;8.0;24.0;4.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;29.0;0.0;8.0;1.0;0.0;0.0;1.0;33.0;1.0;9.0;9.0;9.0;0.0;1.0;3.0;1.0;0.0;8.0;1.0;1.0;6.0;2.0;0.0;False;1.0;1.0;2.0;1.0;0.0;1.0;4.0;1.0;29.0;1.0;0.0;0.0;9.0;9.0;1.0;0.0;9.0;1.0;False;0.0;1.0;1.0;1.0;9.0;37.0;33.0;12.0;1.0;0.0;1.0;3.0;8.0;1.0;24.0;2.0;1.0;0.0;12.0;33.0;33.0;1.0;1.0;37.0;0.0;1.0;1.0;8.0;1.0;1.0;9.0;0.0;1.0;1.0;6.0;1.0;6.0;0.0;1.0;8.0;6.0;1.0;1.0;1.0;2.0;0.0;9.0;0.0;6.0;37.0;3.0
0.0;1.0;0.0;0.0;5.0;1.0;19.0;0.0;19.0;19.0;5.0;0.0;2.1911571350871384;0.6710382982072027;30.0;1.4649910683718712;1.368421052631579;0.5263157894736842;19.0;2.0;72.0;0.05263157894736842;0.0;0.5;5.0;0.0;1.3764944032233706;3.0;6.789655013671782;2.0;0.0;0.0;13.191127622505073;10.0;5.5;9.31578947368421;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.2105263157894743;0.0;0.0;2.0;1.0526315789473684;0.0;10.0;19.0;19.0;1.0;1.5;0.0;1.5351629054269225;1.5;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.9473684210526316;19.0;2.3915054349957128;1.5;0.501459857121279;0.0;3.9610678458633055;8.0;0.0;1.1239029738980328;1.0;1.0;0.0;1.0526315789473684;2.8947368421052637;4.0;0.0;0.3153017676423058;19.0;0.0;19.0;19.0;0.3157894736842105;6.0;3.0271674367399104;13.0;19.0;0.631578947368421;0.22941573387056174;19.0;1.0;0.0;25.0;0.5;1.0;1.5043795713638368;0.0;0.0;0.0;3.189896330053882;0.0;19.0;19.0;0.0;0.0;0.0;True;0.0;2.0;0.0;19.0;0.7050361858740393;0.0;0.0;19.0;3.0;0.10526315789473684;15.817859474738455;5.690866797973813;1.0;0.0;0.0;0.0;1.947368421052632;0.15789473684210525;False;0.0;0.0;19.0;0.0;1.0;3.0;9.0;1.0;1.0;0.0;0.0;0.5;0.0;19.0;1.0;6.0;19.0;0.0;14.0;4.631578947368421;1.0;0.5789473684210527;19.0;8.263157894736842;0.0;19.0;19.0;0.0;0.0;19.0;10.0;0.0;1.0;0.0;0.0;0.6842105263157895;0.4736842105263158;0.0;19.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;5.0;10.0;0.0;0.0;5.0;1.0;0.0;1.0;1.0;26.0;0.0;0.0;0.0;19.0;0.0;13.0;4.0;1.0;0.0;23.0;0.0;0.0;4.0;0.0;0.0;0.0;23.0;0.0;1.0;0.0;0.0;0.0;1.0;23.0;26.0;10.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;19.0;0.0;0.0;5.0;19.0;0.0;19.0;1.0;0.0;0.0;26.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;26.0;2.0;0.0;0.0;1.0;4.0;10.0;19.0;4.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;26.0;0.0;10.0;1.0;0.0;0.0;1.0;1.0;0.0;10.0;13.0;10.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;1.0;2.0;0.0;0.0;True;1.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;26.0;1.0;0.0;0.0;13.0;10.0;1.0;0.0;10.0;0.0;False;0.0;1.0;1.0;0.0;13.0;23.0;1.0;5.0;1.0;0.0;0.0;1.0;10.0;1.0;19.0;0.0;1.0;0.0;5.0;1.0;1.0;0.0;1.0;23.0;0.0;1.0;1.0;10.0;1.0;1.0;13.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;10.0;2.0;1.0;0.0;1.0;0.0;0.0;13.0;0.0;2.0;23.0;1.0
0.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;3.0;3.0;4.0;0.0;8.962886439832502;0.5773502691896258;48.0;0.5773502691896258;5.666666666666668;1.0;3.0;1.0;65.0;0.0;0.0;1.5;3.0;0.0;1.1547005383792517;3.0;27.13546265191241;2.0;0.0;0.0;16.19670748434179;10.0;34.0;13.333333333333336;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.6666666666666665;0.0;1.5;9.0;1.3333333333333333;0.0;2.0;3.0;3.0;0.0;24.5;0.0;1.7320508075688772;5.0;1.0;0.0;1.0;0.0;0.0;0.0;32.0;0.6666666666666666;3.0;1.1547005383792517;1.5;0.5773502691896258;0.0;4.932882862316247;18.5;0.0;1.7320508075688772;0.0;1.0;0.0;3.333333333333333;16.666666666666668;3.0;0.0;0.0;3.0;0.0;3.0;3.0;0.6666666666666666;5.0;5.773502691896257;10.0;3.0;1.0;0.0;3.0;1.0;0.0;13.0;0.5;6.5;3.4641016151377544;0.0;0.0;0.5;4.618802153517007;0.0;3.0;3.0;3.0;0.0;0.0;True;0.0;1.0;1.0;3.0;0.5773502691896257;0.0;0.0;3.0;3.0;0.0;35.7957166897568;7.505553499465135;1.0;0.0;1.0;0.0;4.333333333333333;0.3333333333333333;False;0.0;0.0;3.0;0.0;8.5;3.0;9.5;1.0;1.0;0.0;0.0;1.0;0.0;3.0;1.0;2.0;3.0;0.0;9.0;6.666666666666668;5.0;0.3333333333333333;3.0;23.66666666666667;0.0;3.0;3.0;0.0;0.0;3.0;16.0;0.0;0.5;0.0;0.0;0.3333333333333333;2.0;0.0;3.0;5.0;6.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;5.0;2.0;0.0;1.0;5.0;1.0;0.0;1.0;1.0;17.0;0.0;0.0;0.0;6.0;0.0;4.0;2.0;1.0;1.0;19.0;0.0;0.0;2.0;0.0;0.0;0.0;19.0;0.0;1.0;0.0;0.0;0.0;1.0;19.0;17.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;0.0;1.0;1.0;0.0;7.0;1.0;1.0;0.0;6.0;0.0;0.0;5.0;6.0;0.0;6.0;7.0;0.0;0.0;17.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.0;2.0;2.0;6.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;17.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;4.0;2.0;0.0;1.0;7.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;17.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;2.0;1.0;False;0.0;0.0;1.0;1.0;4.0;19.0;1.0;5.0;1.0;0.0;1.0;7.0;2.0;1.0;6.0;0.0;1.0;0.0;5.0;1.0;1.0;1.0;1.0;19.0;0.0;1.0;1.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;19.0;7.0
0.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;11.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;11.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;0.0;0.0;11.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;11.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;4.0;3.0;1.0;0.0;3.0;0.0;False;0.0;0.0;1.0;0.0;4.0;7.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;5.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;7.0;0.0;1.0;1.0;3.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;7.0;0.0
0.0;2.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;16.0;0.0;0.0;0.0;6.0;0.0;5.0;1.0;1.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;1.0;10.0;16.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;6.0;0.0;0.0;2.0;6.0;0.0;6.0;1.0;0.0;0.0;16.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;1.0;1.0;3.0;6.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;16.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;5.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;16.0;0.0;0.0;0.0;5.0;3.0;1.0;0.0;3.0;0.0;False;0.0;0.0;1.0;0.0;5.0;10.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;6.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;10.0;0.0;1.0;1.0;3.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;10.0;1.0
