NumberOfLogStatements_min;NumberOfInnerClasses_max;MaxNumberOfNestedBlocks_mean;LOCMethod_CK_25%;NumberOfParameters_CK_std;NumberOfParameters_CK_50%;Returns_min;NumberOfParameters_CK_min;NumberOfTryCatch_max;NumberOfStringLiterals_25%;NumberOfInnerClasses_75%;NumberOfParameters_CK_75%;NumberOfAnonymousClasses_min;NumberOfParenthesizedExps_75%;MaxNumberOfNestedBlocks_min;LOCMethod_CK_50%;NumberOfAnonymousClasses_std;LOCMethod_CK_count;MaxNumberOfNestedBlocks_75%;NumberOfVariables_max;CBO_25%;NumberOfInnerClasses_std;NumberOfVariables_mean;IsConstructor_count;NumberOfLogStatements_75%;RFC_std;NumberOfComparisons_max;NumberOfLambdas_75%;NumberOfUniqueWords_min;NumberOfModifiers_count;NumberOfComparisons_50%;NumberOfParenthesizedExps_max;NumberOfNumbers_mean;NumberOfTryCatch_75%;NumberOfParenthesizedExps_mean;NumberOfNumbers_std;NumberOfModifiers_25%;NumberOfAssignments_mean;NumberOfAnonymousClasses_25%;NumberOfModifiers_min;NumberOfParenthesizedExps_min;MaxNumberOfNestedBlocks_50%;NumberOfVariables_50%;NumberOfLambdas_25%;NumberOfMathOperations_75%;NumberOfNumbers_25%;NumberOfComparisons_std;NumberOfUniqueWords_count;LOCMethod_CK_min;NumberOfAssignments_50%;NumberOfParameters_CK_mean;NumberOfMathOperations_count;NumberOfParenthesizedExps_25%;NumberOfLogStatements_std;MaxNumberOfNestedBlocks_std;NumberOfLoops_std;CBO_std;NumberOfParameters_CK_count;NumberOfLoops_50%;NumberOfStringLiterals_count;NumberOfComparisons_min;Returns_mean;NumberOfLogStatements_mean;NumberOfInnerClasses_25%;NumberOfTryCatch_std;NumberOfStringLiterals_50%;CBO_max;NumberOfParameters_CK_25%;NumberOfVariables_count;NumberOfNumbers_min;NumberOfLoops_max;NumberOfLambdas_mean;NumberOfNumbers_max;Bugged;NumberOfStringLiterals_max;CBO_min;NumberOfLoops_75%;Returns_std;NumberOfStringLiterals_75%;NumberOfModifiers_75%;WMC_CK_count;NumberOfTryCatch_50%;NumberOfStringLiterals_std;Returns_max;NumberOfVariables_std;NumberOfMathOperations_25%;CBO_50%;NumberOfInnerClasses_mean;NumberOfStringLiterals_mean;CBO_mean;NumberOfLambdas_max;NumberOfParenthesizedExps_count;NumberOfStringLiterals_min;WMC_CK_min;NumberOfMathOperations_max;NumberOfLoops_25%;NumberOfTryCatch_min;RFC_75%;NumberOfUniqueWords_std;NumberOfLogStatements_25%;NumberOfAnonymousClasses_50%;NumberOfLogStatements_50%;RFC_max;NumberOfParenthesizedExps_std;WMC_CK_50%;RFC_min;IsConstructor_top;NumberOfAssignments_std;NumberOfVariables_25%;NumberOfUniqueWords_mean;MaxNumberOfNestedBlocks_count;NumberOfAnonymousClasses_75%;WMC_CK_75%;NumberOfMathOperations_mean;NumberOfVariables_min;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_25%;WMC_CK_std;WMC_CK_mean;Returns_25%;NumberOfNumbers_75%;Returns_75%;NumberOfLambdas_count;NumberOfVariables_75%;NumberOfUniqueWords_max;CBO_count;NumberOfInnerClasses_50%;NumberOfLambdas_min;RFC_50%;NumberOfUniqueWords_50%;NumberOfUniqueWords_25%;NumberOfAssignments_count;NumberOfComparisons_mean;NumberOfModifiers_mean;NumberOfParameters_CK_max;NumberOfUniqueWords_75%;RFC_mean;NumberOfMathOperations_std;NumberOfLambdas_std;NumberOfLoops_min;NumberOfLoops_mean;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfTryCatch_count;LOCMethod_CK_max;NumberOfModifiers_std;NumberOfAnonymousClasses_count;NumberOfParenthesizedExps_50%;NumberOfAssignments_25%;NumberOfAssignments_max;NumberOfNumbers_count;NumberOfModifiers_50%;NumberOfInnerClasses_count;CBO_75%;NumberOfLoops_count;NumberOfNumbers_50%;NumberOfMathOperations_50%;MaxNumberOfNestedBlocks_25%;LOCMethod_CK_std;RFC_count;NumberOfComparisons_count;LOCMethod_CK_mean;NumberOfLogStatements_max;NumberOfTryCatch_mean;NumberOfMathOperations_min;NumberOfAnonymousClasses_max;WMC_CK_25%;NumberOfInnerClasses_min;RFC_25%;IsConstructor_freq;NumberOfAssignments_min;NumberOfComparisons_25%;IsConstructor_unique;Returns_50%;NumberOfComparisons_75%;NumberOfAnonymousClasses_mean;NumberOfLogStatements_count;WMC_CK_max;NumberOfAssignments_75%;NumberOfLambdas_50%;Returns_count
0.0;0.0;0.14285714285714285;2.0;0.7559289460184544;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;7.0;0.0;6.0;0.0;0.0;0.8571428571428571;7.0;0.0;3.4016802570830444;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8571428571428571;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.7142857142857143;7.0;0.0;0.0;0.3779644730092273;0.0;3.2659863237109037;7.0;0.0;7.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;9.0;0.0;7.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.5345224838248488;0.0;1.0;7.0;0.0;0.0;1.0;2.2677868380553634;0.0;1.0;0.0;0.0;2.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;7.128079952520441;0.0;0.0;0.0;9.0;0.0;1.0;0.0;False;2.2677868380553634;0.0;6.857142857142858;7.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3779644730092273;1.1428571428571428;0.0;0.0;1.0;7.0;0.0;22.0;7.0;0.0;0.0;0.0;5.0;3.0;7.0;0.0;147.14285714285714;2.0;7.0;1.2857142857142858;0.0;0.0;0.0;0.0;1024.0;3.0;7.0;12.0;386.6576558884395;7.0;0.0;0.0;6.0;7.0;1.0;7.0;2.0;7.0;0.0;0.0;0.0;3.7796447300922726;7.0;7.0;3.571428571428572;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;7.0
0.0;0.0;1.2;7.0;0.8944271909999159;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;9.0;0.0;5.0;2.0;5.0;1.0;0.0;1.6;5.0;1.0;2.7018512172212596;1.0;0.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4472135954999581;5.0;1.0;3.0;1.6;5.0;0.0;0.5477225575051662;1.3038404810405295;0.4472135954999581;2.073644135332772;5.0;0.0;5.0;0.0;0.6;0.4;0.0;0.5477225575051662;2.0;5.0;1.0;5.0;0.0;1.0;0.0;0.0;False;4.0;0.0;0.0;0.8944271909999159;2.0;10.0;5.0;1.0;1.6733200530681511;2.0;2.302172886644268;0.0;2.0;0.0;1.6;2.4;0.0;5.0;0.0;1.0;1.0;0.0;0.0;5.0;6.348228099241551;0.0;0.0;0.0;7.0;0.0;2.0;0.0;False;2.3021728866442674;0.0;13.6;5.0;0.0;3.0;0.2;0.0;3.0;0.0;3.3466401061363023;3.2;0.0;0.0;1.0;5.0;3.0;21.0;5.0;0.0;0.0;3.0;16.0;8.0;5.0;0.2;209.2;3.0;17.0;3.4;0.4472135954999581;0.0;0.0;0.2;1024.0;17.0;5.0;22.0;455.50982426288016;5.0;0.0;0.0;5.0;5.0;10.0;5.0;4.0;5.0;0.0;0.0;0.0;8.318653737234168;5.0;5.0;11.2;1.0;0.6;0.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;9.0;4.0;0.0;5.0
0.0;0.0;0.0;3.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;11.0;11.0;1.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;9.0;9.0;1.0;0.0;0.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;3.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;13.0;1.0;0.0;0.0;0.0;13.0;13.0;1.0;0.0;0.0;2.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;0.0;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;11.0;11.0;1.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;3.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;11.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;11.0;11.0;1.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;9.0;9.0;1.0;0.0;0.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.875;2.0;0.5175491695067657;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;8.0;0.75;13.0;0.0;0.0;2.625;8.0;0.0;7.741354624907157;2.0;0.0;1.0;8.0;0.0;0.0;0.5;0.25;0.0;1.4142135623730951;1.0;2.75;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;8.0;2.0;0.0;0.625;8.0;0.0;1.0606601717798212;1.6420805617960927;0.4629100498862757;4.0970372570571385;8.0;0.0;8.0;0.0;0.75;0.375;0.0;1.0690449676496976;0.0;12.0;0.0;8.0;0.0;1.0;0.0;4.0;False;4.0;0.0;0.25;0.7071067811865476;0.25;1.0;8.0;0.0;1.407885953173359;2.0;4.688511795564009;0.0;1.0;0.0;0.625;2.75;0.0;8.0;0.0;1.0;0.0;0.0;0.0;5.0;13.371077528969545;0.0;0.0;0.0;22.0;0.0;1.0;0.0;False;5.007137762377682;0.0;11.25;8.0;0.0;2.25;0.0;0.0;4.0;0.0;3.4121631178560534;2.75;0.0;0.0;1.0;8.0;3.0;41.0;8.0;0.0;0.0;0.0;5.0;3.0;8.0;0.25;1.125;1.0;15.5;4.25;0.0;0.0;0.0;0.25;2.0;10.25;8.0;52.0;0.3535533905932738;8.0;0.0;0.0;14.0;8.0;1.0;8.0;4.0;8.0;0.0;0.0;0.0;17.799979935783234;8.0;8.0;11.625;3.0;0.5;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;10.0;3.0;0.0;8.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.42857142857142855;2.0;0.5345224838248488;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;7.0;0.0;10.0;0.0;0.0;1.7142857142857142;7.0;0.0;8.571825387640049;1.0;0.0;1.0;7.0;0.0;0.0;0.7142857142857143;0.0;0.0;1.889822365046136;1.0;1.7142857142857142;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3779644730092273;7.0;2.0;0.0;0.5714285714285714;7.0;0.0;1.1338934190276817;1.1338934190276817;0.7559289460184545;3.338091841585121;7.0;0.0;7.0;0.0;0.7142857142857143;0.42857142857142855;0.0;1.1338934190276817;0.0;9.0;0.0;7.0;0.0;2.0;0.0;5.0;False;6.0;0.0;0.0;0.7559289460184544;0.0;1.0;7.0;0.0;2.2677868380553634;2.0;3.7289089429432183;0.0;1.0;0.0;0.8571428571428571;2.142857142857143;0.0;7.0;0.0;1.0;3.0;0.0;0.0;2.0;11.397577019031804;0.0;0.0;0.0;23.0;0.0;1.0;0.0;False;3.7289089429432183;0.0;9.285714285714286;7.0;0.0;1.0;0.42857142857142855;0.0;3.0;0.0;3.0237157840738185;2.142857142857143;0.0;0.0;1.0;7.0;1.0;33.0;7.0;0.0;0.0;0.0;5.0;3.0;7.0;0.14285714285714285;1.0;1.0;10.0;3.8571428571428568;1.1338934190276817;0.0;0.0;0.2857142857142857;1.0;4.5;7.0;48.0;0.0;7.0;0.0;0.0;10.0;7.0;1.0;7.0;2.5;7.0;0.0;0.0;0.0;17.06709448868536;7.0;7.0;9.428571428571429;3.0;0.42857142857142855;0.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;9.0;1.0;0.0;7.0
0.0;0.0;0.7142857142857143;4.0;0.8770580193070292;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.5345224838248487;14.0;0.0;3.0;1.0;0.0;1.4285714285714286;14.0;0.0;3.9118023725896234;4.0;0.0;3.0;14.0;0.0;2.0;0.7857142857142857;0.0;0.2857142857142857;1.6256866681058633;1.0;3.071428571428572;0.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;1.0894095588038444;14.0;3.0;2.5;1.0;14.0;0.0;0.0;1.5406577730392867;0.42581531362632014;1.7288756430151326;14.0;0.0;14.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;5.0;0.25;14.0;0.0;1.0;0.0;6.0;False;4.0;0.0;0.0;0.5135525910130955;0.75;4.0;14.0;0.0;1.1578684470436789;1.0;1.2838814775327387;0.0;3.0;0.0;0.5714285714285714;2.2857142857142856;0.0;14.0;0.0;1.0;4.0;0.0;0.0;6.5;8.026056467380629;0.0;0.0;0.0;12.0;0.726273039202563;1.0;0.0;False;2.6154654156878734;0.0;13.428571428571427;14.0;0.0;1.75;0.2857142857142857;0.0;5.0;0.0;2.413332928581513;2.142857142857143;0.0;1.0;1.0;14.0;2.75;27.0;14.0;0.0;0.0;3.0;13.0;7.25;14.0;0.42857142857142855;2.642857142857143;3.0;20.0;4.071428571428571;1.0690449676496974;0.0;0.0;0.21428571428571427;4.0;14.75;14.0;36.0;1.4468609447374663;14.0;0.0;1.0;9.0;14.0;3.0;14.0;3.75;14.0;0.0;0.0;0.0;10.31695499842664;14.0;14.0;12.142857142857142;0.0;0.0;0.0;2.0;1.0;0.0;1.0;14.0;0.0;0.0;1.0;1.0;0.0;0.14285714285714285;14.0;9.0;5.0;0.0;14.0
0.0;0.0;0.42857142857142855;2.0;0.5345224838248488;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;7.0;0.0;7.0;0.0;0.0;1.0;7.0;0.0;4.864839839775475;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.5714285714285714;7.0;0.0;0.3779644730092273;1.1338934190276817;0.7559289460184545;3.236694374850748;7.0;0.0;7.0;0.0;0.5714285714285714;0.14285714285714285;0.0;0.3779644730092273;0.0;9.0;0.0;7.0;0.0;2.0;0.0;0.0;False;1.0;0.0;0.0;0.5345224838248488;0.0;1.0;7.0;0.0;0.3779644730092273;1.0;2.6457513110645907;0.0;1.0;0.0;0.14285714285714285;1.8571428571428568;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.5;9.317162862670363;0.0;0.0;0.0;13.0;0.0;1.0;0.0;False;2.6457513110645907;0.0;7.857142857142858;7.0;0.0;1.0;0.0;0.0;3.0;0.0;2.2677868380553634;1.8571428571428568;0.0;0.0;1.0;7.0;0.0;28.0;7.0;0.0;0.0;0.0;5.0;3.0;7.0;0.0;1.0;1.0;7.5;2.0;0.0;0.0;0.0;0.2857142857142857;1.0;3.5;7.0;31.0;0.0;7.0;0.0;0.0;7.0;7.0;1.0;7.0;1.5;7.0;0.0;0.0;0.0;10.734900802433863;7.0;7.0;6.7142857142857135;1.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
