PMi;Ait;Average Complexity*;blame_merge_priorityMajor_min;Ao;blamemerge_priorityMajor_max;Ai;Av;issues_priorityMinor_min;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_std;NumberOfMathOperations_25%;Ad;PMR;Average Statements per Method;SIX;Maximum Depth_25%;NumberOfMathOperations_mean;blame_merge_priorityMinor_std;NumberOfModifiers_25%;NumberOfMathOperations_max;issues_priorityMajor_min;Average Block Depth;Maximum Depth_max;blamemerge_priorityMinor_count;NumberOfModifiers_std;Ma;blamemerge_priorityMajor_min;NMIR;NumberOfMethods_Mood;NumberOfMathOperations_75%;blame_merge_priorityMajor_std;issues_priorityMinor_count;NumberOfModifiers_75%;Maximum Depth_75%;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Bugged;blamemerge_priorityMajor_std;NumberOfModifiers_min;issues_priorityMajor_std;Mi;blamemerge_priorityMinor_std;Mo;issues_priorityMinor_mean;NMI;NumberOfMathOperations_std;NumberOfModifiers_max;NMA;NumberOfModifiers_50%;Mit;blame_merge_priorityMajor_max;blamemerge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_50%;blamemerge_priorityMinor_max;blame_merge_priorityMinor_min;NF;Maximum Depth_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_max;NOPa;issues_priorityMinor_std;NumberOfModifiers_mean;Maximum Block Depth;blame_merge_priorityMajor_mean;Maximum Complexity*;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_max;blamemerge_priorityMinor_min;issues_priorityMajor_mean;blamemerge_priorityMajor_mean;MaxNumberOfNestedBlocks_min;Md;blame_merge_priorityMinor_max;issues_priorityMajor_count;HMd;NumberOfModifiers_count;Maximum Depth_count;issues_priorityMinor_max;Maximum Depth_50%;NM;PMd;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_count;Maximum Depth_min;blamemerge_priorityMinor_mean;HMi;blame_merge_priorityMajor_count;NumberOfMathOperations_min
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.7;0.0;15712.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;827.0;4.0;0.0;0.0;0.0;False;0.24717500277049995;4.0;0.0;0.0;0.038233486233520214;0.0;0.061668681983071336;0.0;0.0;4.0;2.0;4.0;0.0;0.0;15712.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.24069838162879445;4.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9346359470468432;0.0;2.0;0.0;827.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0014638492871690428;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.67;0.0;2.0;0.0;0.0;5.25;0.0;0.0;0.74;2.0;18936.0;3.5355339059327378;3.0;0.0;0.0;2.0;0.0;0.0;241.0;7.75;2.0;0.0;0.0;False;0.06025584662740326;4.0;0.4093056563644707;0.0;0.06025584662740326;0.0;0.2116182572614108;0.0;0.0;9.0;3.0;6.5;0.0;0.0;18936.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.4093056563644707;6.5;2.0;0.0;1.0;0.0;1.0;0.0;0.7883817427385892;0.9963561470215464;0.0;3.0;0.0;241.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.003643852978453739;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.5;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.95;3.0;23091.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;565.0;1.0;3.0;1.0;0.0;False;0.35907768894867553;1.0;0.0;0.0;0.0315453646691249;0.0;0.09026548672566373;0.0;0.0;1.0;2.0;1.0;0.0;0.0;23091.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;0.2868156677452763;1.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.8479494175219783;1.0;2.0;0.0;565.0;0.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;0.0009960590706335802;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.67;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.74;2.0;18588.0;5.656854249492381;3.0;0.0;0.0;2.0;0.0;0.0;241.0;7.0;2.0;0.0;0.0;False;0.06081522667828582;1.0;0.4093056563644707;0.0;0.06081522667828582;0.0;0.2116182572614108;0.0;0.0;9.0;3.0;5.0;0.0;0.0;18588.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.4093056563644707;5.0;2.0;0.0;1.0;0.0;1.0;0.0;0.7883817427385892;0.9962879276952872;0.0;3.0;0.0;241.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.003712072304712718;0.0;0.0;0.0
0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.5;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.5;4.0;2998.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;785.0;1.0;4.0;2.0;0.0;False;0.0;1.0;0.0;0.0;0.2724508102970779;0.0;0.09936305732484076;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2998.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;2.0;0.0;0.2993395824532631;1.0;4.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;785.0;0.0;1.0;1.0;1.0;4.0;1.0;2.0;2.0;1.0;4.0;0.08072048032021348;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.67;0.0;2.0;0.0;0.0;3.75;0.0;0.0;0.76;2.0;2467.0;4.949747468305833;3.0;0.0;0.0;2.0;0.0;0.0;1217.0;7.25;2.0;0.0;0.0;False;0.0;2.0;0.3631198126742944;0.0;0.4017738891346574;0.0;0.20624486442070664;0.0;0.0;9.0;3.0;5.5;0.0;0.0;2467.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.4047746886166908;5.5;2.0;0.0;1.0;0.0;1.0;0.0;0.1561216105176664;0.0;0.0;3.0;0.0;1217.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.20226996351844345;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.67;0.0;2.0;0.0;0.0;3.75;0.0;0.0;0.74;2.0;2224.0;4.949747468305833;3.0;0.0;0.0;2.0;0.0;0.0;784.0;7.25;2.0;0.0;0.0;False;0.0;2.0;0.428776633959568;0.0;0.3192239057145171;0.0;0.13010204081632654;0.0;0.0;9.0;3.0;5.5;0.0;0.0;2224.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.3366304214712956;5.5;2.0;0.0;1.0;0.0;1.0;0.0;0.2423469387755102;0.0;0.0;3.0;0.0;784.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.11510791366906475;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.67;0.0;2.0;0.0;0.0;3.75;0.0;0.0;0.7;2.0;1728.0;4.949747468305833;3.0;0.0;0.0;2.0;0.0;0.0;784.0;7.25;2.0;0.0;0.0;False;0.0;2.0;0.428776633959568;0.0;0.35304121679026434;0.0;0.13010204081632654;0.0;0.0;9.0;3.0;5.5;0.0;0.0;1728.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.3366304214712956;5.5;2.0;0.0;1.0;0.0;1.0;0.0;0.2423469387755102;0.0;0.0;3.0;0.0;784.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.14583333333333334;0.0;0.0;0.0
0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.516611478423584;1.5;12.0;0.75;14.25;0.0;0.0;2.0;0.0;1.0;3.0;0.0;2.63;0.0;15263.0;0.0;4.0;0.0;0.0;3.0;3.0;0.0;929.0;1.0;0.0;4.0;0.0;False;0.0;1.0;0.0;0.0;0.1579964723364322;0.0;0.16469321851453175;0.0;1.7320508075688772;1.0;4.0;1.0;0.0;0.0;15263.0;2.6666666666666665;3.0;1.0;0.0;12.0;0.0;0.0;3.0;5.0;0.0;0.3711032270637801;1.0;7.0;0.0;13.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;929.0;1.0;3.0;0.0;1.0;0.0;3.0;3.0;1.5;3.0;0.0;0.02561750638799712;0.0;0.0;0.0
0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;9.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.69;0.0;3304.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1342.0;4.0;0.0;1.0;0.0;False;0.0;4.0;0.0;0.0;0.2281801373356897;0.0;0.2615499254843517;0.0;0.0;4.0;2.0;4.0;0.0;0.0;3304.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.4396425707024907;4.0;5.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1342.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.05508474576271186;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.33;0.0;2.0;0.0;0.0;3.75;0.0;0.0;0.67;2.0;3662.0;4.949747468305833;3.0;0.0;0.0;2.0;0.0;0.0;933.0;7.25;2.0;0.0;0.0;False;0.21160109097551144;2.0;0.4029233436778531;0.0;0.3540687648879834;0.0;0.2690246516613076;0.0;0.0;9.0;3.0;5.5;0.0;0.0;3662.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.4436906430506501;5.5;2.0;0.0;1.0;0.0;1.0;0.0;0.20364415862808147;0.04696886947023485;0.0;3.0;0.0;933.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.14691425450573456;0.0;0.0;0.0
0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;8.5;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.7;4.0;710.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;4.0;2.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;710.0;2.0;0.0;1.0;0.0;1.0;0.0;4.0;1.0;2.0;0.0;0.0;1.0;4.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;10.0;0.0;1.0;1.0;1.0;4.0;1.0;2.0;2.0;1.0;4.0;1.0;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.7559289460184544;0.0;1.0;0.25;4.63;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.28;2.0;1430.0;3.415650255319866;4.0;0.0;0.0;3.0;0.0;0.0;10.0;4.5;2.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;4.0;1.0;0.0;0.0;1430.0;0.7142857142857143;0.0;1.0;0.0;1.0;0.0;2.0;7.0;2.0;0.0;0.0;3.0;6.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;10.0;3.0;7.0;1.0;1.0;2.0;3.0;1.0;0.0;7.0;2.0;1.0;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.25;4.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.28;0.0;1430.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1430.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;10.0;3.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.25;4.63;0.0;3.25;0.0;0.0;0.0;0.0;0.0;2.28;4.0;1430.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;10.0;0.0;3.75;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1430.0;0.0;0.0;1.0;0.0;1.0;0.7071067811865476;3.5;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;10.0;3.0;0.0;2.0;1.0;3.5;3.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0
0.0;0.0;2.67;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.666666667;5.67;0.0;2.5;0.0;0.0;1.0;0.0;0.0;1.58;4.0;754.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;36.0;1.0;3.5;1.5;0.0;False;0.1756644538866799;1.0;0.4542567625794979;0.0;0.1756644538866799;0.0;0.2777777777777778;0.0;0.0;1.0;3.0;1.0;0.0;0.0;754.0;1.0;0.0;1.0;0.0;2.0;1.4142135623730951;3.0;2.0;2.0;0.0;0.4542567625794979;1.0;4.0;0.0;6.0;1.0;1.0;0.0;0.7222222222222222;0.03183023872679045;0.0;3.0;0.0;36.0;1.0;2.0;2.0;1.0;3.0;2.0;2.0;0.5;2.0;2.0;0.9681697612732096;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.1547005383792517;0.0;0.0;0.666666667;4.25;0.0;2.0;0.0;0.0;0.5;0.0;0.0;1.38;2.0;860.0;4.932882862316247;3.0;0.0;0.0;2.0;0.0;0.0;10.0;5.0;2.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;1.0;0.0;0.0;860.0;0.6666666666666666;0.0;1.0;0.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;3.333333333333333;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;10.0;1.0;3.0;1.0;1.0;2.0;2.0;2.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0
0.0;0.0;2.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;1.42;3.0;177.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;3.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;177.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0;3.0;1.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0
0.0;0.0;1.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;3.67;0.0;2.0;0.0;0.0;5.25;0.0;1.0;1.04;2.0;192.0;3.5355339059327378;3.0;1.0;0.0;2.0;0.0;0.0;3.0;7.75;2.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;6.5;0.0;0.0;192.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;6.5;3.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.5;10.5;0.0;7.0;2.0;0.0;1.0;2.0;0.0;2.85;7.0;5094.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;734.0;1.0;7.0;5.0;0.0;False;0.0;1.0;0.0;0.0;0.16005783162843595;0.0;0.03678474114441417;0.0;0.0;1.0;2.0;1.0;0.0;0.0;5094.0;5.0;2.0;1.0;0.0;3.0;0.0;7.0;1.0;5.0;0.0;0.18836125340937104;1.0;7.0;0.0;12.0;5.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;734.0;1.0;1.0;1.0;1.0;7.0;1.0;1.0;5.0;1.0;7.0;0.02630545740086376;0.0;0.0;2.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.666666667;1.75;0.0;2.0;0.0;0.0;0.5;0.0;0.0;0.71;2.0;2966.0;2.0816659994661326;3.0;0.0;0.0;2.0;0.0;0.0;947.0;2.5;2.0;0.0;0.0;False;0.21353968423315292;0.0;0.4120579764614377;0.0;0.3854051883311943;0.0;0.2397043294614573;0.0;0.0;4.0;3.0;1.0;0.0;0.0;2966.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.4271285674369848;1.6666666666666667;2.0;0.0;1.0;0.0;1.0;0.0;0.2164730728616684;0.04787592717464599;0.0;3.0;0.0;947.0;1.0;3.0;1.0;1.0;2.0;2.0;2.0;0.0;3.0;2.0;0.18138907619689812;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.06;0.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.3003757045930553;0.0;0.1115702479338843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3154894985185037;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;242.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0
0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896257;0.0;12.0;1.0;6.25;0.0;0.0;0.3333333333333333;0.0;1.0;1.0;0.0;1.59;0.0;3258.0;0.0;4.0;0.0;0.0;3.0;0.5;0.0;854.0;1.0;0.0;2.0;0.0;False;0.0;1.0;0.0;0.0;0.4674226624068598;0.0;0.1721311475409836;0.0;0.5773502691896258;1.0;4.0;1.0;0.0;0.0;3258.0;1.6666666666666667;0.0;1.0;0.0;12.0;0.0;0.0;3.0;2.0;0.0;0.3777156012060678;1.0;4.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;854.0;0.0;3.0;0.0;1.0;0.0;3.0;4.0;1.5;3.0;0.0;0.3222836095764273;0.0;0.0;0.0
0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;5.5;0.0;4.0;0.0;0.0;4.0;0.0;0.0;1.36;4.0;544.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;242.0;4.0;4.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.2612437440258717;0.0;0.1115702479338843;0.0;0.0;4.0;2.0;4.0;0.0;0.0;544.0;0.0;0.0;1.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.3154894985185037;4.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;242.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;0.0;1.0;4.0;0.9264705882352942;0.0;0.0;0.0
0.0;0.0;5.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5055453054181618;0.0;0.0;0.333333333;9.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.74;0.0;19281.0;4.6475800154489;3.0;0.0;0.0;3.0;0.0;0.0;815.0;7.75;0.0;2.75;0.0;False;0.0;1.0;0.0;0.0;0.16573658955498566;0.0;0.1325153374233129;0.0;0.0;10.0;3.0;1.0;0.0;0.0;19281.0;1.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.3392583752210029;4.0;5.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;815.0;2.0;6.0;0.0;1.0;0.0;3.0;1.0;0.0;6.0;0.0;0.028266168767180126;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1845.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;721.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.3828854878623258;0.0;0.019417475728155338;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1845.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.13808288241631175;1.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;721.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.17831978319783198;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;175.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;7.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.242640687119285;0.25;2.0;0.666666667;20.33;0.0;8.0;0.5;0.0;1.0;1.0;0.0;3.1;8.0;1002.0;0.0;3.0;0.0;0.0;2.0;0.75;0.0;251.0;1.0;8.0;4.5;0.0;False;0.1590598920285848;1.0;0.23751703650366235;0.0;0.3937696360970604;0.0;0.055776892430278883;0.0;0.7071067811865476;1.0;3.0;1.0;0.0;0.0;1002.0;3.0;0.5;1.0;0.0;2.0;0.0;8.0;2.0;6.0;0.0;0.22994889437417265;1.0;8.0;0.0;15.0;3.0;1.0;0.0;0.059760956175298814;0.02594810379241517;0.0;3.0;0.0;251.0;1.0;2.0;1.0;1.0;8.0;2.0;2.0;1.5;2.0;8.0;0.8083832335329342;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.47;0.0;768.0;5.656854249492381;3.0;0.0;0.0;2.0;0.0;0.0;692.0;7.0;0.0;1.5;0.0;False;0.0;1.0;0.0;0.0;0.4735220837952629;0.0;0.25578034682080925;0.0;0.0;9.0;3.0;5.0;0.0;0.0;768.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.4366145223400829;5.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;692.0;0.0;2.0;0.0;1.0;0.0;2.0;3.0;0.5;2.0;0.0;0.6614583333333334;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.666666667;1.33;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.75;2.0;1702.0;5.656854249492381;3.0;0.0;0.0;2.0;0.0;0.0;510.0;7.0;2.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.3038131784088885;0.0;0.027450980392156862;0.0;0.0;9.0;3.0;5.0;0.0;0.0;1702.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.16355388959781206;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;510.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.1028202115158637;0.0;0.0;0.0
0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;2.1;5.0;2737.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;517.0;1.0;5.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.2702307036482693;0.0;0.02707930367504836;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2737.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.16247176110359407;1.0;5.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;517.0;0.0;1.0;1.0;1.0;5.0;1.0;2.0;0.0;1.0;5.0;0.0792838874680307;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.666666667;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.47;0.0;2503.0;5.656854249492381;3.0;0.0;0.0;2.0;0.0;0.0;1025.0;7.0;0.0;1.5;0.0;False;0.0;1.0;0.0;0.0;0.28551050636694425;0.0;0.013658536585365857;0.0;0.0;9.0;3.0;5.0;0.0;0.0;2503.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.1161255234439094;5.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1025.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;0.5;2.0;0.0;0.08949260886935677;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8900.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3732.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
