Cohesion;NumberOfInheritedMethods;NumberOfProtectedAttributes;NumberOfAttributes;NumberOfPolymorphicMethods;NumberPublicMethods;NumberUserDefinedAttributes;NumberOfSubclasses;NumberOfMethods_Mood;Bugged;NumberOfPublicAttributes;NumberOfCoupledClasses;NumberOfPrivateAttributes;NumberOfAncestors
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.32142857142857145;0.0;0.0;1.0;0.0;2.0;0.0;0.0;7.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;3.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.25;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.25;0.0;0.0;3.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;3.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;3.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;3.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;3.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;1.0;2.0;3.0;0.0;0.0;3.0;False;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;3.0;0.0;0.0;3.0;False;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.4848484848484849;0.0;1.0;4.0;10.0;9.0;1.0;0.0;11.0;True;0.0;1.0;3.0;0.0
0.4848484848484849;0.0;1.0;4.0;10.0;9.0;1.0;0.0;11.0;True;0.0;1.0;3.0;0.0
0.4848484848484849;0.0;1.0;4.0;10.0;9.0;1.0;0.0;11.0;True;0.0;1.0;3.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.1746031746031746;0.0;0.0;5.0;5.0;4.0;0.0;0.0;7.0;False;0.0;1.0;5.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.2;0.0;0.0;1.0;5.0;5.0;0.0;0.0;5.0;False;0.0;0.0;1.0;0.0
0.2;0.0;0.0;1.0;5.0;5.0;0.0;0.0;5.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;True;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;True;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5185185185185185;0.0;0.0;0.0;9.0;9.0;0.0;0.0;9.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;True;0.0;0.0;2.0;0.0
0.4615384615384616;0.0;0.0;4.0;12.0;12.0;1.0;0.0;13.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.14814814814814814;0.0;0.0;4.0;9.0;9.0;0.0;0.0;9.0;False;0.0;1.0;4.0;0.0
0.5;0.0;0.0;2.0;1.0;1.0;0.0;0.0;3.0;True;0.0;0.0;2.0;0.0
1.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.22448979591836726;0.0;0.0;7.0;5.0;5.0;0.0;0.0;7.0;False;0.0;0.0;7.0;0.0
0.45;0.0;0.0;3.0;4.0;1.0;0.0;0.0;4.0;False;0.0;0.0;3.0;0.0
0.2;0.0;0.0;3.0;4.0;3.0;0.0;0.0;5.0;False;0.0;1.0;3.0;0.0
1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.22321428571428573;0.0;0.0;3.0;9.0;9.0;0.0;0.0;14.0;False;0.0;1.0;3.0;0.0
0.2380952380952381;0.0;0.0;0.0;0.0;5.0;0.0;0.0;6.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.3125;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;10.0;11.0;0.0;0.0;11.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;2.0;3.0;0.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.25;0.0;0.0;3.0;4.0;4.0;3.0;0.0;4.0;True;2.0;1.0;1.0;0.0
0.3333333333333333;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;2.0;0.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.3333333333333333;0.0;0.0;1.0;6.0;6.0;0.0;0.0;6.0;False;0.0;0.0;1.0;0.0
0.16666666666666666;0.0;0.0;1.0;5.0;6.0;0.0;0.0;6.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;1.0;0.0
0.3333333333333333;0.0;0.0;2.0;6.0;9.0;0.0;0.0;9.0;False;0.0;0.0;2.0;0.0
0.3333333333333333;0.0;0.0;1.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.08333333333333333;0.0;0.0;6.0;12.0;12.0;0.0;0.0;12.0;False;0.0;0.0;6.0;0.0
0.5;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;5.0;6.0;0.0;0.0;7.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;4.0;4.0;5.0;0.0;0.0;5.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.2857142857142857;0.0;0.0;7.0;9.0;3.0;2.0;0.0;14.0;False;0.0;1.0;7.0;0.0
0.2857142857142857;0.0;0.0;7.0;9.0;3.0;2.0;0.0;14.0;False;0.0;1.0;7.0;0.0
0.2857142857142857;0.0;0.0;7.0;9.0;3.0;2.0;0.0;14.0;False;0.0;1.0;7.0;0.0
0.2857142857142857;0.0;0.0;7.0;9.0;3.0;2.0;0.0;14.0;False;0.0;1.0;7.0;0.0
0.2857142857142857;0.0;0.0;7.0;9.0;3.0;2.0;0.0;14.0;False;0.0;1.0;7.0;0.0
0.2;0.0;0.0;5.0;1.0;5.0;0.0;0.0;5.0;False;2.0;0.0;3.0;0.0
0.2;0.0;0.0;5.0;1.0;5.0;0.0;0.0;5.0;False;2.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.07936507936507936;0.0;10.0;10.0;21.0;5.0;0.0;0.0;21.0;False;0.0;0.0;0.0;0.0
0.4;0.0;0.0;1.0;5.0;5.0;0.0;0.0;5.0;False;0.0;0.0;1.0;0.0
0.19444444444444445;0.0;3.0;4.0;9.0;7.0;0.0;0.0;9.0;False;0.0;0.0;1.0;0.0
0.2857142857142857;0.0;0.0;1.0;7.0;7.0;0.0;0.0;7.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.4166666666666667;0.0;0.0;1.0;3.0;3.0;0.0;0.0;3.0;False;0.0;1.0;1.0;0.0
0.19047619047619047;0.0;0.0;5.0;3.0;3.0;0.0;0.0;7.0;False;0.0;0.0;5.0;0.0
0.19047619047619047;0.0;0.0;5.0;3.0;3.0;0.0;0.0;7.0;False;0.0;0.0;5.0;0.0
0.3428571428571429;0.0;0.0;7.0;7.0;1.0;0.0;0.0;7.0;False;0.0;0.0;7.0;0.0
0.5833333333333334;0.0;0.0;4.0;6.0;6.0;1.0;0.0;6.0;False;0.0;1.0;4.0;0.0
0.5;0.0;0.0;4.0;3.0;3.0;1.0;0.0;3.0;False;0.0;1.0;4.0;0.0
0.32142857142857145;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;2.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;1.0;1.0;0.0
0.5;0.0;0.0;1.0;4.0;4.0;0.0;0.0;6.0;False;0.0;0.0;1.0;0.0
0.6666666666666666;0.0;0.0;1.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;1.0;0.0
0.6666666666666666;0.0;0.0;1.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;1.0;0.0
0.2857142857142857;0.0;0.0;1.0;7.0;7.0;0.0;0.0;7.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
