VG;NPathComplexity;BooleanExpressionComplexity;NestedIfElseDepth;IOVars;NumberOfProtectedMethod;ExecutableStatementCount;ThrowsCount;NCSSForThisFile;NCSSForThisMethod;AnonymousInnerClassLength;CyclomaticComplexity;NCOMP;NumberOfModifiers;Fout;NCSSForThisClass;ClassDataAbstractionCoupling;NestedForDepth;WMC_CK;Si;Ci;NVAR;FileLength;Di;NBD;ClassFanOutComplexity;NumberOfMathOperations;NOP;MCLC;Maximum Depth;NestedTryDepth;NumberOfMethods_Checkstyle;NumberOfPrivateMethod;MaxNumberOfNestedBlocks;NumberOfPackageMethod;NumberOfPublicMethods_Checkstyle;BuggedMethods;Fin;MethodLength
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;3.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;6.0;15.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;12.0
3.0;3.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;6.0;0.0;3.0;1.0;1.0;0.0;20.0;1.0;0.0;3.0;0.0;2.0;2.0;0.0;2.0;3.0;3.0;0.0;1.0;3.0;0.0;0.0;6.0;0.0;2.0;0.0;6.0;False;0.0;14.0
2.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
2.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;6.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;2.0;0.0;1.0;0.0;13.0;0.0;0.0;14.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;28.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
3.0;3.0;0.0;1.0;2.0;0.0;6.0;0.0;0.0;9.0;0.0;3.0;0.0;1.0;0.0;14.0;0.0;0.0;3.0;0.0;2.0;3.0;0.0;2.0;3.0;3.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;False;0.0;19.0
1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;6.0
0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;156.0;4.0;15.0;1.0;0.0;1.0;0.0;117.0;17.0;0.0;3.0;0.0;0.0;0.0;456.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;1.0;False;0.0;9.0
1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;4.0
1.0;0.0;0.0;0.0;3.0;0.0;20.0;0.0;0.0;21.0;13.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;26.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
2.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
2.0;2.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;21.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;1.0;34.0
2.0;2.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;17.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;22.0
3.0;3.0;1.0;0.0;0.0;0.0;17.0;0.0;162.0;18.0;0.0;3.0;1.0;1.0;0.0;128.0;16.0;0.0;1.0;0.0;0.0;2.0;354.0;0.0;3.0;26.0;0.0;0.0;3.0;4.0;0.0;8.0;0.0;0.0;0.0;8.0;False;0.0;28.0
1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.5;0.0;0.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;4.0
1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;4.0
1.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;11.0
3.0;3.0;0.0;0.0;1.0;0.0;15.0;0.0;0.0;18.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;31.0
5.0;9.0;0.0;1.0;0.0;0.0;10.0;0.0;41.0;12.0;0.0;5.0;3.0;1.0;0.0;36.0;4.0;0.0;5.0;0.0;0.0;4.0;155.0;0.0;3.0;7.0;0.0;0.0;7.0;4.0;0.0;5.0;0.0;2.0;0.0;5.0;False;0.0;24.0
2.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
2.0;2.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
2.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
4.0;10.0;0.0;1.0;2.0;0.0;13.0;0.0;0.0;16.0;0.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;3.0;0.0;2.0;3.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;35.0
2.0;2.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;8.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;14.0
3.0;3.0;0.0;1.0;2.0;0.0;4.0;0.0;0.0;8.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;1.0;0.0;2.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;16.0
2.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;5.0
7.0;7.0;1.0;1.0;2.0;0.0;7.0;0.0;0.0;12.0;0.0;7.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;3.0;0.0;2.0;4.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;0.0;28.0
6.0;10.0;0.0;1.0;2.0;0.0;10.0;0.0;40.0;18.0;0.0;6.0;5.0;1.0;0.0;31.0;0.0;0.0;6.0;0.0;2.0;3.0;119.0;2.0;4.0;4.0;2.0;1.0;8.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;False;0.0;34.0
2.0;2.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;13.0;2.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;0.0;73.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;7.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;6.0
2.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;7.0
0.0;5.0;0.0;2.0;0.0;0.0;6.0;0.0;53.0;9.0;24.0;5.0;0.0;1.0;0.0;41.0;2.0;0.0;5.0;0.0;0.0;0.0;192.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;3.0;0.0;9.0;False;0.0;18.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;1.0;2.0;0.0;2.0;0.0;10.0;0.0;0.0;11.0;0.0;1.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;17.0
2.0;2.0;0.0;0.0;1.0;1.0;3.0;0.0;64.0;5.0;0.0;2.0;1.0;1.0;0.0;53.0;3.0;0.0;1.0;0.0;1.0;1.0;213.0;1.0;2.0;10.0;0.0;1.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;8.0;False;0.0;10.0
2.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;7.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;11.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;2.0;0.0;1.0;0.0;1.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;86.0;0.0;1.0;4.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;False;0.0;3.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;4.0;4.333333333;0.0;0.0;0.333333333;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
3.0;4.0;0.0;0.0;1.0;0.0;43.0;0.0;0.0;45.0;0.0;3.0;1.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;79.0
3.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0;13.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0;3.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;3.0
2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0;8.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0;3.0
1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;0.0;1.0;16.0;16.2;0.0;0.0;0.2;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;3.0
6.0;5.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;6.0;10.0;1.0;5.0;0.0;0.0;0.0;6.0;25.0;25.166666666999998;0.0;0.0;0.166666667;1.0;0.0;0.0;0.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;8.0
4.0;6.0;2.0;0.0;1.0;0.0;11.0;0.0;0.0;14.0;0.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;2.0;0.0;1.0;3.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;22.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;5.0
1.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;7.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;36.0;36.142857143;0.0;0.0;0.14285714300000002;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;8.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
8.0;32.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;13.0;0.0;8.0;5.0;4.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;11.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;32.0
0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;12.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;6.0
