issues_priorityMinor_min;NumberOfMathOperations_25%;NumberOfModifiers_75%;blamemerge_priorityMajor_min;PMd;NumberOfModifiers_mean;Maximum Depth_count;NumberOfModifiers_max;blamemerge_priorityMinor_count;blame_merge_priorityMajor_max;Maximum Depth_50%;NumberOfMathOperations_mean;blame_merge_priorityMinor_count;issues_priorityMajor_count;issues_priorityMajor_mean;blamemerge_priorityMajor_std;blamemerge_priorityMajor_max;NumberOfMethods_Mood;MaxNumberOfNestedBlocks_50%;NumberOfModifiers_min;PMi;Ait;Av;issues_priorityMinor_std;issues_priorityMajor_std;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_count;MaxNumberOfNestedBlocks_25%;issues_priorityMinor_max;NumberOfMathOperations_max;Maximum Block Depth;NumberOfMathOperations_50%;NOPa;NMIR;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_max;blamemerge_priorityMajor_mean;NumberOfMathOperations_75%;Average Complexity*;Ao;HMi;Ad;NumberOfModifiers_std;Maximum Complexity*;blamemerge_priorityMinor_std;Maximum Depth_min;Maximum Depth_max;Mo;issues_priorityMinor_mean;Average Block Depth;blamemerge_priorityMinor_mean;NMI;Bugged;Maximum Depth_std;NF;issues_priorityMajor_min;Ai;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_std;Mi;blame_merge_priorityMajor_std;Average Statements per Method;NumberOfModifiers_50%;blame_merge_priorityMajor_count;NM;Md;Maximum Depth_25%;blame_merge_priorityMinor_max;SIX;Maximum Depth_75%;PMR;Maximum Depth_mean;blame_merge_priorityMinor_mean;issues_priorityMinor_count;blamemerge_priorityMajor_count;NumberOfMathOperations_std;blame_merge_priorityMajor_mean;NumberOfMathOperations_min;Ma;MaxNumberOfNestedBlocks_min;Mit;NumberOfModifiers_count;MaxNumberOfNestedBlocks_std;NumberOfModifiers_25%;MaxNumberOfNestedBlocks_count;HMd;blame_merge_priorityMajor_min;NMA;issues_priorityMajor_max;blame_merge_priorityMinor_min
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9157.0;0.0;3.0;0.0;0.0;4466.0;0.9666368114643976;0.11040531965325824;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876597138800918;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;2.16;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.5;3.0;0.0;4466.0;9157.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;1.0;0.0;2.0;1.375;0.0;4.0;9167.0;0.0;0.0;0.0;0.0;4466.0;0.9666368114643976;0.11034582974463278;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;8.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876731755208902;0.0;1.0;0.0;0.0;0.0;1.0606601717798212;1.0;0.0;0.0;0.0;0.0;0.0;2.19;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4466.0;9167.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;0.0;1.0;8.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;9167.0;0.0;5.0;0.0;0.0;4466.0;0.9666368114643976;0.11034582974463278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876731755208902;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;2.19;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;1.0;5.0;0.0;4466.0;9167.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;9167.0;0.0;3.0;0.0;0.0;4466.0;0.9666368114643976;0.11034582974463278;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876731755208902;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;2.19;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;1.0;3.0;0.0;4466.0;9167.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;9.0;0.0;6.0;9.0;0.0;9.0;4343.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.10347638334688136;1.0;6.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.9891779875661983;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.10347638334688136;0.0;0.0;0.0;0.0;1.19;0.01082201243380152;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4317.0;4343.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;9.0;6.0;0.0;0.0;6.0;1.0;0.0
0.0;0.0;2.5;0.0;1.0;1.8571428571428568;0.0;4.0;9161.0;0.0;0.0;0.0;0.0;4466.0;0.9666368114643976;0.11038151214827954;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;7.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876651020630935;0.0;1.0;0.0;0.0;0.0;1.4638501094227998;1.0;0.0;0.0;0.0;0.0;0.0;2.16;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;4466.0;9161.0;0.0;0.0;0.0;2.0;0.0;0.0;7.0;0.0;1.0;7.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9161.0;0.0;5.0;0.0;0.0;4466.0;0.9666368114643976;0.11038151214827954;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876651020630935;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;2.16;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;0.5;5.0;0.0;4466.0;9161.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9161.0;0.0;3.0;0.0;0.0;4466.0;0.9666368114643976;0.11038151214827954;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9876651020630935;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;2.16;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.5;3.0;0.0;4466.0;9161.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;4.0;1.0;1.0;4.0;0.0;4.0;9046.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.82;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;4317.0;9046.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;4.0;2.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;9046.0;0.0;5.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;1.82;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;0.5;5.0;0.0;4317.0;9046.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9046.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.82;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;4317.0;9046.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9391.0;0.0;5.0;0.0;0.0;4466.0;0.9666368114643976;0.10903795291342314;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9879672026408264;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;2.08;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;0.5;5.0;0.0;4466.0;9391.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9391.0;0.0;3.0;0.0;0.0;4466.0;0.9666368114643976;0.10903795291342314;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9879672026408264;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;2.08;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.5;3.0;0.0;4466.0;9391.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;1.75;0.0;1.0;1.75;0.0;4.0;9391.0;0.0;0.0;0.0;0.0;4466.0;0.9666368114643976;0.10903795291342314;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1796031988857318;0.0;8.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.9879672026408264;0.0;1.0;0.0;0.0;0.0;1.3887301496588271;1.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;4466.0;9391.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;0.0;1.0;8.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;9046.0;0.0;5.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;0.5;5.0;0.0;4317.0;9046.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9046.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;4317.0;9046.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;4.0;1.0;1.0;3.0;0.0;4.0;9046.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.7320508075688772;1.0;0.0;0.0;0.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;4317.0;9046.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;2.5;3.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;0.75;1.0;0.0;0.5;0.0;1.0;8990.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;1.0;0.0;0.0;0.0;0.0;0.0;1.74;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4317.0;8990.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.25;2.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;8990.0;0.0;5.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;1.74;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;4317.0;8990.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8990.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.74;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4317.0;8990.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;9.0;1.0;1.0;9.0;0.0;9.0;3822.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.67;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4317.0;3822.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;3.0;1.0;1.0;2.0;2.0;4.0;2278.0;0.0;3.5;0.0;0.0;1218.0;1.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;3.0;0.5;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.33;0.0;0.0;3.0;2.0;3.0;0.0;3.0;4.0;0.0;0.0;1.24;0.0;0.0;False;0.7071067811865476;3.0;1.0;0.0;2.0;0.0;0.0;0.0;5.5;2.0;0.0;3.0;4.0;3.25;0.0;0.0;3.75;0.25;3.5;0.0;1218.0;2278.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;1.5275252316519463;1.0;3.0;3.0;0.0;4.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1550.0;0.0;0.0;0.0;0.0;1218.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1218.0;1550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1550.0;0.0;0.0;0.0;0.0;1218.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1218.0;1550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;4.0;1.0;1.0;2.6666666666666665;2.0;4.0;2161.0;0.0;2.0;0.0;0.0;1218.0;1.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6666666666666667;3.0;0.5;0.0;0.0;5.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;2.309401076758504;1.0;0.0;2.0;2.0;0.0;0.0;1.26;0.0;0.0;False;0.0;1.0;1.0;0.0;2.5;0.0;0.0;0.0;4.5;4.0;0.0;3.0;4.0;2.0;0.0;0.0;2.0;0.25;2.0;0.0;1218.0;2161.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;2.0816659994661326;2.0;3.0;3.0;0.0;4.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1927.0;0.0;0.0;0.0;0.0;1218.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.5;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.19;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1218.0;1927.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;9.0;1.0;7.0;9.0;0.0;9.0;2385.0;0.0;0.0;0.0;0.0;1218.0;1.0;0.0;1.0;7.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.17;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1218.0;2385.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;9.0;7.0;0.0;0.0;7.0;1.0;0.0
0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1536.0;0.0;2.0;0.0;0.0;1144.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;False;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;0.5;2.0;0.0;1144.0;1536.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;2.0;1.0;0.0
0.0;0.0;3.0;1.0;1.0;2.0;2.0;4.0;1875.0;0.0;2.0;0.0;0.0;1218.0;1.0;0.0;1.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;2.0;0.25;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;2.8284271247461903;1.0;0.0;2.0;2.0;0.0;0.0;0.95;0.0;0.0;False;0.0;2.0;1.0;0.0;0.75;0.0;0.0;0.0;2.33;2.0;0.0;2.0;3.0;2.0;0.0;0.0;2.0;0.333333333;2.0;0.0;1218.0;1875.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.7071067811865476;1.0;2.0;2.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;9044.0;0.0;5.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;4317.0;9044.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9044.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4317.0;9044.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;2.5;1.0;0.0;2.0;0.0;4.0;9044.0;0.0;0.0;0.0;0.0;4317.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.7320508075688772;1.0;0.0;0.0;0.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4317.0;9044.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;1.0;3.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9188.0;0.0;6.0;0.0;0.0;4394.0;0.9824761037778792;0.12421217641088007;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13122777308757275;0.13122777308757275;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.9843273835437528;0.0;1.5;0.0;0.0;0.0;0.0;3.0;0.12421217641088007;6.0;6.0;0.0;0.017523896222121076;2.2;0.01567261645624728;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;0.0;0.0;2.0;6.0;0.0;0.0;6.0;0.0;6.0;0.0;4394.0;9188.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9188.0;0.0;3.0;0.0;0.0;4394.0;0.9824761037778792;0.12421217641088007;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13122777308757275;0.13122777308757275;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.9843273835437528;0.0;1.5;0.0;0.0;0.0;0.0;3.0;0.12421217641088007;3.0;3.0;0.0;0.017523896222121076;2.2;0.01567261645624728;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;3.0;0.0;4394.0;9188.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0
