Returns_min;RFC_max;NumberOfMathOperations_std;WMC_CK_min;NumberOfAnonymousClasses_std;NumberOfUniqueWords_min;NumberOfModifiers_min;MaxNumberOfNestedBlocks_50%;NumberOfLogStatements_count;LOCMethod_CK_50%;NumberOfParenthesizedExps_50%;CBO_std;NumberOfUniqueWords_50%;NumberOfTryCatch_50%;NumberOfVariables_std;NumberOfComparisons_75%;RFC_mean;RFC_50%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;Returns_std;MaxNumberOfNestedBlocks_25%;Returns_count;NumberOfLogStatements_75%;NumberOfParenthesizedExps_min;NumberOfNumbers_std;NumberOfLambdas_max;NumberOfLogStatements_max;LOCMethod_CK_max;NumberOfComparisons_std;NumberOfModifiers_mean;NumberOfNumbers_25%;LOCMethod_CK_min;NumberOfMathOperations_max;IsConstructor_top;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfAssignments_25%;NumberOfVariables_50%;NumberOfNumbers_mean;NumberOfAnonymousClasses_max;CBO_50%;NumberOfAssignments_std;NumberOfLambdas_mean;NumberOfLambdas_50%;NumberOfStringLiterals_50%;Returns_max;NumberOfInnerClasses_min;NumberOfLoops_25%;NumberOfModifiers_50%;NumberOfNumbers_75%;NumberOfLoops_count;NumberOfMathOperations_25%;NumberOfComparisons_min;NumberOfTryCatch_count;WMC_CK_max;Returns_mean;NumberOfParameters_CK_mean;NumberOfComparisons_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_min;IsConstructor_unique;NumberOfInnerClasses_count;NumberOfParameters_CK_min;NumberOfLambdas_std;NumberOfInnerClasses_50%;NumberOfStringLiterals_mean;NumberOfTryCatch_min;NumberOfComparisons_mean;NumberOfLambdas_count;NumberOfLogStatements_std;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfInnerClasses_max;CBO_count;NumberOfAssignments_75%;NumberOfLambdas_min;NumberOfUniqueWords_count;WMC_CK_25%;NumberOfLambdas_25%;LOCMethod_CK_count;NumberOfAnonymousClasses_count;NumberOfUniqueWords_mean;NumberOfTryCatch_75%;NumberOfTryCatch_25%;RFC_std;WMC_CK_50%;NumberOfLogStatements_mean;NumberOfMathOperations_min;CBO_25%;NumberOfTryCatch_std;NumberOfLoops_std;NumberOfAnonymousClasses_mean;NumberOfParenthesizedExps_std;RFC_min;NumberOfParameters_CK_std;NumberOfUniqueWords_75%;LOCMethod_CK_mean;IsConstructor_freq;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_75%;NumberOfLoops_min;NumberOfVariables_max;NumberOfStringLiterals_min;LOCMethod_CK_75%;NumberOfVariables_25%;RFC_count;NumberOfMathOperations_count;NumberOfModifiers_max;CBO_max;NumberOfStringLiterals_25%;RFC_25%;NumberOfUniqueWords_std;NumberOfNumbers_min;NumberOfInnerClasses_25%;NumberOfVariables_min;NumberOfAssignments_min;NumberOfAssignments_count;CBO_75%;NumberOfAssignments_mean;NumberOfModifiers_25%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfUniqueWords_25%;WMC_CK_std;MaxNumberOfNestedBlocks_max;NumberOfMathOperations_mean;NumberOfLoops_mean;WMC_CK_75%;LOCMethod_CK_25%;NumberOfVariables_count;NumberOfComparisons_25%;NumberOfMathOperations_75%;NumberOfParenthesizedExps_mean;NumberOfModifiers_75%;NumberOfInnerClasses_std;NumberOfInnerClasses_mean;WMC_CK_count;NumberOfStringLiterals_std;Returns_50%;NumberOfComparisons_max;NumberOfAnonymousClasses_50%;NumberOfVariables_mean;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_min;NumberOfStringLiterals_count;NumberOfTryCatch_max;MaxNumberOfNestedBlocks_count;NumberOfParameters_CK_25%;NumberOfLoops_max;NumberOfNumbers_count;Returns_25%;NumberOfModifiers_count;IsConstructor_count;NumberOfLoops_75%;NumberOfLoops_50%;NumberOfStringLiterals_75%;NumberOfMathOperations_50%;NumberOfUniqueWords_max;CBO_mean;NumberOfParameters_CK_count;NumberOfParenthesizedExps_count;NumberOfComparisons_count;Returns_75%;NumberOfAnonymousClasses_min;NumberOfNumbers_50%;Bugged;MaxNumberOfNestedBlocks_75%;NumberOfAssignments_50%;NumberOfModifiers_std;RFC_75%;NumberOfNumbers_max;NumberOfLogStatements_25%;CBO_min;NumberOfVariables_75%;NumberOfTryCatch_mean;LOCMethod_CK_std
0.0;0.0;0.0;1.0;0.0;19.0;0.0;0.0;1.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;19.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;28.0;2.6457513110645907;1.0;0.0;1.0;1.0;1.0;9.0;9.0;0.0;4.333333333333333;12.0;0.0;5.441609239104836;1.0;9.888888888888891;5.0;0.0;0.0;1.0;0.3333333333333334;1.0;9.0;2.0;0.0;1.0137937550497034;0.0;8.0;69.0;1.0137937550497034;1.6666666666666667;0.0;2.0;7.0;False;0.0;15.0;1.0;1.0;0.5555555555555556;0.0;4.0;6.1123736069640815;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;9.0;0.0;0.0;9.0;11.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;3.4444444444444446;0.0;0.5555555555555556;9.0;2.598076211353316;4.0;0.0;0.0;9.0;9.0;0.0;9.0;2.0;0.0;9.0;9.0;24.33333333333333;1.0;0.0;10.457586294700661;2.0;1.6666666666666667;0.0;2.0;1.0137937550497034;1.3228756555322954;0.0;0.0;0.0;0.33333333333333337;30.0;21.222222222222218;9.0;1.8888888888888888;1.9649710204252664;0.0;0.0;15.0;0.0;30.0;1.0;9.0;9.0;2.0;12.0;0.0;3.0;21.552262062252307;0.0;0.0;0.0;0.0;9.0;8.0;4.888888888888889;1.0;0.0;0.0;1.0;15.0;10.0;3.8729833462074175;5.0;1.6666666666666667;0.6666666666666666;5.0;7.0;9.0;0.0;4.0;0.0;2.0;0.0;0.0;9.0;5.246692079565731;0.0;3.0;0.0;4.111111111111111;0.0;0.0;9.0;3.0;9.0;0.0;4.0;9.0;0.0;9.0;9.0;1.0;0.0;6.0;0.0;62.0;5.4444444444444455;9.0;9.0;9.0;0.0;0.0;0.0;False;3.0;1.0;0.5;14.0;3.0;0.0;0.0;6.0;0.5555555555555556;23.354752074137807
0.0;0.0;0.0;1.0;0.0;14.0;1.0;0.0;1.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;11.0;0.7071067811865476;4.0;0.0;10.0;1.0;3.0;2.0;18.0;0.0;1.4142135623730951;15.0;0.5;3.5355339059327378;1.75;6.5;6.5;0.0;0.0;2.0;0.7071067811865476;2.5;2.0;0.0;0.0;1.4142135623730951;0.0;0.0;27.0;0.7071067811865476;1.0;0.5;9.0;1.0;True;0.0;5.0;2.0;2.5;1.0;0.0;4.0;2.8284271247461903;0.0;0.0;0.5;1.0;0.0;1.0;1.0;1.5;2.0;0.25;1.0;2.0;7.0;0.5;1.5;1.5;1.75;0.0;2.0;2.0;1.0;0.0;0.0;0.5;0.0;1.5;2.0;0.0;5.5;0.0;0.0;2.0;4.0;0.0;2.0;4.75;0.0;2.0;2.0;15.0;0.75;0.25;6.363961030678928;5.5;0.0;0.0;3.5;0.7071067811865476;0.0;0.0;0.0;2.0;0.7071067811865476;17.5;18.0;1.0;3.0;1.4142135623730951;0.0;1.0;5.0;0.0;22.5;1.25;2.0;2.0;1.0;5.0;0.25;4.25;7.071067811865476;0.0;0.0;0.0;1.0;2.0;4.5;3.0;1.0;1.5;0.0;0.0;1.0;12.5;2.1213203435596424;4.0;0.5;1.0;6.25;13.5;2.0;1.25;0.75;0.0;1.0;0.0;0.0;2.0;0.7071067811865476;0.5;2.0;0.0;2.5;0.0;2.0;2.0;1.0;2.0;1.25;1.0;2.0;0.25;2.0;2.0;1.0;1.0;0.75;0.5;20.0;4.0;2.0;2.0;2.0;0.75;0.0;1.0;False;3.5;3.0;0.0;8.75;2.0;0.0;3.0;3.75;0.5;12.727922061357855
0.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.6666666666666666;1.0;0.0;0.0;2.0;0.5773502691896258;0.0;3.0;0.5;0.0;0.0;0.0;1.0;5.0;0.0;3.6666666666666665;0.0;3.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;2.0;0.3333333333333333;1.0;0.0;1.5;0.0;1.0;3.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;3.0;0.5773502691896258;1.3333333333333333;0.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;3.0;3.0;5.0;0.0;0.0;0.5773502691896258;1.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.5773502691896258;0.0;1.0;6.0;3.6666666666666665;3.0;0.3333333333333333;0.5773502691896258;0.5;0.0;0.0;0.0;4.0;0.0;3.0;3.0;9.0;1.0;0.0;0.5;2.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;4.0;0.5773502691896257;1.0;0.0;0.0;1.5;3.0;3.0;0.0;0.0;0.3333333333333333;5.0;0.0;0.0;3.0;0.5773502691896258;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.5;0.0;3.0;0.0;3.0;3.0;0.0;0.0;0.5;0.0;7.0;1.0;3.0;3.0;3.0;0.5;0.0;0.0;False;0.5;0.0;4.618802153517007;1.0;0.0;0.0;1.0;0.0;0.0;1.1547005383792517
0.0;55.0;1.54806443551407;1.0;0.2896827297511605;2.0;0.0;1.0;66.0;10.0;0.0;3.1438325311127797;21.0;0.0;3.0086123465392234;1.0;6.545454545454546;4.0;0.0;0.0;8.0;0.7393375728448046;0.0;66.0;1.0;0.0;0.9475769614665068;0.0;6.0;78.0;2.2361722206632924;1.1666666666666667;0.0;3.0;8.0;False;0.0;19.0;0.0;2.0;0.4545454545454545;1.0;5.0;3.6609512565129982;0.0;0.0;1.0;5.0;0.0;0.0;1.0;0.0;66.0;0.0;0.0;66.0;21.0;0.3787878787878788;2.7424242424242418;0.0;3.0;0.0;2.0;66.0;0.0;0.0;0.0;3.196969696969697;0.0;0.8787878787878788;66.0;0.9709054241569272;3.4090909090909087;0.0;0.0;66.0;3.75;0.0;66.0;1.0;0.0;66.0;66.0;19.96969696969697;0.0;0.0;8.556026788503784;2.5;0.6363636363636364;0.0;2.0;0.3191626573783372;0.8132068379602825;0.09090909090909093;0.5410858460299002;0.0;1.5914251577231124;28.0;13.636363636363635;65.0;0.9242424242424242;1.1136993940585316;0.0;0.0;17.0;0.0;17.0;0.0;66.0;66.0;10.0;14.0;0.0;2.0;13.754965198031856;0.0;0.0;0.0;0.0;66.0;7.0;2.833333333333333;1.0;2.5;4.0;0.0;39.0;6.5;3.802741006279439;5.0;0.8636363636363636;0.3484848484848485;4.0;4.0;66.0;0.0;1.0;0.12121212121212123;1.0;0.0;0.0;66.0;5.542062090454436;0.0;14.0;0.0;2.4545454545454546;0.0;0.0;66.0;2.0;66.0;2.0;4.0;66.0;0.0;66.0;66.0;0.0;0.0;5.0;0.0;66.0;4.803030303030303;66.0;66.0;66.0;1.0;0.0;0.0;False;1.0;2.0;1.1311441904050867;8.0;4.0;0.0;1.0;3.0;0.07575757575757576;14.021561817579231
0.0;32.0;0.5;1.0;0.0;4.0;1.0;0.0;25.0;6.0;0.0;2.6407069760451147;9.0;0.0;5.4083269131959835;1.0;7.4;4.0;0.0;0.0;3.0;0.4;0.0;25.0;0.0;0.0;1.7301252363147974;0.0;1.0;56.0;1.451436070471816;1.04;0.0;3.0;2.0;False;0.0;20.0;0.0;1.0;0.92;0.0;4.0;5.845796210383437;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;25.0;0.0;0.0;25.0;12.0;1.08;1.4;0.0;2.0;0.0;2.0;25.0;0.0;0.0;0.0;0.4;0.0;0.76;25.0;0.2;3.36;0.0;0.0;25.0;7.0;0.0;25.0;1.0;0.0;25.0;25.0;14.0;0.0;0.0;8.86942313043338;1.0;0.04;0.0;3.0;0.2768874620972692;0.8205689083394114;0.0;0.0;0.0;0.7637626158259734;18.0;15.16;24.0;1.32;1.8421002506197464;0.0;0.0;19.0;0.0;20.0;0.0;25.0;25.0;2.0;9.0;0.0;1.0;10.94684124911535;0.0;0.0;0.0;0.0;25.0;8.0;4.56;1.0;1.0;0.0;0.0;3.0;6.0;3.6842005012394927;6.0;0.2;0.44;4.0;3.0;25.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0;0.8164965809277259;1.0;5.0;0.0;4.0;0.0;0.0;25.0;1.0;25.0;1.0;3.0;25.0;1.0;25.0;25.0;1.0;0.0;0.0;0.0;38.0;4.84;25.0;25.0;25.0;1.0;0.0;0.0;False;2.0;3.0;0.2;9.0;6.0;0.0;1.0;6.0;0.08;17.575266712058742
0.0;2.0;0.0;1.0;0.0;7.0;1.0;0.0;9.0;3.0;0.0;0.0;10.0;0.0;0.0;0.0;1.8888888888888888;2.0;0.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;3.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;1.0;0.0;1.4444444444444444;0.0;2.0;0.0;1.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;9.0;1.0;0.0;9.0;9.0;8.888888888888891;0.0;0.0;0.33333333333333337;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.7264831572567789;10.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;9.0;9.0;1.0;4.0;0.0;2.0;1.6158932858054431;0.0;0.0;0.0;0.0;9.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;3.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;1.0;0.0;9.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;11.0;4.0;9.0;9.0;9.0;0.0;0.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0
0.0;2.0;0.0;2.0;0.0;3.0;1.0;1.0;1.0;7.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;7.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;7.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;21.0;1.0233131540837122;1.0;0.0;2.0;0.0;0.0;54.0;4.0;0.0;2.2374738675962456;9.5;0.0;0.9042179288717304;1.0;3.2962962962962963;2.0;0.0;0.0;4.0;0.8149974383997677;0.0;54.0;1.0;0.0;0.7105573053153188;0.0;8.0;48.0;1.2973391033675372;2.0;0.0;3.0;5.0;False;0.0;8.0;0.0;0.0;0.2037037037037037;0.0;2.0;1.6795102610526476;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;54.0;0.0;0.0;54.0;11.0;0.5740740740740741;0.5555555555555556;0.0;1.0;0.0;2.0;54.0;0.0;0.0;0.0;1.4814814814814814;0.0;0.5740740740740741;54.0;1.3531029122963447;2.6296296296296298;0.0;0.0;54.0;1.0;0.0;54.0;1.0;0.0;54.0;54.0;14.148148148148149;0.0;0.0;4.381046784664595;1.0;0.5925925925925926;0.0;1.0;0.5949355325668084;0.4624245646453283;0.0;0.3019850469037484;0.0;0.8392869090622529;17.0;9.25925925925926;53.0;0.7962962962962963;1.1390103223086463;0.0;0.0;4.0;0.0;10.0;0.0;54.0;54.0;33.0;10.0;0.0;0.25;12.341687917658724;0.0;0.0;0.0;0.0;54.0;4.0;0.8333333333333334;1.0;0.0;2.0;0.0;22.0;7.0;2.735485168214336;4.0;0.5;0.2222222222222222;3.0;3.0;54.0;0.0;0.75;0.05555555555555555;1.0;0.0;0.0;54.0;3.694671025980072;0.0;7.0;0.0;0.4444444444444444;0.0;0.0;54.0;3.0;54.0;0.0;2.0;54.0;0.0;54.0;54.0;0.0;0.0;1.0;0.0;50.0;2.7777777777777777;54.0;54.0;54.0;1.0;0.0;0.0;False;1.0;0.0;6.152158694618791;3.0;4.0;0.0;0.0;0.0;0.2037037037037037;11.240400827448509
0.0;21.0;0.8837151016885368;1.0;0.4879500364742666;5.0;1.0;2.0;15.0;19.0;0.0;1.2909944487358056;17.0;0.0;1.8695555876298768;1.0;5.666666666666668;3.0;1.0;0.0;5.0;0.9856107606091622;0.5;15.0;1.0;0.0;1.6987390281365429;0.0;3.0;39.0;0.9759000729485332;7.933333333333334;0.0;3.0;2.0;False;0.0;7.0;0.5;2.0;1.2;1.0;4.0;2.1930626551751344;0.0;0.0;1.0;3.0;0.0;0.0;9.0;2.0;15.0;0.0;0.0;15.0;7.0;0.6;3.2;0.0;4.0;0.0;1.0;15.0;1.0;0.0;0.0;1.4666666666666666;0.0;0.6666666666666666;15.0;0.8280786712108251;3.8;0.0;0.0;15.0;4.0;0.0;15.0;1.5;0.0;15.0;15.0;19.6;1.0;0.0;5.627314338711377;4.0;0.6;0.0;3.0;0.4879500364742666;0.50709255283711;0.3333333333333333;0.4879500364742666;0.0;1.3201731488169053;29.5;18.266666666666666;15.0;1.9333333333333331;1.4375905768565216;1.0;0.0;6.0;0.0;27.0;0.5;15.0;15.0;9.0;5.0;0.0;2.0;11.063453348751464;0.0;0.0;0.0;0.0;15.0;4.5;2.6666666666666665;9.0;3.0;1.0;0.0;4.0;10.0;2.2424476423255517;4.0;0.9333333333333332;0.6;5.5;6.5;15.0;0.0;2.0;0.3333333333333333;9.0;0.0;0.0;15.0;1.4074631010979937;0.0;3.0;0.0;2.2666666666666666;0.0;0.0;15.0;1.0;15.0;2.5;1.0;15.0;0.0;15.0;15.0;1.0;1.0;3.0;1.0;37.0;3.6666666666666665;15.0;15.0;15.0;1.0;0.0;0.0;False;3.0;3.0;2.8149262021959873;9.5;6.0;0.0;1.0;3.0;0.3333333333333333;12.79769324452467
1.0;17.0;2.309401076758504;3.0;0.0;14.0;1.0;2.0;3.0;23.0;0.0;3.055050463303893;24.0;1.0;3.0;1.0;9.333333333333334;6.0;0.0;0.0;1.0;1.1547005383792517;2.0;3.0;2.0;0.0;2.6457513110645907;0.0;3.0;40.0;1.1547005383792517;4.0;0.5;13.0;5.0;False;0.0;10.0;4.5;5.0;2.0;0.0;5.0;3.5118845842842465;0.0;0.0;1.0;3.0;0.0;0.0;1.0;3.0;3.0;1.0;0.0;3.0;9.0;1.6666666666666667;1.0;0.0;1.0;1.0;1.0;3.0;1.0;0.0;0.0;3.6666666666666665;1.0;0.6666666666666666;3.0;1.1547005383792517;5.666666666666668;0.0;0.0;3.0;8.0;0.0;3.0;4.0;0.0;3.0;3.0;29.66666666666667;1.0;1.0;6.6583281184793925;5.0;1.6666666666666667;1.0;3.0;0.0;0.5773502691896258;0.0;0.5773502691896258;5.0;0.0;37.5;25.33333333333333;3.0;2.333333333333333;0.5773502691896258;0.5;0.0;8.0;1.0;31.5;3.5;3.0;3.0;10.0;7.0;1.0;5.5;19.139836293274122;0.0;0.0;2.0;3.0;3.0;6.0;6.333333333333332;1.0;1.0;1.0;1.0;9.0;19.0;3.055050463303893;3.0;2.333333333333333;0.3333333333333333;7.0;18.0;3.0;0.0;3.0;0.3333333333333333;5.5;0.0;0.0;3.0;4.618802153517007;1.0;2.0;0.0;5.0;0.0;2.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;0.5;0.0;5.0;1.0;51.0;4.333333333333333;3.0;3.0;3.0;2.0;0.0;1.0;False;2.5;6.0;5.196152422706632;11.5;5.0;1.0;1.0;6.5;1.0;13.650396819628847
0.0;34.0;5.439056290693573;3.0;0.0;14.0;1.0;2.5;4.0;57.0;0.5;2.5;30.5;1.0;5.7373048260195025;3.0;18.75;18.0;0.0;0.0;1.0;0.8164965809277259;2.0;4.0;2.25;0.0;3.8622100754188224;0.0;3.0;83.0;4.358898943540674;5.25;0.75;13.0;13.0;False;0.0;21.0;10.5;12.0;3.75;0.0;4.5;8.082903768654761;0.0;0.0;11.0;2.0;0.0;3.75;5.0;6.5;4.0;1.75;0.0;4.0;17.0;1.0;1.0;0.5;1.0;0.0;1.0;4.0;1.0;0.0;0.0;13.0;0.0;2.5;4.0;1.2909944487358056;10.5;0.0;0.0;4.0;19.5;0.0;4.0;5.25;0.0;4.0;4.0;33.5;1.0;0.75;12.311918344975055;11.0;1.5;1.0;3.25;0.5;2.8722813232690143;0.0;0.957427107756338;5.0;0.0;47.0;52.5;4.0;3.0;1.4142135623730951;1.25;0.0;15.0;1.0;78.5;8.75;4.0;4.0;10.0;7.0;7.75;11.75;21.299452262127925;0.0;0.0;2.0;3.0;4.0;5.5;14.0;1.0;1.0;2.0;1.5;29.0;17.0;7.047458170621991;5.0;5.25;4.25;16.25;31.0;4.0;0.0;7.0;0.75;9.25;0.0;0.0;4.0;11.69045194450012;1.0;9.0;0.0;10.25;0.0;2.0;4.0;1.0;4.0;1.0;6.0;4.0;0.75;4.0;4.0;6.0;5.5;16.25;3.5;59.0;4.25;4.0;4.0;4.0;1.25;0.0;3.5;False;3.5;16.0;4.924428900898052;25.0;8.0;0.75;1.0;13.5;0.75;33.321664624285106
0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
