NumberOfLambdas_max;LOCMethod_CK_50%;NumberOfModifiers_50%;MaxNumberOfNestedBlocks_std;NumberOfNumbers_50%;NumberOfAssignments_max;IsConstructor_freq;LOCMethod_CK_75%;NumberOfInnerClasses_75%;NumberOfModifiers_min;NumberOfVariables_count;NumberOfTryCatch_50%;RFC_count;NumberOfComparisons_std;Returns_25%;WMC_CK_max;NumberOfAnonymousClasses_mean;WMC_CK_50%;Returns_min;NumberOfAssignments_75%;NumberOfTryCatch_max;CBO_75%;NumberOfLambdas_count;NumberOfLogStatements_25%;NumberOfParenthesizedExps_min;NumberOfAnonymousClasses_50%;RFC_std;NumberOfParameters_CK_25%;NumberOfNumbers_min;NumberOfInnerClasses_max;CBO_max;NumberOfLogStatements_50%;CBO_count;RFC_max;CBO_50%;IsConstructor_top;NumberOfInnerClasses_25%;RFC_25%;NumberOfAssignments_min;MaxNumberOfNestedBlocks_max;NumberOfAnonymousClasses_min;Returns_mean;LOCMethod_CK_std;NumberOfComparisons_max;NumberOfModifiers_mean;NumberOfUniqueWords_min;NumberOfParenthesizedExps_count;MaxNumberOfNestedBlocks_count;NumberOfComparisons_min;NumberOfUniqueWords_max;NumberOfModifiers_count;Returns_max;NumberOfParenthesizedExps_max;NumberOfMathOperations_count;NumberOfLoops_min;MaxNumberOfNestedBlocks_50%;NumberOfUniqueWords_75%;NumberOfUniqueWords_25%;NumberOfParenthesizedExps_25%;NumberOfAssignments_mean;WMC_CK_count;NumberOfParenthesizedExps_mean;LOCMethod_CK_max;NumberOfStringLiterals_max;NumberOfLogStatements_mean;NumberOfTryCatch_75%;NumberOfUniqueWords_std;LOCMethod_CK_count;NumberOfStringLiterals_std;NumberOfLoops_max;NumberOfStringLiterals_min;NumberOfMathOperations_75%;NumberOfInnerClasses_mean;NumberOfAssignments_50%;Returns_50%;NumberOfLogStatements_max;NumberOfVariables_std;NumberOfTryCatch_min;NumberOfParameters_CK_std;NumberOfMathOperations_std;NumberOfMathOperations_max;NumberOfParameters_CK_max;WMC_CK_75%;NumberOfLambdas_75%;IsConstructor_count;NumberOfVariables_max;NumberOfMathOperations_min;NumberOfInnerClasses_count;NumberOfParenthesizedExps_std;NumberOfVariables_50%;NumberOfNumbers_25%;NumberOfParameters_CK_count;NumberOfUniqueWords_count;NumberOfStringLiterals_75%;NumberOfMathOperations_25%;NumberOfLambdas_mean;NumberOfLoops_50%;NumberOfModifiers_std;NumberOfTryCatch_std;WMC_CK_min;NumberOfComparisons_50%;LOCMethod_CK_mean;LOCMethod_CK_25%;NumberOfLogStatements_75%;NumberOfUniqueWords_mean;RFC_50%;Bugged;NumberOfModifiers_max;IsConstructor_unique;NumberOfNumbers_mean;NumberOfParenthesizedExps_50%;MaxNumberOfNestedBlocks_min;NumberOfStringLiterals_mean;NumberOfNumbers_count;NumberOfNumbers_max;NumberOfLambdas_std;NumberOfAnonymousClasses_75%;NumberOfComparisons_mean;NumberOfAssignments_count;NumberOfParenthesizedExps_75%;NumberOfModifiers_75%;NumberOfNumbers_75%;NumberOfLoops_75%;NumberOfStringLiterals_50%;NumberOfLambdas_50%;RFC_mean;NumberOfAnonymousClasses_count;NumberOfParameters_CK_mean;NumberOfStringLiterals_count;NumberOfMathOperations_50%;NumberOfComparisons_75%;NumberOfComparisons_count;NumberOfComparisons_25%;NumberOfNumbers_std;NumberOfLogStatements_count;NumberOfLogStatements_std;WMC_CK_std;CBO_std;NumberOfParameters_CK_50%;NumberOfVariables_25%;WMC_CK_25%;NumberOfAssignments_std;NumberOfParameters_CK_min;NumberOfModifiers_25%;Returns_std;NumberOfTryCatch_count;NumberOfAnonymousClasses_std;CBO_25%;NumberOfVariables_mean;NumberOfLoops_mean;CBO_min;NumberOfTryCatch_25%;NumberOfStringLiterals_25%;NumberOfLambdas_25%;NumberOfUniqueWords_50%;WMC_CK_mean;MaxNumberOfNestedBlocks_25%;NumberOfLambdas_min;Returns_count;RFC_75%;NumberOfLogStatements_min;MaxNumberOfNestedBlocks_75%;NumberOfTryCatch_mean;NumberOfLoops_count;NumberOfLoops_std;CBO_mean;RFC_min;LOCMethod_CK_min;NumberOfVariables_75%;NumberOfInnerClasses_std;NumberOfLoops_25%;NumberOfVariables_min;NumberOfInnerClasses_min;NumberOfParameters_CK_75%;NumberOfAnonymousClasses_max;NumberOfAnonymousClasses_25%;NumberOfMathOperations_mean;NumberOfAssignments_25%;Returns_75%;MaxNumberOfNestedBlocks_mean;NumberOfInnerClasses_50%
0.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;15.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;15.0;15.0;0.0;22.0;15.0;0.0;0.0;15.0;0.0;0.0;11.0;7.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;0.0;4.4539976692961165;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3518657752744984;0.0;0.0;1.0;1.0;0.0;15.0;0.0;0.0;15.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;9.866666666666667;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.8666666666666667;15.0;0.0;0.0;15.0;0.0;0.0;15.0;0.0;0.0;0.5936168397046637;1.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0666666666666669;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0;1.0;1.0;0.0;9.0;1.0;1.0;0.0;1.0;0.0;0.0;9.0;9.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;9.0;0.0;False;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;3.0;1.0;0.0;0.0;1.0;13.0;3.0;0.0;1.0;14.0;0.0;14.0;0.2672612419124244;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;14.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;1.0;1.0;4.0;14.0;14.0;0.0;21.0;14.0;1.0;0.0;14.0;0.0;0.0;15.75;5.25;0.0;0.5;14.0;0.0;3.0;0.0;0.0;0.0;5.770805645852042;14.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.633323693776651;0.0;0.0;2.0;1.0;0.0;14.0;0.0;0.0;14.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;11.071428571428573;0.0;False;1.0;2.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.07142857142857142;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;0.6428571428571429;14.0;0.0;0.0;14.0;0.0;0.0;14.0;0.0;0.2672612419124244;0.646206172658864;1.0;0.0;1.0;0.5188745216627708;0.0;1.0;0.5135525910130955;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;1.0714285714285714;0.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;0.42857142857142855;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;3.0;1.0;0.32280285109067564;0.0;1.0;35.0;3.0;0.0;1.0;35.0;0.0;35.0;0.2355041079768028;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;35.0;0.0;0.0;0.0;1.0516094108276022;0.0;0.0;0.0;6.0;0.0;35.0;4.0;1.0;False;0.0;0.0;0.0;1.0;0.0;0.6285714285714286;1.2434703403760614;1.0;31.285714285714285;3.0;35.0;35.0;0.0;15.0;35.0;2.0;0.0;35.0;0.0;0.0;7.5;4.0;0.0;0.37142857142857133;35.0;0.0;8.0;1.0;0.0;0.0;2.702317710485457;35.0;0.1690308509457033;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2840286409986905;0.0;0.5576059269303898;0.0;0.0;2.0;1.0;0.0;35.0;1.0;0.0;35.0;0.0;0.0;0.0;35.0;35.0;0.0;0.0;0.0;0.0;172.94976683632592;0.0;1.0;0.0;3.4285714285714284;3.0;0.0;6.142857142857142;0.0;False;1025.0;1.0;0.0;0.0;0.0;0.028571428571428567;35.0;0.0;0.0;0.0;0.057142857142857134;35.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;35.0;0.5714285714285714;35.0;0.0;0.0;35.0;0.0;0.0;35.0;0.0;0.32280285109067564;1.4242792663559452;1.0;0.0;1.0;0.4902408943099112;0.0;1.0;0.6456057021813513;35.0;0.0;0.0;0.08571428571428573;0.028571428571428567;0.0;0.0;0.0;0.0;5.0;1.1142857142857143;0.0;0.0;35.0;1.0;0.0;0.0;0.0;35.0;0.16903085094570333;0.9714285714285714;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.11428571428571427;0.0
0.0;3.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.75;2.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.5;False;0.0;1.25;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;2.0;2.0;0.0;6.0;2.0;1.0;0.0;2.0;0.0;0.0;5.75;5.25;0.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0;0.7071067811865476;2.0;2.1213203435596424;0.0;0.0;0.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7071067811865476;1.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;2.25;0.25;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;5.5;1.5;False;1.0;1.0;0.0;0.0;0.0;1.5;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.5;0.0;1.5;2.0;0.0;2.0;0.5;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;5.5;1.0;0.0;0.0;2.0;1.75;0.0;0.0;0.0;2.0;0.0;0.5;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0
0.0;3.0;1.0;0.2236067977499789;0.0;1.0;19.0;3.0;0.0;1.0;20.0;0.0;20.0;0.7163503994113789;0.0;4.0;0.0;1.0;0.0;1.0;0.0;1.25;20.0;0.0;0.0;0.0;0.9445132413883326;0.0;0.0;0.0;3.0;0.0;20.0;3.0;1.0;False;0.0;0.0;0.0;1.0;0.0;0.45;0.6708203932499373;3.0;1.0;3.0;20.0;20.0;0.0;14.0;20.0;1.0;3.0;20.0;0.0;0.0;6.75;5.0;0.0;0.3;20.0;0.15;6.0;10.0;0.0;0.0;3.147262804071935;20.0;2.23606797749979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4893604849295929;0.6708203932499369;3.0;1.0;1.0;0.0;20.0;0.0;0.0;20.0;0.6708203932499369;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.15;3.0;0.0;6.7;0.0;False;1.0;2.0;0.0;0.0;0.0;0.5;20.0;0.0;0.0;0.0;0.25;20.0;0.0;1.0;0.0;0.0;0.0;0.0;0.55;20.0;0.35;20.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;0.7163503994113789;0.9119095061289916;0.0;0.0;1.0;0.4701623459816272;0.0;1.0;0.5104177855340405;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;1.25;0.0;0.0;20.0;1.0;0.0;0.0;0.0;20.0;0.0;0.9;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.15;0.0;1.0;0.05;0.0
0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.75;2.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;2.0;0.0;0.5;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;2.0;2.0;0.0;16.0;2.0;0.0;0.0;2.0;0.0;0.0;14.5;11.5;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.242640687119285;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;13.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;0.5;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;1.0;0.3535533905932738;0.0;1.0;7.0;3.0;0.0;1.0;8.0;0.0;8.0;0.7440238091428449;0.0;5.0;0.0;1.0;0.0;1.0;0.0;1.25;8.0;0.0;0.0;0.0;2.187627547301936;0.0;0.0;0.0;4.0;0.0;8.0;6.0;1.0;False;0.0;0.0;0.0;1.0;0.0;0.5;1.0606601717798212;2.0;1.0;5.0;8.0;8.0;0.0;14.0;8.0;1.0;9.0;8.0;0.0;0.0;10.5;7.5;0.0;0.375;8.0;1.125;6.0;9.0;0.0;0.0;2.97609523657138;8.0;3.181980515339464;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.7440238091428449;1.0606601717798212;3.0;2.0;1.25;0.0;8.0;0.0;0.0;8.0;3.181980515339464;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.375;3.0;0.0;9.0;0.0;False;1.0;2.0;0.0;0.0;0.0;1.125;8.0;0.0;0.0;0.0;0.375;8.0;0.0;1.0;0.0;0.0;0.0;0.0;1.25;8.0;0.625;8.0;0.0;0.25;8.0;0.0;0.0;8.0;0.0;1.407885953173359;1.2817398889233114;0.5;0.0;1.0;0.5175491695067657;0.0;1.0;0.5345224838248488;8.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;8.5;1.625;0.0;0.0;8.0;1.5;0.0;0.0;0.0;8.0;0.0;1.25;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.375;0.0;1.0;0.125;0.0
0.0;3.0;1.0;0.0;0.0;1.0;3.0;3.0;0.0;1.0;3.0;0.0;3.0;0.0;0.5;1.0;0.0;1.0;0.0;0.5;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;2.0;1.0;False;0.0;0.5;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;1.0;4.0;3.0;3.0;0.0;5.0;3.0;1.0;0.0;3.0;0.0;0.0;5.0;4.5;0.0;0.3333333333333333;3.0;0.0;3.0;2.0;0.0;0.0;0.5773502691896258;3.0;1.1547005383792517;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5773502691896258;0.5773502691896258;1.0;1.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;4.666666666666667;1.0;False;1.0;1.0;0.0;0.0;0.0;0.6666666666666666;3.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.3333333333333333;3.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.5773502691896258;0.0;0.0;1.0;0.5773502691896258;0.0;1.0;0.5773502691896258;3.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;3.0;1.5;0.0;0.0;0.0;3.0;0.0;0.6666666666666666;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0
0.0;4.5;1.0;0.7071067811865476;0.0;0.0;2.0;5.25;0.0;1.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;1.5;1.0;0.0;0.0;1.5;2.0;0.0;0.0;0.0;1.4142135623730951;0.25;0.0;0.0;2.0;0.0;2.0;2.0;1.0;False;0.0;0.5;0.0;1.0;0.0;1.0;2.1213203435596424;0.0;1.0;2.0;2.0;2.0;0.0;11.0;2.0;1.0;0.0;2.0;0.0;0.5;8.75;4.25;0.0;0.0;2.0;0.0;6.0;1.0;0.0;0.0;6.363961030678928;2.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;1.0;1.75;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.75;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.5;3.75;0.0;6.5;1.0;False;1.0;1.0;0.0;0.0;0.0;0.5;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.5;0.0;1.0;2.0;0.5;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.7071067811865476;1.4142135623730951;0.5;0.0;1.25;0.0;0.0;1.0;0.0;2.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;6.5;1.5;0.25;0.0;2.0;1.5;0.0;0.75;0.0;2.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;1.0;0.5;0.0
0.0;3.0;1.0;1.4074631010979934;0.0;8.0;14.0;16.0;0.0;1.0;15.0;0.0;15.0;1.2344267996967355;0.0;14.0;0.0;1.0;0.0;1.0;1.0;1.5;15.0;0.0;0.0;0.0;3.440653315592148;0.0;0.0;0.0;4.0;0.0;15.0;10.0;0.0;False;0.0;0.0;0.0;4.0;0.0;1.0666666666666669;12.616315966692836;3.0;1.2666666666666666;6.0;15.0;15.0;0.0;34.0;15.0;6.0;4.0;15.0;0.0;0.0;21.5;10.5;0.0;1.6;15.0;0.6666666666666666;36.0;9.0;0.13333333333333333;0.0;8.534523726494362;15.0;2.3441924185608345;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.3972762620115438;0.0;0.7037315505489968;0.0;0.0;2.0;6.0;0.0;15.0;5.0;0.0;15.0;1.2344267996967353;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;0.7988086367179803;0.3518657752744984;1.0;0.0;10.8;3.0;0.0;15.866666666666667;0.0;False;4.0;2.0;0.4666666666666667;0.0;0.0;0.7333333333333333;15.0;5.0;0.0;0.0;0.6666666666666666;15.0;1.0;1.0;0.0;0.5;0.0;0.0;2.1333333333333333;15.0;0.7333333333333333;15.0;0.0;0.5;15.0;0.0;1.302013093343571;15.0;0.5163977794943222;4.527166674117277;1.3870146083619752;1.0;0.0;1.0;2.720294101747089;0.0;1.0;1.579632265825846;15.0;0.0;0.0;0.6666666666666666;0.26666666666666666;0.0;0.0;0.0;0.0;13.0;3.733333333333333;0.0;0.0;15.0;4.0;0.0;1.5;0.13333333333333333;15.0;0.4577377082170635;0.9333333333333332;0.0;3.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.8666666666666667;0.0
0.0;4.5;1.0;0.7071067811865476;0.0;0.0;1.0;5.25;0.0;1.0;2.0;0.0;2.0;0.7071067811865476;0.25;2.0;0.0;1.5;0.0;0.0;0.0;2.5;2.0;0.0;0.0;0.0;0.7071067811865476;0.25;0.0;0.0;3.0;0.0;2.0;3.0;2.0;True;0.0;2.25;0.0;1.0;0.0;0.5;2.1213203435596424;1.0;1.0;5.0;2.0;2.0;0.0;15.0;2.0;1.0;0.0;2.0;0.0;0.5;12.5;7.5;0.0;0.0;2.0;0.0;6.0;2.0;0.0;0.0;7.071067811865476;2.0;1.4142135623730951;0.0;0.0;0.75;0.0;0.0;0.5;0.0;0.0;0.0;0.7071067811865476;0.7071067811865476;1.0;1.0;1.75;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;1.5;0.25;0.0;0.0;0.0;0.0;1.0;0.5;4.5;3.75;0.0;10.0;2.5;False;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.5;2.0;0.0;1.0;0.0;0.0;1.0;0.0;2.5;2.0;0.5;2.0;0.5;0.75;2.0;0.25;0.0;2.0;0.0;0.7071067811865476;1.4142135623730951;0.5;0.0;1.25;0.0;0.0;1.0;0.7071067811865476;2.0;0.0;1.5;0.0;0.0;1.0;0.0;0.5;0.0;10.0;1.5;0.25;0.0;2.0;2.75;0.0;0.75;0.0;2.0;0.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.5;0.0;0.75;0.5;0.0
0.0;4.5;1.0;0.7071067811865476;0.0;0.0;1.0;5.25;0.0;1.0;2.0;0.0;2.0;0.7071067811865476;0.25;2.0;0.0;1.5;0.0;0.0;0.0;2.5;2.0;0.0;0.0;0.0;0.7071067811865476;0.25;0.0;0.0;3.0;0.0;2.0;3.0;2.0;True;0.0;2.25;0.0;1.0;0.0;0.5;2.1213203435596424;1.0;1.0;4.0;2.0;2.0;0.0;14.0;2.0;1.0;0.0;2.0;0.0;0.5;11.5;6.5;0.0;0.0;2.0;0.0;6.0;2.0;0.0;0.0;7.071067811865476;2.0;1.4142135623730951;0.0;0.0;0.75;0.0;0.0;0.5;0.0;0.0;0.0;0.7071067811865476;0.7071067811865476;1.0;1.0;1.75;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;1.5;0.25;0.0;0.0;0.0;0.0;1.0;0.5;4.5;3.75;0.0;9.0;2.5;False;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.5;2.0;0.0;1.0;0.0;0.0;1.0;0.0;2.5;2.0;0.5;2.0;0.5;0.75;2.0;0.25;0.0;2.0;0.0;0.7071067811865476;1.4142135623730951;0.5;0.0;1.25;0.0;0.0;1.0;0.7071067811865476;2.0;0.0;1.5;0.0;0.0;1.0;0.0;0.5;0.0;9.0;1.5;0.25;0.0;2.0;2.75;0.0;0.75;0.0;2.0;0.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.5;0.0;0.75;0.5;0.0
0.0;3.0;1.0;0.5773502691896258;0.0;1.0;2.0;4.5;0.0;1.0;3.0;0.0;3.0;0.5773502691896258;0.0;2.0;0.0;1.0;0.0;0.5;0.0;2.0;3.0;0.0;0.0;0.0;1.7320508075688772;0.5;0.0;0.0;4.0;0.0;3.0;3.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;1.7320508075688772;1.0;1.0;8.0;3.0;3.0;0.0;16.0;3.0;1.0;0.0;3.0;0.0;0.0;15.0;11.0;0.0;0.3333333333333333;3.0;0.0;6.0;0.0;0.0;0.0;4.163331998932265;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.5;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;0.0;12.666666666666664;0.0;False;1.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.3333333333333333;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;3.0;0.0;0.5;3.0;0.0;0.0;3.0;0.0;0.5773502691896257;2.309401076758504;1.0;0.0;1.0;0.5773502691896258;0.0;1.0;0.5773502691896258;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;1.3333333333333333;0.0;0.0;3.0;1.5;0.0;0.5;0.0;3.0;0.0;1.3333333333333333;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.5;0.3333333333333333;0.0
