NumberOfAssignments_75%;RFC_50%;LOCMethod_CK_count;NumberOfVariables_min;NumberOfStringLiterals_mean;NumberOfLambdas_50%;NumberOfLambdas_mean;NumberOfModifiers_mean;LOCMethod_CK_25%;NumberOfParameters_CK_mean;NumberOfInnerClasses_mean;WMC_CK_mean;NumberOfMathOperations_75%;NumberOfParenthesizedExps_max;NumberOfStringLiterals_min;NumberOfComparisons_min;NumberOfLogStatements_max;NumberOfStringLiterals_std;NumberOfModifiers_min;LOCMethod_CK_50%;NumberOfLoops_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_75%;NumberOfLogStatements_25%;NumberOfAssignments_min;NumberOfParenthesizedExps_std;NumberOfAnonymousClasses_75%;NumberOfAssignments_50%;CBO_count;NumberOfLambdas_count;NumberOfLoops_75%;NumberOfLoops_25%;MaxNumberOfNestedBlocks_75%;NumberOfMathOperations_25%;NumberOfModifiers_count;LOCMethod_CK_75%;NumberOfMathOperations_count;NumberOfAssignments_mean;NumberOfUniqueWords_min;NumberOfStringLiterals_count;MaxNumberOfNestedBlocks_50%;NumberOfLoops_min;NumberOfStringLiterals_75%;NumberOfUniqueWords_75%;NumberOfInnerClasses_75%;MaxNumberOfNestedBlocks_mean;NumberOfComparisons_count;NumberOfStringLiterals_max;NumberOfComparisons_mean;Returns_mean;RFC_mean;NumberOfMathOperations_max;NumberOfParameters_CK_count;IsConstructor_count;NumberOfLoops_count;CBO_max;NumberOfNumbers_min;NumberOfAnonymousClasses_50%;NumberOfMathOperations_min;NumberOfVariables_75%;NumberOfLogStatements_std;NumberOfUniqueWords_25%;NumberOfModifiers_75%;NumberOfAssignments_max;NumberOfLogStatements_50%;Returns_min;LOCMethod_CK_std;NumberOfNumbers_75%;NumberOfTryCatch_count;NumberOfVariables_50%;Returns_75%;NumberOfTryCatch_75%;NumberOfUniqueWords_mean;NumberOfParenthesizedExps_50%;NumberOfTryCatch_max;NumberOfModifiers_50%;Bugged;NumberOfNumbers_25%;CBO_std;LOCMethod_CK_mean;NumberOfUniqueWords_50%;NumberOfMathOperations_std;NumberOfLogStatements_count;RFC_count;NumberOfAnonymousClasses_count;NumberOfModifiers_25%;MaxNumberOfNestedBlocks_std;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfNumbers_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfUniqueWords_max;NumberOfParameters_CK_std;CBO_25%;NumberOfComparisons_50%;Returns_max;WMC_CK_std;MaxNumberOfNestedBlocks_25%;NumberOfTryCatch_mean;NumberOfAnonymousClasses_25%;NumberOfLogStatements_mean;NumberOfAnonymousClasses_mean;NumberOfParameters_CK_max;NumberOfLambdas_75%;WMC_CK_25%;NumberOfParameters_CK_25%;CBO_mean;NumberOfAssignments_count;CBO_75%;NumberOfAnonymousClasses_std;NumberOfLambdas_max;WMC_CK_max;RFC_75%;NumberOfLambdas_min;NumberOfVariables_25%;MaxNumberOfNestedBlocks_count;NumberOfModifiers_max;NumberOfUniqueWords_std;NumberOfLoops_max;NumberOfNumbers_std;RFC_max;NumberOfInnerClasses_25%;NumberOfStringLiterals_50%;NumberOfStringLiterals_25%;MaxNumberOfNestedBlocks_min;Returns_25%;NumberOfInnerClasses_50%;CBO_min;NumberOfLoops_std;NumberOfInnerClasses_std;NumberOfNumbers_max;NumberOfParameters_CK_50%;WMC_CK_50%;MaxNumberOfNestedBlocks_max;Returns_std;IsConstructor_freq;Returns_count;NumberOfNumbers_mean;WMC_CK_count;WMC_CK_min;NumberOfMathOperations_50%;NumberOfLogStatements_min;NumberOfParenthesizedExps_count;NumberOfVariables_count;NumberOfInnerClasses_max;NumberOfComparisons_std;CBO_50%;WMC_CK_75%;NumberOfAnonymousClasses_max;NumberOfComparisons_25%;NumberOfInnerClasses_count;IsConstructor_unique;NumberOfComparisons_max;NumberOfTryCatch_25%;NumberOfLoops_mean;NumberOfParenthesizedExps_75%;NumberOfTryCatch_std;NumberOfVariables_mean;LOCMethod_CK_max;NumberOfUniqueWords_count;NumberOfVariables_max;NumberOfMathOperations_mean;NumberOfComparisons_75%;NumberOfParenthesizedExps_min;NumberOfVariables_std;NumberOfParenthesizedExps_25%;Returns_50%;NumberOfParenthesizedExps_mean;NumberOfLambdas_25%;LOCMethod_CK_min;NumberOfNumbers_count;NumberOfTryCatch_50%;NumberOfModifiers_std;NumberOfAnonymousClasses_min;RFC_min;RFC_25%;IsConstructor_top;NumberOfLambdas_std;RFC_std;NumberOfAssignments_std
0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;2.0;0.8;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;3.0;5.0;0.2;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.4;0.0;5.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.4472135954999581;4.0;1.0;1.0;0.0;0.0;0.8944271909999159;0.0;5.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;False;0.0;0.8366600265340756;2.6;4.0;0.0;5.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.8366600265340756;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;2.0;0.0;1.0;0.0;1.2;5.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;1.0;1.8708286933869709;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;5.0;0.0;5.0;1.0;0.0;0.0;5.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;4.0;5.0;1.0;0.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.5477225575051662;0.4472135954999581
1.0;9.0;1.0;0.0;2.0;0.0;0.0;1.0;8.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;1.0;19.0;1.0;0.0;0.0;2.0;19.0;0.0;0.0;1.0;2.0;1.0;0.0;9.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;1.0;False;0.0;0.0;8.0;19.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;19.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;1.0;3.0;0.0;0.0;2.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;0.0;2.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;9.0;9.0;True;0.0;0.0;0.0
1.0;9.0;1.0;0.0;2.0;0.0;0.0;1.0;8.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;1.0;19.0;1.0;0.0;0.0;2.0;19.0;0.0;0.0;1.0;2.0;1.0;0.0;9.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;1.0;False;0.0;0.0;8.0;19.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;19.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;1.0;3.0;0.0;0.0;2.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;0.0;2.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;9.0;9.0;True;0.0;0.0;0.0
1.0;9.0;1.0;0.0;2.0;0.0;0.0;1.0;8.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;1.0;19.0;1.0;0.0;0.0;2.0;19.0;0.0;0.0;1.0;2.0;1.0;0.0;9.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;1.0;False;0.0;0.0;8.0;19.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;19.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;1.0;3.0;0.0;0.0;2.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;0.0;2.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;9.0;9.0;True;0.0;0.0;0.0
0.0;0.0;5.0;0.0;0.4;0.0;0.0;1.0;2.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.8944271909999161;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;3.0;5.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.2;5.0;2.0;0.2;0.0;1.6;0.0;5.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;2.6076809620810595;0.0;5.0;0.0;0.0;0.0;6.4;0.0;0.0;1.0;False;0.0;0.8944271909999159;3.4;4.0;0.0;5.0;5.0;5.0;1.0;0.4472135954999581;0.0;0.0;0.0;0.0;0.0;18.0;0.8366600265340756;1.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.4;5.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;1.0;6.655824516917495;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;4.0;5.0;0.0;5.0;1.0;0.0;0.0;5.0;5.0;0.0;0.4472135954999581;2.0;1.0;0.0;0.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.049590136395381;0.0
0.0;0.0;5.0;0.0;0.4;0.0;0.0;1.0;2.0;0.8;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.8944271909999161;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;3.0;5.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.2;5.0;2.0;0.2;0.0;1.6;0.0;5.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;2.6076809620810595;0.0;5.0;0.0;0.0;0.0;6.4;0.0;0.0;1.0;False;0.0;0.8944271909999159;3.4;4.0;0.0;5.0;5.0;5.0;1.0;0.4472135954999581;0.0;0.0;0.0;0.0;0.0;18.0;0.8366600265340756;1.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.4;5.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;1.0;6.655824516917495;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;4.0;5.0;0.0;5.0;1.0;0.0;0.0;5.0;5.0;0.0;0.4472135954999581;2.0;1.0;0.0;0.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.049590136395381;0.0
6.0;4.0;9.0;0.0;1.1111111111111112;0.0;0.0;1.4444444444444444;3.0;0.7777777777777778;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.7638342073763935;1.0;8.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;9.0;9.0;0.0;0.0;2.0;0.0;9.0;23.0;9.0;2.888888888888889;10.0;9.0;1.0;0.0;1.0;21.0;0.0;1.4444444444444444;9.0;5.0;2.2222222222222223;0.5555555555555556;4.0;2.0;9.0;9.0;9.0;8.0;0.0;0.0;0.0;3.0;0.0;11.0;2.0;10.0;0.0;0.0;19.691368667515217;0.0;9.0;2.0;1.0;0.0;16.666666666666668;0.0;0.0;1.0;False;0.0;2.8722813232690143;17.0;15.0;0.6666666666666667;9.0;9.0;9.0;1.0;1.7400510848184252;0.0;0.0;0.0;0.0;0.0;31.0;0.9718253158075502;1.0;1.0;1.0;4.031128874149275;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;9.0;5.0;0.0;0.0;11.0;6.0;0.0;0.0;9.0;2.0;7.262919523166975;3.0;0.4409585518440984;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.1303883305208782;0.0;1.0;0.0;2.0;5.0;0.5270462766947299;9.0;9.0;0.2222222222222222;9.0;1.0;0.0;0.0;9.0;9.0;0.0;3.4920544732928263;1.0;6.0;0.0;0.0;9.0;1.0;10.0;0.0;0.5555555555555556;0.0;0.0;2.555555555555556;57.0;9.0;10.0;0.2222222222222222;2.0;0.0;3.4318767136623336;0.0;1.0;0.0;0.0;3.0;9.0;0.0;0.5270462766947299;0.0;0.0;0.0;False;0.0;4.444097208657794;3.620926830400072
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;8.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;8.0;1.0;0.0;20.0;1.0;1.0;0.0;0.0;20.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;20.0;9.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;20.0;0.0;1.0;9.0;False;0.0;0.0;8.0;20.0;0.0;1.0;1.0;1.0;9.0;0.0;0.0;1.0;0.0;0.0;1.0;20.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0
1.0;0.0;17.0;0.0;0.05882352941176471;0.0;0.0;1.0;3.0;0.4705882352941176;0.0;1.5882352941176472;0.0;3.0;0.0;0.0;0.0;0.24253562503633302;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.7276068751089989;0.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;17.0;3.0;17.0;0.4705882352941176;5.0;17.0;0.0;0.0;0.0;8.0;0.0;0.29411764705882354;17.0;1.0;0.17647058823529413;0.7647058823529411;0.9411764705882352;0.0;17.0;17.0;17.0;5.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;4.662901141866888;0.0;17.0;0.0;1.0;0.0;8.588235294117647;0.0;1.0;1.0;False;0.0;1.0880365478290537;4.647058823529412;7.0;0.0;17.0;17.0;17.0;1.0;0.8488746876271656;0.0;0.0;0.0;0.0;0.0;23.0;0.5144957554275266;1.0;0.0;5.0;1.697749375254331;0.0;0.05882352941176471;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0588235294117647;17.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;17.0;1.0;4.345382945285314;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24253562503633302;0.0;0.0;0.0;1.0;3.0;1.2004900959975615;16.0;17.0;0.0;17.0;1.0;0.0;0.0;17.0;17.0;0.0;0.7276068751089989;1.0;1.0;0.0;0.0;17.0;2.0;3.0;0.0;0.05882352941176471;0.0;0.24253562503633302;0.05882352941176471;18.0;17.0;1.0;0.0;0.0;0.0;0.24253562503633305;0.0;1.0;0.17647058823529413;0.0;3.0;17.0;0.0;0.0;0.0;0.0;0.0;False;0.0;2.486729484566378;0.5144957554275266
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
1.0;1.0;20.0;0.0;0.0;0.0;0.0;1.0;3.0;0.7;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;20.0;3.0;20.0;0.3;5.0;20.0;0.0;0.0;0.0;12.0;0.0;0.8;20.0;0.0;0.2;1.25;1.2;0.0;20.0;20.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;5.335087430842801;0.0;20.0;0.0;1.0;0.0;11.55;0.0;0.0;1.0;False;0.0;0.3663475485325233;5.6;8.0;0.0;20.0;20.0;20.0;1.0;1.6415653633362468;0.0;0.0;0.0;0.0;0.0;23.0;0.4701623459816272;1.0;0.0;3.0;2.051956704170308;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.85;20.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;20.0;1.0;6.012924675887327;2.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8207826816681234;0.0;0.0;1.0;1.0;4.0;0.9665456669582608;19.0;20.0;0.0;20.0;1.0;0.0;0.0;20.0;20.0;0.0;0.4103913408340617;1.0;1.0;0.0;0.0;20.0;2.0;1.0;0.0;0.4;0.0;0.0;0.2;16.0;20.0;1.0;0.0;0.0;0.0;0.4103913408340617;0.0;1.0;0.0;0.0;3.0;20.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.5078740698501036;0.4701623459816272
0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;3.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;False;0.0;0.0;3.0;3.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;False;0.0;0.0;3.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;False;0.0;0.0;1.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
