RFC_max;NumberOfLoops_max;NumberOfLogStatements_50%;NumberOfComparisons_mean;NumberOfAnonymousClasses_50%;NumberOfLambdas_max;NumberOfLogStatements_75%;NumberOfUniqueWords_max;NumberOfVariables_count;LOCMethod_CK_mean;NumberOfStringLiterals_std;NumberOfLambdas_50%;NumberOfLogStatements_min;NumberOfMathOperations_50%;Bugged;IsConstructor_top;MaxNumberOfNestedBlocks_25%;NumberOfNumbers_25%;NumberOfNumbers_count;WMC_CK_std;NumberOfMathOperations_25%;NumberOfTryCatch_max;NumberOfVariables_min;NumberOfNumbers_min;NumberOfInnerClasses_count;NumberOfTryCatch_mean;NumberOfAnonymousClasses_max;NumberOfInnerClasses_75%;NumberOfNumbers_50%;NumberOfParameters_CK_25%;LOCMethod_CK_50%;NumberOfParenthesizedExps_std;LOCMethod_CK_count;NumberOfParenthesizedExps_max;NumberOfNumbers_max;MaxNumberOfNestedBlocks_count;NumberOfLoops_std;WMC_CK_25%;NumberOfAssignments_50%;CBO_max;RFC_min;Returns_count;WMC_CK_mean;NumberOfAnonymousClasses_mean;NumberOfUniqueWords_mean;NumberOfModifiers_min;NumberOfParameters_CK_max;NumberOfLoops_min;NumberOfTryCatch_50%;NumberOfParenthesizedExps_50%;WMC_CK_max;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfParameters_CK_75%;NumberOfInnerClasses_mean;NumberOfMathOperations_count;NumberOfUniqueWords_25%;LOCMethod_CK_std;NumberOfAnonymousClasses_75%;NumberOfVariables_mean;NumberOfModifiers_50%;NumberOfLambdas_mean;NumberOfInnerClasses_50%;CBO_count;RFC_75%;NumberOfAssignments_mean;MaxNumberOfNestedBlocks_max;NumberOfInnerClasses_max;Returns_75%;NumberOfStringLiterals_50%;NumberOfParameters_CK_count;NumberOfParameters_CK_mean;RFC_50%;CBO_75%;CBO_mean;NumberOfStringLiterals_mean;Returns_min;NumberOfStringLiterals_75%;NumberOfAnonymousClasses_count;NumberOfMathOperations_std;NumberOfAssignments_max;WMC_CK_min;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_std;IsConstructor_freq;NumberOfUniqueWords_75%;NumberOfParenthesizedExps_25%;NumberOfModifiers_25%;NumberOfLambdas_25%;IsConstructor_unique;NumberOfModifiers_count;Returns_mean;RFC_std;NumberOfUniqueWords_min;NumberOfParameters_CK_std;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_50%;Returns_std;NumberOfMathOperations_mean;NumberOfTryCatch_75%;NumberOfLoops_mean;CBO_50%;NumberOfVariables_25%;NumberOfUniqueWords_count;IsConstructor_count;NumberOfVariables_max;NumberOfComparisons_75%;WMC_CK_75%;NumberOfModifiers_mean;NumberOfModifiers_std;NumberOfModifiers_max;NumberOfTryCatch_25%;NumberOfParenthesizedExps_count;NumberOfTryCatch_std;NumberOfMathOperations_min;NumberOfLoops_75%;NumberOfLambdas_std;NumberOfAssignments_25%;Returns_max;WMC_CK_50%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_min;NumberOfAnonymousClasses_min;NumberOfVariables_50%;NumberOfLoops_25%;NumberOfLambdas_count;NumberOfLoops_count;LOCMethod_CK_75%;NumberOfInnerClasses_25%;NumberOfComparisons_50%;NumberOfModifiers_75%;NumberOfUniqueWords_std;Returns_50%;NumberOfStringLiterals_max;NumberOfComparisons_min;NumberOfLambdas_min;NumberOfLogStatements_std;NumberOfParameters_CK_min;NumberOfNumbers_75%;NumberOfComparisons_count;NumberOfTryCatch_count;NumberOfTryCatch_min;NumberOfComparisons_max;Returns_25%;NumberOfAssignments_count;NumberOfNumbers_mean;NumberOfAnonymousClasses_std;NumberOfParenthesizedExps_75%;NumberOfStringLiterals_count;NumberOfMathOperations_max;NumberOfLogStatements_max;CBO_25%;LOCMethod_CK_25%;NumberOfInnerClasses_std;RFC_count;LOCMethod_CK_min;NumberOfAssignments_75%;NumberOfComparisons_25%;CBO_min;NumberOfLogStatements_25%;NumberOfLogStatements_mean;NumberOfLogStatements_count;NumberOfLoops_50%;NumberOfUniqueWords_50%;NumberOfMathOperations_75%;NumberOfStringLiterals_min;RFC_mean;NumberOfStringLiterals_25%;NumberOfAssignments_std;LOCMethod_CK_max;NumberOfNumbers_std;NumberOfParenthesizedExps_mean;CBO_std;NumberOfAnonymousClasses_25%;NumberOfInnerClasses_min;NumberOfVariables_std;NumberOfComparisons_std;WMC_CK_count;NumberOfVariables_75%;RFC_25%;NumberOfAssignments_min
19.0;0.0;0.0;0.13043478260869565;0.0;0.0;0.0;69.0;23.0;13.826086956521738;4.457972385127713;0.0;0.0;0.0;False;False;0.0;3.0;23.0;2.073739438048328;0.0;10.0;0.0;0.0;23.0;0.7826086956521741;0.0;0.0;5.0;0.0;11.0;0.2085144140570748;23.0;1.0;13.0;23.0;0.0;1.0;2.0;2.0;1.0;23.0;2.130434782608696;0.0;20.47826086956522;1.0;5.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;23.0;11.0;14.351598497959746;0.0;3.4782608695652173;1.0;0.0;0.0;23.0;7.0;3.565217391304348;2.0;0.0;0.0;2.0;23.0;0.6956521739130435;3.0;1.0;1.173913043478261;3.347826086956522;0.0;4.0;23.0;0.9451352455659808;11.0;1.0;0.0;0.730477130336511;23.0;25.0;0.0;1.0;0.0;1.0;23.0;0.0;4.670147393802672;5.0;1.5792628490042622;0.5217391304347826;0.0;0.0;0.43478260869565216;1.0;0.0;1.0;2.0;23.0;23.0;11.0;0.0;3.0;1.173913043478261;0.3875533878815898;2.0;0.0;23.0;2.109642833603711;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;23.0;23.0;17.0;0.0;0.0;1.0;14.534815773349777;0.0;21.0;0.0;0.0;0.0;0.0;6.5;23.0;23.0;0.0;3.0;0.0;23.0;4.782608695652174;0.0;0.0;23.0;4.0;0.0;1.0;5.0;0.0;23.0;3.0;3.5;0.0;1.0;0.0;0.0;23.0;0.0;16.0;0.5;0.0;4.913043478260869;1.0;3.3955329874372753;69.0;3.2746480968346456;0.043478260869565216;0.3875533878815898;0.0;0.0;3.2455503135746735;0.6255432421712243;23.0;3.5;1.0;0.0
11.0;1.0;0.0;1.7;0.0;0.0;0.0;33.0;10.0;11.2;1.699673171197595;0.0;0.0;0.0;False;False;0.0;0.0;10.0;3.7947331922020555;0.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;2.0;5.0;0.9660917830792959;10.0;3.0;7.0;10.0;0.421637021355784;1.0;2.0;7.0;0.0;10.0;3.8;0.1;13.8;1.0;3.0;0.0;0.0;0.0;12.0;0.0;0.0;2.0;0.0;10.0;7.25;14.085453489327204;0.0;3.2;2.0;0.0;0.0;10.0;6.0;3.9;3.0;0.0;1.0;0.0;10.0;1.9;1.5;1.75;1.4;1.0;0.0;1.0;10.0;1.8973665961010275;15.0;1.0;0.0;0.9660917830792959;10.0;19.25;0.0;1.0;0.0;1.0;10.0;0.8;4.067486256208427;3.0;0.7378647873726221;0.4;0.0;0.421637021355784;0.6;0.0;0.2;1.0;0.0;10.0;10.0;10.0;2.75;4.0;1.6;0.5163977794943223;2.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0;2.5;2.0;0.0;0.0;2.0;0.0;10.0;10.0;8.75;0.0;0.5;2.0;10.206751578135806;1.0;5.0;0.0;0.0;0.0;0.0;0.75;10.0;10.0;0.0;8.0;1.0;10.0;1.4;0.31622776601683794;0.0;10.0;6.0;0.0;0.0;3.0;0.0;10.0;3.0;5.25;0.0;0.0;0.0;0.0;10.0;0.0;9.5;0.0;0.0;3.9;0.0;5.23768396653839;45.0;2.7162065049951147;0.4;2.1186998109427604;0.0;0.0;3.8239014399199966;2.5407785333546005;10.0;5.25;1.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;8.0;2.75;0.4629100498862757;0.0;0.0;0.0;False;False;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;3.0;0.4629100498862757;8.0;1.0;0.0;8.0;0.0;1.0;0.0;2.0;0.0;8.0;1.0;0.0;8.125;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;0.0;8.0;5.0;0.4629100498862757;0.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;1.0;0.0;8.0;0.25;0.0;1.0;0.625;0.25;0.0;0.25;8.0;0.0;0.0;1.0;0.0;0.0;7.0;7.0;0.0;1.0;0.0;2.0;8.0;0.375;0.5175491695067657;4.0;0.4629100498862757;0.0;0.0;0.5175491695067657;0.0;0.0;0.0;0.5;0.0;8.0;8.0;0.0;0.0;1.0;2.125;1.5526475085202969;4.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;3.0;0.0;0.0;4.0;6.8959097607619135;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.25;8.0;0.0;0.0;0.0;2.75;0.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;6.0;0.0;0.0;0.375;0.0;0.0;3.0;0.0;0.25;0.7440238091428449;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
10.0;1.0;0.0;0.0;0.0;0.0;0.0;30.0;12.0;8.166666666666666;4.594957710756037;0.0;0.0;0.0;False;False;0.0;0.0;12.0;0.492365963917331;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;12.0;0.0;0.0;12.0;0.492365963917331;1.0;1.5;5.0;0.0;12.0;1.3333333333333333;0.0;17.75;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;12.0;9.0;6.161955612441312;0.0;1.1666666666666667;1.0;0.0;0.0;12.0;5.25;1.5;1.0;0.0;0.25;0.5;12.0;0.08333333333333333;3.0;4.0;2.083333333333333;2.25;0.0;1.0;12.0;0.492365963917331;5.0;1.0;0.0;0.492365963917331;11.0;29.0;0.0;1.0;0.0;2.0;12.0;0.25;3.6013465495140804;3.0;0.2886751345948129;0.3333333333333333;0.0;0.4522670168666454;0.3333333333333333;0.0;0.3333333333333333;2.5;0.0;12.0;12.0;3.0;0.0;2.0;1.75;1.3568010505999362;4.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.5;0.0;12.0;12.0;10.25;0.0;0.0;1.75;11.144709303276844;0.0;15.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;3.0;0.0;12.0;2.0;2.25;0.0;0.0;0.0;0.0;12.0;0.0;19.0;1.0;0.0;3.333333333333333;0.0;1.623688281771977;23.0;0.0;0.0;1.9752253419585202;0.0;0.0;1.1146408580454257;0.0;12.0;2.0;0.0;0.0
20.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;8.0;9.25;3.1594529363709247;0.0;0.0;0.0;False;False;0.0;0.0;8.0;0.4629100498862757;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;3.0;0.4629100498862757;8.0;1.0;10.0;8.0;0.0;1.0;0.0;3.0;0.0;8.0;1.25;0.0;16.0;1.0;1.0;0.0;0.0;0.0;2.0;0.25;0.0;0.25;0.0;8.0;8.0;9.513148795220225;0.0;0.5;1.0;0.0;0.0;8.0;6.5;0.5;1.0;0.0;0.25;1.0;8.0;0.25;1.0;2.25;1.375;2.375;0.0;4.0;8.0;0.0;2.0;1.0;0.0;0.4629100498862757;7.0;26.5;0.0;1.0;0.0;2.0;8.0;0.25;8.976158898517149;4.0;0.4629100498862757;0.25;0.0;0.4629100498862757;0.0;0.0;0.0;1.0;0.0;8.0;8.0;2.0;0.0;1.25;1.875;1.3562026818605375;4.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;14.25;0.0;0.0;2.5;11.376667852608314;0.0;9.0;0.0;0.0;0.0;0.0;2.5;8.0;8.0;0.0;0.0;0.0;8.0;2.5;0.0;0.25;8.0;0.0;0.0;0.75;3.0;0.0;8.0;3.0;0.5;0.0;0.0;0.0;0.0;8.0;0.0;10.0;0.0;0.0;5.5;0.0;0.9258200997725514;24.0;4.6291004988627575;0.25;1.1877349391654208;0.0;0.0;0.9258200997725514;0.0;8.0;0.5;0.0;0.0
15.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;15.0;7.333333333333332;3.9545031594493936;0.0;0.0;0.0;False;False;0.0;0.0;15.0;0.2581988897471611;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;15.0;0.0;3.0;15.0;0.0;1.0;1.0;4.0;0.0;15.0;1.0666666666666669;0.0;15.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;15.0;5.5;4.8057505236162745;0.0;1.2;1.0;0.0;0.0;15.0;7.5;1.5333333333333334;1.0;0.0;0.5;2.0;15.0;0.2;3.0;3.0;2.1333333333333333;3.733333333333333;0.0;7.5;15.0;0.0;4.0;1.0;0.0;0.2581988897471611;15.0;24.0;0.0;1.0;0.0;1.0;15.0;0.26666666666666666;4.657814733889498;3.0;0.5606119105813882;0.06666666666666668;0.0;0.4577377082170635;0.0;0.0;0.0;3.0;0.0;15.0;15.0;3.0;0.0;1.0;1.8666666666666667;1.3557637102737476;4.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;15.0;15.0;10.5;0.0;0.0;3.0;9.396047801374484;0.0;10.0;0.0;0.0;0.0;0.0;1.0;15.0;15.0;0.0;0.0;0.0;15.0;0.5333333333333333;0.0;0.0;15.0;0.0;0.0;1.0;3.5;0.0;15.0;2.0;3.0;0.0;0.0;0.0;0.0;15.0;0.0;16.0;0.0;0.0;4.466666666666667;0.0;1.5522640914238175;15.0;0.9154754164341271;0.0;1.4573295865416045;0.0;0.0;1.2649110640673518;0.0;15.0;2.5;0.5;0.0
15.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;7.0;6.2857142857142865;2.288688541085317;0.0;0.0;0.0;False;False;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5345224838248488;7.0;1.0;7.0;7.0;0.0;1.0;0.0;3.0;0.0;7.0;1.0;0.0;12.142857142857142;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;4.5;5.9641787843280305;0.0;0.7142857142857143;1.0;0.0;0.0;7.0;6.5;0.7142857142857143;0.0;0.0;1.0;1.0;7.0;0.0;1.0;2.5;1.4285714285714286;1.7142857142857142;0.0;3.0;7.0;0.0;3.0;1.0;0.0;0.0;7.0;18.5;0.0;1.0;0.0;1.0;7.0;0.42857142857142855;6.4660284417503;4.0;0.0;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;1.0;0.0;7.0;7.0;3.0;0.0;1.0;2.2857142857142856;1.6035674514745464;4.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;7.0;0.0;0.0;4.0;11.596386957849864;0.0;5.0;0.0;0.0;0.0;0.0;0.5;7.0;7.0;0.0;0.0;0.0;7.0;1.1428571428571428;0.0;1.0;7.0;0.0;0.0;0.5;3.0;0.0;7.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;0.0;4.142857142857143;0.0;1.2535663410560174;18.0;2.6095064302514777;0.42857142857142855;1.2724180205607034;0.0;0.0;1.2535663410560174;0.0;7.0;1.0;0.0;0.0
11.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;7.0;4.714285714285714;2.3603873774083293;0.0;0.0;0.0;False;False;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;4.0;0.4879500364742666;7.0;1.0;1.0;7.0;0.0;1.0;0.0;3.0;0.0;7.0;1.0;0.0;11.571428571428573;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;4.0;2.4299715851758235;0.0;0.42857142857142855;1.0;0.0;0.0;7.0;6.0;0.42857142857142855;0.0;0.0;1.0;0.0;7.0;0.0;1.0;3.0;1.4285714285714286;1.7142857142857142;0.0;3.5;7.0;0.0;1.0;1.0;0.0;0.0;7.0;18.5;0.0;1.0;0.0;1.0;7.0;0.42857142857142855;5.191568255583371;3.0;0.0;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;1.0;0.0;7.0;7.0;1.0;0.0;1.0;2.2857142857142856;1.6035674514745464;4.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;6.5;0.0;0.0;4.0;10.113640011673064;0.0;5.0;0.0;0.0;0.3779644730092273;0.0;0.5;7.0;7.0;0.0;0.0;0.0;7.0;0.2857142857142857;0.0;0.5;7.0;0.0;1.0;0.0;3.0;0.0;7.0;2.0;1.0;0.0;0.0;0.0;0.14285714285714285;7.0;0.0;6.0;0.0;0.0;3.4285714285714284;0.0;0.5345224838248487;8.0;0.4879500364742666;0.2857142857142857;1.5118578920369088;0.0;0.0;0.5345224838248487;0.0;7.0;1.0;0.0;0.0
14.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;8.0;6.25;2.2677868380553634;0.0;0.0;0.0;False;False;0.0;0.0;8.0;0.3535533905932738;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;8.0;0.0;6.0;8.0;0.0;1.0;0.0;4.0;0.0;8.0;1.125;0.0;10.875;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;3.75;6.088631091750309;0.0;0.5;2.5;0.0;0.0;8.0;5.75;0.5;1.0;0.0;1.0;0.0;8.0;0.25;0.0;3.0;1.375;1.5;0.0;2.75;8.0;0.0;2.0;1.0;0.0;0.3535533905932738;8.0;14.75;0.0;1.0;0.0;1.0;8.0;0.375;6.334429729659964;3.0;0.7071067811865476;0.125;0.0;0.5175491695067657;0.0;0.0;0.0;0.5;0.0;8.0;8.0;2.0;0.0;1.0;2.5;1.6035674514745464;4.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;7.75;0.0;0.0;4.0;10.629305850202208;0.0;5.0;0.0;0.0;0.0;0.0;1.5;8.0;8.0;0.0;0.0;0.0;8.0;1.5;0.0;0.0;8.0;0.0;0.0;0.0;2.75;0.0;8.0;2.0;0.5;0.0;0.0;0.0;0.0;8.0;0.0;5.5;0.0;0.0;3.875;0.0;0.9258200997725514;16.0;2.7774602993176543;0.0;1.6850180160122066;0.0;0.0;0.9258200997725514;0.0;8.0;0.5;0.0;0.0
14.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;9.0;8.0;2.6457513110645907;0.0;0.0;0.0;False;False;0.0;0.0;9.0;0.33333333333333337;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;9.0;0.0;6.0;9.0;0.0;1.0;0.0;4.0;0.0;9.0;1.1111111111111112;0.0;15.888888888888891;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;7.0;7.123903424387502;0.0;0.8888888888888888;1.0;0.0;0.0;9.0;14.0;0.8888888888888888;1.0;0.0;0.0;1.0;9.0;0.3333333333333333;1.0;3.0;1.8888888888888888;2.333333333333333;0.0;5.0;9.0;0.0;4.0;1.0;0.0;0.3333333333333333;8.0;26.0;0.0;1.0;0.0;2.0;9.0;0.2222222222222222;6.647890225059711;4.0;0.7071067811865476;0.1111111111111111;0.0;0.4409585518440984;0.0;0.0;0.0;1.0;0.0;9.0;9.0;4.0;0.0;1.0;2.0;1.5;4.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;16.0;0.0;0.0;4.0;13.176156917368248;0.0;7.0;0.0;0.0;0.0;0.0;6.0;9.0;9.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;9.0;0.0;0.0;1.0;3.0;0.0;9.0;3.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;0.0;0.0;5.222222222222221;0.0;1.4529663145135578;20.0;3.0;0.0;1.6158932858054431;0.0;0.0;1.4529663145135578;0.0;9.0;2.0;0.0;0.0
19.0;2.0;0.0;0.09090909090909093;0.0;0.0;0.0;33.0;22.0;9.863636363636363;2.376380892699263;0.0;0.0;0.0;True;False;0.0;0.0;22.0;2.1320071635561044;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;5.5;0.35125008665710444;22.0;1.0;10.0;22.0;0.4264014327112209;1.0;1.0;3.0;0.0;22.0;1.5454545454545454;0.0;19.363636363636363;1.0;2.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;22.0;18.0;8.972420465199399;0.0;1.3636363636363635;1.0;0.0;0.0;22.0;9.75;1.3636363636363635;2.0;0.0;0.0;2.5;22.0;0.13636363636363635;5.0;3.0;2.1818181818181817;3.136363636363636;0.0;4.75;22.0;1.9456912102680337;7.0;1.0;0.0;0.5010810823432182;22.0;23.75;0.0;1.0;0.0;1.0;22.0;0.13636363636363635;5.686621346429032;4.0;0.4675625290960757;0.18181818181818185;0.0;0.35125008665710444;0.5;0.0;0.09090909090909093;3.0;0.25;22.0;22.0;7.0;0.0;1.0;1.5909090909090908;1.1815684051733508;4.0;0.0;22.0;0.0;0.0;0.0;0.0;0.25;1.0;1.0;0.0;0.0;0.0;1.0;0.0;22.0;22.0;10.75;0.0;0.0;1.0;8.226238245455553;0.0;9.0;0.0;0.0;0.0;0.0;2.0;22.0;22.0;0.0;2.0;0.0;22.0;1.9545454545454544;0.0;0.0;22.0;9.0;0.0;1.25;5.0;0.0;22.0;3.0;1.0;0.0;0.0;0.0;0.0;22.0;0.0;21.0;0.0;0.0;6.636363636363638;2.0;1.7874018000453045;36.0;3.3732458965791214;0.13636363636363635;1.0527227119356304;0.0;0.0;1.7874018000453045;0.4264014327112209;22.0;1.0;2.5;0.0
13.0;1.0;0.0;1.3846153846153846;0.0;0.0;0.0;32.0;13.0;9.0;4.2547108130358415;0.0;0.0;0.0;False;False;0.0;0.0;13.0;4.9562185750935726;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;7.0;4.960097186806333;13.0;18.0;19.0;13.0;0.3755338080994054;1.0;1.0;6.0;0.0;13.0;2.6923076923076925;0.0;15.615384615384615;1.0;2.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;13.0;6.0;6.4678693039774195;0.0;0.8461538461538461;1.0;0.0;0.0;13.0;7.0;1.6153846153846154;2.0;0.0;1.0;2.0;13.0;0.4615384615384616;2.0;3.0;2.0769230769230766;3.4615384615384617;0.0;5.0;13.0;0.6504436355879909;9.0;1.0;0.0;0.7510676161988108;13.0;23.0;0.0;1.0;0.0;1.0;13.0;0.38461538461538464;4.663002224274586;3.0;0.8770580193070292;0.3076923076923077;0.0;0.5063696835418333;0.38461538461538464;0.0;0.15384615384615385;1.0;0.0;13.0;13.0;3.0;0.0;1.0;2.0;1.4142135623730951;4.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;13.0;13.0;13.0;0.0;0.0;4.0;9.708574058862109;0.0;11.0;0.0;0.0;0.0;0.0;1.0;13.0;13.0;0.0;18.0;0.0;13.0;2.3846153846153846;0.0;0.0;13.0;2.0;0.0;1.0;3.0;0.0;13.0;2.0;2.0;0.0;0.0;0.0;0.0;13.0;0.0;15.0;1.0;0.0;3.9230769230769234;0.0;2.5012817227194257;20.0;5.331329751860874;1.5384615384615383;1.9348358440936904;0.0;0.0;1.0681880176381129;4.992301766027063;13.0;1.0;1.0;0.0
5.0;2.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;20.0;0.0;0.0;0.0;1.0;False;False;2.0;5.0;1.0;0.0;1.0;0.0;7.0;5.0;1.0;0.0;0.0;0.0;5.0;0.0;20.0;0.0;1.0;0.0;5.0;1.0;0.0;4.0;9.0;2.0;5.0;1.0;4.0;0.0;19.0;1.0;0.0;2.0;0.0;0.0;4.0;2.0;2.0;0.0;0.0;1.0;19.0;0.0;0.0;7.0;1.0;0.0;0.0;1.0;5.0;9.0;2.0;0.0;0.0;1.0;1.0;0.0;5.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;9.0;4.0;0.0;0.0;1.0;19.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;19.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;7.0;1.0;1.0;7.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;9.0;0.0;4.0;0.0;0.0;0.0;7.0;2.0;1.0;1.0;20.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;1.0;1.0;0.0;2.0;20.0;0.0;1.0;20.0;9.0;0.0;2.0;0.0;0.0;1.0;2.0;19.0;1.0;1.0;5.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;5.0;9.0
4.0;1.0;0.0;1.0;0.0;0.0;0.0;25.0;12.0;9.166666666666666;0.9962049198956218;0.0;0.0;2.0;False;False;1.0;3.0;12.0;0.0;2.0;0.0;2.0;0.0;12.0;0.0;0.0;0.0;3.0;0.0;9.0;0.0;12.0;1.0;3.0;12.0;0.0;2.0;4.0;1.0;4.0;12.0;2.0;0.0;20.83333333333333;1.0;0.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;12.0;19.0;0.3892494720807616;0.0;2.0;1.0;0.0;0.0;12.0;4.0;3.8333333333333335;1.0;0.0;0.0;2.5;12.0;0.0;4.0;1.0;1.0;2.9166666666666665;0.0;4.0;12.0;0.3892494720807615;4.0;2.0;0.0;0.0;12.0;22.0;1.0;1.0;0.0;1.0;12.0;0.0;0.0;17.0;0.0;1.0;1.0;0.0;1.8333333333333333;0.0;1.0;1.0;2.0;12.0;12.0;2.0;1.0;2.0;1.0;0.0;1.0;0.0;12.0;0.0;1.0;1.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0;12.0;12.0;9.0;0.0;1.0;1.0;2.2896340848319503;0.0;4.0;1.0;0.0;0.0;0.0;3.0;12.0;12.0;0.0;1.0;0.0;12.0;2.5;0.0;1.0;12.0;2.0;0.0;1.0;9.0;0.0;12.0;9.0;4.0;1.0;1.0;0.0;0.0;12.0;1.0;21.5;2.0;2.0;4.0;2.0;0.38924947208076144;10.0;1.1677484162422844;1.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;4.0;3.0
