NumberOfPackageMethod_50%;NumberOfPrivateMethod_50%;ClassFanOutComplexity_std;NCSSForThisMethod_std;NestedTryDepth_50%;NumberOfMethods_Checkstyle_max;NestedIfElseDepth_25%;BooleanExpressionComplexity_std;MethodLength_min;NestedForDepth_max;MethodLength_mean;CyclomaticComplexity_25%;BooleanExpressionComplexity_min;MethodLength_count;NumberOfPrivateMethod_count;AnonymousInnerClassLength_std;NCSSForThisFile_std;ThrowsCount_50%;ExecutableStatementCount_75%;NCSSForThisClass_50%;AnonymousInnerClassLength_25%;NestedTryDepth_std;NCSSForThisClass_75%;ClassFanOutComplexity_min;ExecutableStatementCount_max;NestedIfElseDepth_max;NumberOfPublicMethods_Checkstyle_min;NestedForDepth_75%;NumberOfMethods_Checkstyle_mean;NCSSForThisFile_50%;NumberOfProtectedMethod_mean;NumberOfProtectedMethod_75%;MethodLength_50%;BooleanExpressionComplexity_mean;FileLength_max;NumberOfMethods_Checkstyle_75%;NestedTryDepth_25%;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_max;MethodLength_25%;NumberOfPrivateMethod_mean;FileLength_count;FileLength_mean;AnonymousInnerClassLength_50%;ClassFanOutComplexity_max;NestedIfElseDepth_mean;NumberOfPackageMethod_mean;NumberOfPublicMethods_Checkstyle_mean;BooleanExpressionComplexity_75%;BooleanExpressionComplexity_50%;NumberOfPrivateMethod_25%;NestedTryDepth_mean;NCSSForThisClass_std;NCSSForThisClass_max;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_min;ExecutableStatementCount_min;ExecutableStatementCount_count;ExecutableStatementCount_50%;NumberOfPrivateMethod_75%;NPathComplexity_mean;FileLength_std;NumberOfMethods_Checkstyle_50%;ThrowsCount_count;NPathComplexity_50%;Bugged;NestedTryDepth_min;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;ExecutableStatementCount_mean;NumberOfMethods_Checkstyle_25%;CyclomaticComplexity_count;AnonymousInnerClassLength_75%;NestedIfElseDepth_std;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_count;BooleanExpressionComplexity_count;NCSSForThisMethod_50%;NCSSForThisMethod_max;NPathComplexity_25%;NCSSForThisFile_max;NestedForDepth_50%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_std;NCSSForThisClass_count;NestedForDepth_mean;NestedIfElseDepth_75%;NCSSForThisClass_mean;MethodLength_max;ClassDataAbstractionCoupling_mean;NestedForDepth_count;NCSSForThisMethod_min;NCSSForThisFile_75%;NCSSForThisMethod_count;ThrowsCount_mean;ThrowsCount_std;ClassFanOutComplexity_25%;FileLength_25%;NestedTryDepth_count;NumberOfProtectedMethod_25%;ThrowsCount_min;ClassFanOutComplexity_mean;CyclomaticComplexity_min;NCSSForThisMethod_25%;ExecutableStatementCount_std;ClassDataAbstractionCoupling_75%;NumberOfPackageMethod_count;CyclomaticComplexity_mean;ThrowsCount_25%;NumberOfPrivateMethod_min;NumberOfMethods_Checkstyle_std;BooleanExpressionComplexity_max;FileLength_75%;NumberOfPublicMethods_Checkstyle_50%;CyclomaticComplexity_std;ThrowsCount_max;NCSSForThisClass_min;NPathComplexity_count;NPathComplexity_75%;NumberOfPublicMethods_Checkstyle_max;NPathComplexity_min;NestedForDepth_min;FileLength_min;NestedTryDepth_max;NestedTryDepth_75%;CyclomaticComplexity_max;NCSSForThisFile_25%;NestedIfElseDepth_count;NCSSForThisFile_mean;MethodLength_75%;NCSSForThisFile_min;NestedForDepth_std;ClassDataAbstractionCoupling_max;BooleanExpressionComplexity_25%;NumberOfProtectedMethod_min;ClassFanOutComplexity_75%;NCSSForThisFile_count;NumberOfPackageMethod_25%;ClassDataAbstractionCoupling_std;CyclomaticComplexity_75%;AnonymousInnerClassLength_min;ClassFanOutComplexity_50%;ThrowsCount_75%;NumberOfProtectedMethod_50%;CyclomaticComplexity_50%;AnonymousInnerClassLength_mean;NCSSForThisClass_25%;NCSSForThisMethod_mean;ExecutableStatementCount_25%;NumberOfMethods_Checkstyle_min;ClassDataAbstractionCoupling_25%;NestedForDepth_25%;NumberOfProtectedMethod_std;NPathComplexity_max;NPathComplexity_std;NumberOfPackageMethod_std;NestedIfElseDepth_min;NumberOfMethods_Checkstyle_count;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_25%;MethodLength_std;AnonymousInnerClassLength_count;ClassFanOutComplexity_count;NCSSForThisMethod_75%;FileLength_50%;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_max;NumberOfProtectedMethod_count;NumberOfPrivateMethod_std
0.0;0.0;5.196152422706632;6.3508529610858835;0.0;3.0;0.0;0.0;3.0;0.0;7.333333333333332;1.0;0.0;3.0;3.0;0.0;19.62990915244728;0.0;6.0;0.0;0.0;0.0;12.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;71.0;1.5;0.0;3.0;0.0;3.0;0.0;3.0;23.66666666666667;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;13.85640646055102;24.0;1.5;0.0;1.0;3.0;1.0;0.0;1.3333333333333333;40.991869112463434;0.0;3.0;1.0;False;0.0;0.0;0.0;4.333333333333333;0.0;3.0;0.0;0.0;0.0;3.0;3.0;2.0;13.0;1.0;34.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;8.0;16.0;0.6666666666666666;3.0;2.0;17.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;2.0;5.773502691896257;1.0;3.0;1.3333333333333333;0.0;0.0;1.7320508075688772;0.0;35.5;0.0;0.5773502691896257;0.0;0.0;3.0;1.5;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;11.333333333333336;9.5;0.0;0.0;2.0;0.0;0.0;4.5;3.0;0.0;1.1547005383792517;1.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.666666666666668;1.0;0.0;0.0;0.0;0.0;2.0;0.5773502691896257;0.0;0.0;3.0;0.0;0.0;7.505553499465137;3.0;3.0;7.5;0.0;0.0;0.0;3.0;0.0
0.0;0.0;3.130495168499705;2.4899799195977463;0.0;5.0;0.0;0.4472135954999579;3.0;0.0;6.0;1.0;0.0;5.0;5.0;0.0;13.863621460498695;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.2;74.0;0.0;0.0;5.0;0.0;3.0;0.0;5.0;14.8;0.0;7.0;0.2;0.0;1.0;0.0;0.0;0.0;0.0;9.838699100999076;22.0;0.0;0.0;1.0;5.0;1.0;0.0;2.2;33.09380606699689;0.0;5.0;1.0;False;0.0;0.0;0.0;2.0;0.0;5.0;0.0;0.4472135954999579;0.0;5.0;5.0;2.0;7.0;1.0;31.0;0.0;0.0;2.23606797749979;5.0;0.0;0.0;4.4;12.0;0.4;5.0;2.0;0.0;5.0;0.2;0.4472135954999579;0.0;0.0;5.0;0.0;0.0;1.4;1.0;2.0;1.4142135623730951;0.0;5.0;2.0;0.0;0.0;2.23606797749979;1.0;0.0;0.0;1.7320508075688772;1.0;0.0;5.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;6.2;9.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.8944271909999159;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.8;1.0;0.0;0.0;0.0;0.0;6.0;2.16794833886788;0.0;0.0;5.0;0.0;0.0;4.242640687119285;5.0;5.0;6.0;0.0;0.0;0.0;5.0;0.0
0.0;0.0;5.656854249492381;13.435028842544405;0.0;2.0;0.25;0.7071067811865476;3.0;0.0;15.5;2.5;0.0;2.0;2.0;0.0;25.45584412271571;0.5;13.0;12.5;0.0;0.0;18.75;0.0;17.0;1.0;0.0;0.0;1.0;18.0;0.0;0.0;15.5;0.5;71.0;1.5;0.0;2.0;0.0;9.25;0.0;2.0;35.5;0.0;8.0;0.5;0.0;1.0;0.75;0.5;0.0;0.0;17.677669529663692;25.0;1.5;0.0;1.0;2.0;9.0;0.0;9.0;50.20458146424488;1.0;2.0;9.0;False;0.0;0.0;0.0;9.0;0.5;2.0;0.0;0.7071067811865476;0.0;2.0;2.0;11.5;21.0;5.0;36.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.75;12.5;28.0;0.0;2.0;2.0;27.0;2.0;0.5;0.7071067811865476;2.0;17.75;2.0;0.0;0.0;4.0;1.0;6.75;11.31370849898476;0.0;2.0;4.0;0.25;0.0;1.4142135623730951;1.0;53.25;1.0;4.242640687119285;1.0;0.0;2.0;13.0;2.0;1.0;0.0;0.0;0.0;0.0;7.0;9.0;2.0;18.0;21.75;0.0;0.0;0.0;0.25;0.0;6.0;2.0;0.0;0.0;5.5;0.0;4.0;0.75;0.0;4.0;0.0;6.25;11.5;5.0;0.0;0.0;0.0;0.0;17.0;11.31370849898476;0.0;0.0;2.0;0.5;0.5;17.677669529663692;2.0;2.0;16.25;35.5;0.0;0.0;2.0;0.0
0.0;0.0;1.6329931618554518;0.0;0.0;6.0;0.0;0.0;3.0;0.0;3.0;1.0;0.0;6.0;6.0;0.0;8.981462390204989;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;60.0;0.0;0.0;6.0;0.0;3.0;0.16666666666666666;6.0;10.0;0.0;4.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;6.940220937885671;17.0;0.0;0.0;1.0;6.0;1.0;0.0;1.0;24.494897427831784;0.0;6.0;1.0;False;0.0;1.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;6.0;6.0;2.0;2.0;1.0;22.0;0.0;0.0;2.0412414523193148;6.0;0.0;0.0;2.833333333333333;3.0;0.0;6.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.6666666666666666;1.0;2.0;0.0;0.0;6.0;1.0;0.0;0.0;2.449489742783178;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;3.6666666666666665;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;6.0;2.0;0.0;0.0;0.0;6.0;0.40824829046386296
0.0;0.0;3.5777087639996634;1.4142135623730951;0.0;5.0;0.0;0.8944271909999159;3.0;0.0;4.6;1.0;0.0;5.0;5.0;0.0;12.074767078498864;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.4;67.0;0.0;0.0;5.0;0.0;3.0;0.0;5.0;13.4;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.049844718999243;18.0;0.0;0.0;1.0;5.0;1.0;0.0;1.8;29.963310898497184;0.0;5.0;1.0;False;0.0;0.0;0.0;1.6;0.0;5.0;0.0;0.0;0.0;5.0;5.0;2.0;5.0;1.0;27.0;0.0;0.0;2.23606797749979;5.0;0.0;0.0;3.6;8.0;0.4;5.0;2.0;0.0;5.0;0.2;0.4472135954999579;0.0;0.0;5.0;0.0;0.0;1.6;1.0;2.0;0.8944271909999159;0.0;5.0;1.8;0.0;0.0;2.23606797749979;2.0;0.0;0.0;1.3038404810405295;1.0;0.0;5.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;5.4;6.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.8944271909999159;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;1.3038404810405295;0.0;0.0;5.0;0.0;0.0;2.3021728866442674;5.0;5.0;4.0;0.0;0.0;0.0;5.0;0.0
0.0;0.0;5.656854249492381;13.435028842544405;0.0;2.0;0.25;0.7071067811865476;3.0;0.0;14.5;2.25;0.0;2.0;2.0;0.0;25.45584412271571;0.5;13.0;12.5;0.0;0.0;18.75;0.0;17.0;1.0;0.0;0.0;1.0;18.0;0.0;0.0;14.5;0.5;69.0;1.5;0.0;2.0;0.0;8.75;0.0;2.0;34.5;0.0;8.0;0.5;0.0;1.0;0.75;0.5;0.0;0.0;17.677669529663692;25.0;1.5;0.0;1.0;2.0;9.0;0.0;7.0;48.790367901871775;1.0;2.0;7.0;False;0.0;0.0;0.0;9.0;0.5;2.0;0.0;0.7071067811865476;0.0;2.0;2.0;11.5;21.0;4.0;36.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.75;12.5;26.0;0.0;2.0;2.0;27.0;2.0;0.5;0.7071067811865476;2.0;17.25;2.0;0.0;0.0;4.0;1.0;6.75;11.31370849898476;0.0;2.0;3.5;0.25;0.0;1.4142135623730951;1.0;51.75;1.0;3.5355339059327378;1.0;0.0;2.0;10.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0;9.0;2.0;18.0;20.25;0.0;0.0;0.0;0.25;0.0;6.0;2.0;0.0;0.0;4.75;0.0;4.0;0.75;0.0;3.5;0.0;6.25;11.5;5.0;0.0;0.0;0.0;0.0;13.0;8.48528137423857;0.0;0.0;2.0;0.5;0.5;16.263455967290593;2.0;2.0;16.25;34.5;0.0;0.0;2.0;0.0
0.0;0.0;2.8284271247461903;0.0;0.0;2.0;0.0;0.0;3.0;0.0;3.0;1.0;0.0;2.0;2.0;0.0;9.899494936611664;0.0;1.0;4.5;0.0;0.0;6.75;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;3.0;0.0;44.0;1.5;0.0;2.0;0.0;3.0;0.0;2.0;22.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.363961030678928;9.0;1.5;0.0;1.0;2.0;1.0;0.0;1.0;31.11269837220809;1.0;2.0;1.0;False;0.0;0.0;0.0;1.0;0.5;2.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;1.0;14.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.0;4.5;3.0;0.0;2.0;2.0;10.5;2.0;0.0;0.0;1.0;11.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;1.4142135623730951;0.0;33.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;3.5;2.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.25;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.5;0.0;2.0;2.0;2.0;22.0;0.0;0.0;2.0;0.0
0.0;0.0;2.683281572999748;1.4142135623730951;0.0;5.0;0.0;0.8944271909999159;3.0;0.0;4.6;1.0;0.0;5.0;5.0;0.0;11.627553482998906;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.4;66.0;0.0;0.0;5.0;0.0;3.0;0.0;5.0;13.2;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.049844718999243;18.0;0.0;0.0;1.0;5.0;1.0;0.0;1.8;29.516097302997217;0.0;5.0;1.0;False;0.0;0.0;0.0;1.6;0.0;5.0;0.0;0.0;0.0;5.0;5.0;2.0;5.0;1.0;26.0;0.0;0.0;2.23606797749979;5.0;0.0;0.0;3.6;8.0;0.4;5.0;2.0;0.0;5.0;0.2;0.4472135954999579;0.0;0.0;5.0;0.0;0.0;1.2;1.0;2.0;0.8944271909999159;0.0;5.0;1.8;0.0;0.0;2.23606797749979;2.0;0.0;0.0;1.3038404810405295;1.0;0.0;5.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;5.2;6.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.8944271909999159;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;1.3038404810405295;0.0;0.0;5.0;0.0;0.0;2.3021728866442674;5.0;5.0;4.0;0.0;0.0;0.0;5.0;0.0
0.0;0.0;5.656854249492381;13.435028842544405;0.0;2.0;0.25;0.7071067811865476;3.0;0.0;14.5;2.25;0.0;2.0;2.0;0.0;25.45584412271571;0.5;13.0;12.5;0.0;0.0;18.75;0.0;17.0;1.0;0.0;0.0;1.0;18.0;0.0;0.0;14.5;0.5;69.0;1.5;0.0;2.0;0.0;8.75;0.0;2.0;34.5;0.0;8.0;0.5;0.0;1.0;0.75;0.5;0.0;0.0;17.677669529663692;25.0;1.5;0.0;1.0;2.0;9.0;0.0;7.0;48.790367901871775;1.0;2.0;7.0;False;0.0;0.0;0.0;9.0;0.5;2.0;0.0;0.7071067811865476;0.0;2.0;2.0;11.5;21.0;4.0;36.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.75;12.5;26.0;0.0;2.0;2.0;27.0;2.0;0.5;0.7071067811865476;2.0;17.25;2.0;0.0;0.0;4.0;1.0;6.75;11.31370849898476;0.0;2.0;3.5;0.25;0.0;1.4142135623730951;1.0;51.75;1.0;3.5355339059327378;1.0;0.0;2.0;10.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0;9.0;2.0;18.0;20.25;0.0;0.0;0.0;0.25;0.0;6.0;2.0;0.0;0.0;4.75;0.0;4.0;0.75;0.0;3.5;0.0;6.25;11.5;5.0;0.0;0.0;0.0;0.0;13.0;8.48528137423857;0.0;0.0;2.0;0.5;0.5;16.263455967290593;2.0;2.0;16.25;34.5;0.0;0.0;2.0;0.0
0.0;0.0;2.8867513459481287;0.5773502691896258;0.0;3.0;0.0;0.0;3.0;0.0;3.333333333333333;1.0;0.0;3.0;3.0;0.0;10.392304845413264;0.0;1.5;0.0;0.0;0.0;6.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;50.0;1.5;0.0;3.0;0.0;3.0;0.0;3.0;16.666666666666668;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.92820323027551;12.0;1.5;0.0;1.0;3.0;1.0;0.0;1.0;28.867513459481287;0.0;3.0;1.0;False;0.0;0.0;0.0;1.3333333333333333;0.0;3.0;0.0;0.0;0.0;3.0;3.0;2.0;3.0;1.0;18.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;4.0;4.0;0.0;3.0;2.0;9.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.6666666666666667;1.0;2.0;0.5773502691896257;0.0;3.0;1.0;0.0;0.0;1.7320508075688772;0.0;25.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;6.0;3.5;0.0;0.0;0.0;0.0;0.0;2.5;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.333333333333333;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.5773502691896258;3.0;3.0;2.5;0.0;0.0;0.0;3.0;0.0
0.0;0.0;3.130495168499705;1.4142135623730951;0.0;5.0;0.0;0.8944271909999159;3.0;0.0;4.6;1.0;0.0;5.0;5.0;0.0;12.074767078498864;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.4;67.0;0.0;0.0;5.0;0.0;3.0;0.0;5.0;13.4;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.049844718999243;18.0;0.0;0.0;1.0;5.0;1.0;0.0;1.8;29.963310898497184;0.0;5.0;1.0;False;0.0;0.0;0.0;1.6;0.0;5.0;0.0;0.0;0.0;5.0;5.0;2.0;5.0;1.0;27.0;0.0;0.0;2.23606797749979;5.0;0.0;0.0;3.6;8.0;0.4;5.0;2.0;0.0;5.0;0.2;0.4472135954999579;0.0;0.0;5.0;0.0;0.0;1.4;1.0;2.0;0.8944271909999159;0.0;5.0;1.8;0.0;0.0;2.23606797749979;2.0;0.0;0.0;1.3038404810405295;1.0;0.0;5.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;5.4;6.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.8944271909999159;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;1.3038404810405295;0.0;0.0;5.0;0.0;0.0;2.3021728866442674;5.0;5.0;4.0;0.0;0.0;0.0;5.0;0.0
0.0;0.0;5.656854249492381;13.435028842544405;0.0;2.0;0.25;0.7071067811865476;3.0;0.0;14.5;2.25;0.0;2.0;2.0;0.0;25.45584412271571;0.5;13.0;12.5;0.0;0.0;18.75;0.0;17.0;1.0;0.0;0.0;1.0;18.0;0.0;0.0;14.5;0.5;69.0;1.5;0.0;2.0;0.0;8.75;0.0;2.0;34.5;0.0;8.0;0.5;0.0;1.0;0.75;0.5;0.0;0.0;17.677669529663692;25.0;1.5;0.0;1.0;2.0;9.0;0.0;7.0;48.790367901871775;1.0;2.0;7.0;False;0.0;0.0;0.0;9.0;0.5;2.0;0.0;0.7071067811865476;0.0;2.0;2.0;11.5;21.0;4.0;36.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.75;12.5;26.0;0.0;2.0;2.0;27.0;2.0;0.5;0.7071067811865476;2.0;17.25;2.0;0.0;0.0;4.0;1.0;6.75;11.31370849898476;0.0;2.0;3.5;0.25;0.0;1.4142135623730951;1.0;51.75;1.0;3.5355339059327378;1.0;0.0;2.0;10.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0;9.0;2.0;18.0;20.25;0.0;0.0;0.0;0.25;0.0;6.0;2.0;0.0;0.0;4.75;0.0;4.0;0.75;0.0;3.5;0.0;6.25;11.5;5.0;0.0;0.0;0.0;0.0;13.0;8.48528137423857;0.0;0.0;2.0;0.5;0.5;16.263455967290593;2.0;2.0;16.25;34.5;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;0.0;18.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;11.0;0.0;0.0;11.0;2.0;9.0;0.0;1.0;0.0;1.0;15.0;0.0;0.0;18.0;0.0;49.0;1.0;0.0;1.0;0.0;18.0;0.0;1.0;49.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;9.0;1.0;9.0;0.0;4.0;0.0;1.0;1.0;4.0;False;0.0;0.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0;4.0;15.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;18.0;0.0;1.0;10.0;15.0;1.0;0.0;0.0;2.0;49.0;1.0;0.0;0.0;2.0;3.0;10.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;49.0;1.0;0.0;0.0;11.0;1.0;4.0;1.0;4.0;0.0;49.0;0.0;0.0;3.0;15.0;1.0;15.0;18.0;15.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;3.0;0.0;11.0;10.0;9.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;10.0;49.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;26.0;0.0;26.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;16.0;18.0;0.0;0.0;18.0;5.0;16.0;0.0;1.0;0.0;1.0;26.0;0.0;0.0;26.0;0.0;61.0;1.0;0.0;1.0;0.0;26.0;0.0;1.0;61.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18.0;1.0;0.0;16.0;1.0;16.0;0.0;4.0;0.0;1.0;1.0;4.0;False;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;17.0;17.0;4.0;26.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;26.0;0.0;1.0;17.0;26.0;1.0;0.0;0.0;5.0;61.0;1.0;0.0;0.0;5.0;3.0;17.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;61.0;1.0;0.0;0.0;18.0;1.0;4.0;1.0;4.0;0.0;61.0;0.0;0.0;3.0;26.0;1.0;26.0;26.0;26.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;3.0;0.0;18.0;17.0;16.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;17.0;61.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;26.0;0.0;26.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;16.0;18.0;0.0;0.0;18.0;5.0;16.0;0.0;1.0;0.0;1.0;26.0;0.0;0.0;26.0;0.0;61.0;1.0;0.0;1.0;0.0;26.0;0.0;1.0;61.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18.0;1.0;0.0;16.0;1.0;16.0;0.0;4.0;0.0;1.0;1.0;4.0;False;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;17.0;17.0;4.0;26.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;26.0;0.0;1.0;17.0;26.0;1.0;0.0;0.0;5.0;61.0;1.0;0.0;0.0;5.0;3.0;17.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;61.0;1.0;0.0;0.0;18.0;1.0;4.0;1.0;4.0;0.0;61.0;0.0;0.0;3.0;26.0;1.0;26.0;26.0;26.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;3.0;0.0;18.0;17.0;16.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;17.0;61.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;23.0;0.0;23.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;13.0;15.0;0.0;0.0;15.0;4.0;13.0;0.0;1.0;0.0;1.0;22.0;0.0;0.0;23.0;0.0;57.0;1.0;0.0;1.0;0.0;23.0;0.0;1.0;57.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;13.0;1.0;13.0;0.0;4.0;0.0;1.0;1.0;4.0;False;0.0;0.0;0.0;13.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;14.0;14.0;4.0;22.0;0.0;0.0;0.0;1.0;0.0;0.0;15.0;23.0;0.0;1.0;14.0;22.0;1.0;0.0;0.0;4.0;57.0;1.0;0.0;0.0;4.0;3.0;14.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;57.0;1.0;0.0;0.0;15.0;1.0;4.0;1.0;4.0;0.0;57.0;0.0;0.0;3.0;22.0;1.0;22.0;23.0;22.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;3.0;0.0;15.0;14.0;13.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;14.0;57.0;0.0;0.0;1.0;0.0
