blame_merge_priorityMinor_mean;issues_priorityMajor_max;issues_priorityMinor_mean;NM;issues_priorityMinor_std;NumberOfMathOperations_mean;Maximum Complexity*;issues_priorityMajor_std;Maximum Depth_max;PMi;MaxNumberOfNestedBlocks_25%;blame_merge_priorityMinor_min;NMIR;Maximum Depth_min;NMI;SIX;blame_merge_priorityMinor_count;blamemerge_priorityMinor_mean;Ad;Bugged;Average Statements per Method;NumberOfMathOperations_25%;Ai;MaxNumberOfNestedBlocks_max;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;NOPa;NumberOfModifiers_std;blamemerge_priorityMajor_mean;Maximum Block Depth;NumberOfModifiers_50%;NumberOfModifiers_max;Maximum Depth_std;NumberOfMethods_Mood;Mi;Ao;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMinor_max;blame_merge_priorityMajor_std;NumberOfModifiers_count;blamemerge_priorityMinor_std;Maximum Depth_50%;Maximum Depth_75%;NumberOfMathOperations_50%;NF;NumberOfMathOperations_std;blame_merge_priorityMajor_min;NumberOfMathOperations_min;MaxNumberOfNestedBlocks_std;NumberOfModifiers_75%;Ait;HMi;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_mean;MaxNumberOfNestedBlocks_75%;NumberOfModifiers_min;blame_merge_priorityMinor_std;NumberOfMathOperations_max;Av;issues_priorityMajor_min;issues_priorityMajor_count;issues_priorityMinor_min;Maximum Depth_25%;issues_priorityMinor_count;issues_priorityMajor_mean;HMd;blamemerge_priorityMajor_std;blamemerge_priorityMajor_count;blame_merge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;Average Block Depth;Ma;NumberOfModifiers_mean;PMR;Maximum Depth_mean;Mit;blamemerge_priorityMinor_count;NMA;Maximum Depth_count;Md;NumberOfMathOperations_count;Average Complexity*;blamemerge_priorityMinor_max;blame_merge_priorityMinor_max;Mo;blamemerge_priorityMinor_min;MaxNumberOfNestedBlocks_count;blamemerge_priorityMajor_min;NumberOfModifiers_25%;PMd
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;9360.0;0.0;0.0;0.36;1.0;1.0;1.0;0.0;0.0;9360.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;9360.0;0.0;0.0;0.36;1.0;1.0;1.0;0.0;0.0;9360.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;4.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;300.0;0.0;2.0;300.0;1.0;2.0;0.0;10320.0;0.0;0.0;0.75;2.0;4.0;0.0;2.0;0.0;10320.0;2.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0
0.0;1.0;0.006097560975609756;3.0;0.07796739062036884;0.0;5.0;0.22202089908394665;3.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0039420518379816695;1.0;False;3.67;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9960579481620184;3.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;0.06266497479677448;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;328.0;0.0;3.0;328.0;0.9481707317073172;0.0;0.06266497479677448;10147.0;0.0;1.0;1.45;3.0;1.0;1.0;3.0;0.0;10147.0;3.0;2.0;3.0;3.0;3.33;1.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0
0.0;1.0;0.0;26.0;0.0;0.0;4.0;0.1849499301142628;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;11.0;True;1.93;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.9963615609616894;5.0;1.0;1.0;0.7524469885568253;26.0;0.0;0.0;1.0;0.0;0.0;0.0;26.0;0.0;2.0;2.0;0.0;11.0;0.0;0.0;0.0;0.6667948594698258;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;424.0;0.0;2.0;424.0;0.964622641509434;0.0;0.060210356346287575;42051.0;0.0;0.2692307692307692;1.48;27.0;1.0;1.0;2.235294117647059;0.0;42051.0;27.0;17.0;27.0;26.0;1.3;0.0;0.0;0.0;0.0;26.0;0.0;1.0;27.0
0.0;1.0;0.0;20.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;329.0;0.0;2.0;329.0;1.0;0.0;0.0;39943.0;0.0;0.0;0.89;20.0;1.0;1.0;2.0;0.0;39943.0;20.0;4.0;20.0;20.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;20.0
0.0;1.0;0.0;29.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1856953381770519;1.0;2.0;1.0;2.0;0.0;29.0;0.0;0.0;1.0;0.0;0.0;0.0;29.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;9.0;0.0;2.0;9.0;1.0;1.0;0.0;1728.0;0.0;0.0;1.14;29.0;1.0344827586206895;0.965517241;2.0;0.0;1728.0;29.0;12.0;29.0;29.0;1.0;0.0;0.0;0.0;0.0;29.0;1.0;1.0;28.0
0.0;1.0;0.0;2.0;0.0;0.0;6.0;0.20508281184927604;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;True;7.5;0.0;0.0;2.0;0.0;0.0;0.0;0.7071067811865476;0.9975292825768668;4.0;1.5;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.4142135623730951;1.75;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;342.0;0.0;0.0;342.0;0.9561403508771932;1.0;0.04964714021091734;10928.0;0.0;1.0;1.57;2.0;1.5;0.5;0.0;0.0;10928.0;2.0;0.0;2.0;2.0;3.5;0.0;0.0;0.0;0.0;2.0;0.0;1.25;1.0
0.0;1.0;0.0;31.0;0.0;0.03225806451612903;7.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;2.38;0.0;0.0;2.0;0.0;0.0;0.0;0.4751909633114915;1.0;4.0;1.0;2.0;0.0;31.0;0.0;0.0;1.0;0.0;0.0;0.0;31.0;0.0;2.0;2.0;0.0;2.0;0.17960530202677494;0.0;0.0;0.5287436926083547;2.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;1.0;0.0;1.0;649.0;0.0;2.0;649.0;1.0;10.0;0.0;78399.0;0.0;0.2903225806451613;1.54;31.0;1.3225806451612905;0.677419355;2.0;0.0;78399.0;31.0;8.0;31.0;31.0;1.62;0.0;0.0;0.0;0.0;31.0;1.0;1.0;21.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;6720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6720.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;2.0;0.0;0.0;4.0;0.19521761169794424;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;True;11.0;0.0;0.0;2.0;0.0;0.0;0.0;0.7071067811865476;0.999609984399376;4.0;1.5;2.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.4142135623730951;1.75;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;757.0;0.0;0.0;757.0;0.9603698811096432;1.0;0.01974538892875377;23076.0;0.0;1.0;1.28;2.0;1.5;0.5;0.0;0.0;23076.0;2.0;0.0;2.0;2.0;2.5;0.0;0.0;0.0;0.0;2.0;0.0;1.25;1.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;46.0;0.0;0.0;46.0;1.0;0.0;0.0;504.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;6240.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6240.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;5.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;False;2.27;0.0;0.0;2.0;0.0;0.0;0.0;2.9840847683606277;1.0;5.0;1.0;9.0;0.5773502691896257;13.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;2.5;3.0;0.0;5.0;0.0;0.0;0.0;0.7867957924694431;1.5;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;3.0;1.0;22.0;0.0;2.0;22.0;1.0;1.0;0.0;3190.0;0.0;0.42857142857142855;2.15;7.0;2.2857142857142856;0.857142857;2.5;0.0;3190.0;7.0;4.0;7.0;7.0;1.53;0.0;0.0;0.0;0.0;7.0;1.0;1.0;6.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;600.0;0.0;0.0;600.0;1.0;0.0;0.0;8640.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8640.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;11040.0;0.0;0.0;1.18;0.0;0.0;0.0;0.0;0.0;11040.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;600.0;0.0;0.0;600.0;1.0;0.0;0.0;11040.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11040.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;600.0;0.0;2.0;600.0;1.0;0.0;0.0;11040.0;0.0;0.0;0.82;2.0;1.0;1.0;2.0;0.0;11040.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;19.0;0.0;0.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;True;2.9;0.0;0.0;2.0;0.0;0.0;0.0;7.5203427817856525;1.0;4.0;1.0;34.0;0.7679476477883045;19.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;0.0;2.0;2.0;0.0;7.0;0.0;0.0;0.0;0.696692268479466;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;643.0;0.0;2.0;643.0;1.0;7.0;0.0;49263.0;0.0;0.4736842105263158;1.56;20.0;3.0;0.65;2.3846153846153846;0.0;49263.0;20.0;13.0;20.0;19.0;1.75;0.0;0.0;0.0;0.0;19.0;1.0;1.0;13.0
0.0;1.0;0.0;5.0;0.0;0.4;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;True;3.2;0.0;0.0;2.0;0.0;1.0;0.0;0.4472135954999579;1.0;4.0;1.0;2.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;0.5477225575051662;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;609.0;0.0;0.0;609.0;1.0;1.0;0.0;27158.0;0.0;1.0;1.33;5.0;1.2;0.8;0.0;0.0;27158.0;5.0;0.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;4.0
0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.656854249492381;1.0;2.0;5.0;9.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;623.0;0.0;2.0;623.0;1.0;0.0;0.0;10606.0;0.0;0.0;0.8;2.0;5.0;1.0;2.0;0.0;10606.0;2.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;2.0
0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;600.0;0.0;2.0;600.0;1.0;0.0;0.0;16080.0;0.0;0.0;1.22;6.0;1.0;1.0;2.0;0.0;16080.0;6.0;2.0;6.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;6.0
0.0;1.0;0.0;17.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;False;3.82;0.0;0.0;1.0;0.0;0.0;0.0;7.9131313055467185;1.0;3.0;1.0;34.0;0.5222329678670935;17.0;0.0;0.0;1.0;1.0;0.0;0.0;17.0;0.0;3.0;3.0;0.0;8.0;0.0;0.0;0.0;0.5072996561958923;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;689.0;0.0;2.0;689.0;1.0;8.0;0.0;34907.0;0.0;0.5882352941176471;1.57;18.0;3.3529411764705883;0.5555555560000001;2.5454545454545454;0.0;34907.0;18.0;11.0;18.0;17.0;2.18;0.0;0.0;0.0;0.0;17.0;1.0;1.0;10.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;46.0;0.0;0.0;46.0;1.0;0.0;0.0;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;3.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;12000.0;0.0;1.0;1.06;2.0;1.0;1.0;0.0;0.0;12000.0;2.0;0.0;2.0;1.0;1.5;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;0.0;0.0;8160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8160.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;2.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;13.5;0.0;0.0;2.0;0.0;0.0;0.0;0.7071067811865476;1.0;4.0;1.5;2.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;300.0;0.0;0.0;300.0;1.0;1.0;0.0;22320.0;0.0;2.0;1.9;2.0;1.5;0.5;0.0;0.0;22320.0;2.0;0.0;2.0;2.0;7.0;0.0;0.0;0.0;0.0;2.0;1.0;1.25;1.0
0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;300.0;0.0;2.0;300.0;1.0;0.0;0.0;11280.0;0.0;0.0;1.0;3.0;1.0;1.0;2.0;0.0;11280.0;3.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0
0.0;1.0;0.0;4.0;0.0;0.0;5.0;0.0;3.0;0.0;0.75;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;False;4.2;0.0;0.0;3.0;0.0;0.0;0.0;3.6968455021364717;1.0;5.0;2.0;9.0;0.0;4.0;0.0;0.0;1.0;1.5;0.0;0.0;4.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;1.2909944487358056;3.75;0.0;0.0;0.0;0.0;2.25;1.0;0.0;0.0;0.0;1.0;300.0;0.0;3.0;300.0;1.0;3.0;0.0;21120.0;0.0;1.5;2.19;5.0;3.5;0.4;3.0;0.0;21120.0;5.0;1.0;5.0;4.0;2.6;0.0;0.0;0.0;0.0;4.0;1.0;1.75;2.0
0.0;1.0;0.0;6.0;0.0;0.5;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;4.67;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.5;0.0;0.0;6.0;0.0;2.0;2.0;0.5;2.0;0.5477225575051661;0.0;0.0;0.8164965809277259;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;321.0;0.0;2.0;321.0;1.0;6.0;0.0;24534.0;0.0;0.6666666666666666;1.49;6.0;0.0;0.0;2.0;0.0;24534.0;6.0;1.0;6.0;6.0;1.83;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0
0.0;1.0;0.0;4.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;2.2;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;3.0;1.0;1.0;0.5773502691896258;4.0;0.0;0.0;1.0;0.5;0.0;0.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896257;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;300.0;0.0;2.5;300.0;1.0;1.0;0.0;17280.0;0.0;0.5;1.39;5.0;0.75;0.8;2.6666666666666665;0.0;17280.0;5.0;3.0;5.0;4.0;1.8;0.0;0.0;0.0;0.0;4.0;1.0;0.75;4.0
0.0;1.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.13;0.0;0.0;1.0;0.0;0.0;0.0;723.3702371538382;1.0;4.0;512.5;1024.0;0.0;6.0;0.0;0.0;1.0;0.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;768.25;0.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;321.0;0.0;0.0;321.0;1.0;3.0;0.0;39861.0;0.0;0.5;2.2;7.0;512.5;0.571428571;0.0;0.0;39861.0;7.0;0.0;7.0;2.0;1.31;0.0;0.0;0.0;0.0;2.0;1.0;256.75;4.0
0.0;1.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.13;0.0;0.0;1.0;0.0;0.0;0.0;0.8345229603962802;1.0;4.0;1.0;2.0;0.0;6.0;0.0;0.0;1.0;0.5;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5345224838248488;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;321.0;0.0;0.0;321.0;1.0;3.0;0.0;39861.0;0.0;0.5;2.2;7.0;1.125;0.571428571;0.0;0.0;39861.0;7.0;0.0;7.0;8.0;1.31;0.0;0.0;0.0;0.0;8.0;1.0;0.75;4.0
0.0;1.0;0.0;6.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;3.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;321.0;0.0;3.0;321.0;1.0;3.0;0.0;39861.0;0.0;0.0;2.2;7.0;1.0;0.571428571;3.0;0.0;39861.0;7.0;2.0;7.0;2.0;1.31;0.0;0.0;0.0;0.0;2.0;1.0;1.0;4.0
