ClassFanOutComplexity_25%;AnonymousInnerClassLength_count;ClassFanOutComplexity_std;NCSSForThisClass_mean;AnonymousInnerClassLength_25%;FileLength_50%;NestedForDepth_max;ClassDataAbstractionCoupling_mean;NCSSForThisMethod_count;CyclomaticComplexity_count;NumberOfProtectedMethod_min;NumberOfPrivateMethod_min;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_std;ClassFanOutComplexity_count;NCSSForThisFile_mean;BooleanExpressionComplexity_max;FileLength_mean;BooleanExpressionComplexity_min;ClassDataAbstractionCoupling_min;NCSSForThisFile_count;NCSSForThisMethod_min;NumberOfProtectedMethod_50%;CyclomaticComplexity_std;ThrowsCount_75%;FileLength_min;NumberOfProtectedMethod_mean;NumberOfPrivateMethod_mean;ClassFanOutComplexity_max;NCSSForThisMethod_75%;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_25%;ThrowsCount_mean;NumberOfProtectedMethod_25%;MethodLength_std;NumberOfPackageMethod_min;NestedIfElseDepth_count;NumberOfMethods_Checkstyle_count;NPathComplexity_max;Bugged;NCSSForThisClass_count;NumberOfPackageMethod_mean;NumberOfMethods_Checkstyle_mean;NestedForDepth_50%;NCSSForThisClass_50%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_25%;NestedIfElseDepth_50%;ThrowsCount_25%;ExecutableStatementCount_mean;NumberOfPublicMethods_Checkstyle_25%;BooleanExpressionComplexity_50%;NestedIfElseDepth_min;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_std;NumberOfProtectedMethod_75%;AnonymousInnerClassLength_min;NPathComplexity_count;ExecutableStatementCount_50%;MethodLength_count;ClassDataAbstractionCoupling_75%;NCSSForThisFile_max;BooleanExpressionComplexity_std;NPathComplexity_75%;NPathComplexity_mean;ThrowsCount_max;ThrowsCount_50%;ExecutableStatementCount_count;FileLength_25%;NCSSForThisMethod_mean;FileLength_max;ClassDataAbstractionCoupling_std;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;CyclomaticComplexity_mean;FileLength_std;ClassFanOutComplexity_min;NestedForDepth_count;NumberOfPublicMethods_Checkstyle_50%;NestedTryDepth_50%;NestedTryDepth_max;NumberOfPackageMethod_count;NestedTryDepth_count;NumberOfPublicMethods_Checkstyle_max;ClassDataAbstractionCoupling_max;NumberOfPackageMethod_50%;NumberOfPrivateMethod_75%;NestedForDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_std;BooleanExpressionComplexity_count;ClassFanOutComplexity_75%;NCSSForThisClass_min;NestedIfElseDepth_std;NestedTryDepth_75%;NestedTryDepth_25%;NumberOfPrivateMethod_25%;NestedIfElseDepth_mean;ClassFanOutComplexity_50%;NPathComplexity_50%;NestedForDepth_25%;NestedForDepth_min;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_max;NumberOfPackageMethod_std;NestedIfElseDepth_75%;AnonymousInnerClassLength_std;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_mean;ThrowsCount_min;NCSSForThisClass_25%;NestedTryDepth_std;AnonymousInnerClassLength_75%;ThrowsCount_count;NPathComplexity_25%;NumberOfPrivateMethod_std;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_min;NumberOfMethods_Checkstyle_50%;CyclomaticComplexity_25%;ExecutableStatementCount_75%;NumberOfPrivateMethod_count;NCSSForThisClass_std;NestedTryDepth_min;AnonymousInnerClassLength_50%;NCSSForThisMethod_max;NCSSForThisMethod_std;NumberOfMethods_Checkstyle_std;ExecutableStatementCount_min;NestedIfElseDepth_max;NestedForDepth_75%;MethodLength_25%;MethodLength_mean;NCSSForThisClass_max;NumberOfMethods_Checkstyle_max;NCSSForThisClass_75%;NCSSForThisFile_50%;NCSSForThisMethod_50%;MethodLength_max;NPathComplexity_std;BooleanExpressionComplexity_75%;CyclomaticComplexity_75%;NCSSForThisFile_75%;NumberOfMethods_Checkstyle_75%;MethodLength_min;CyclomaticComplexity_max;NestedTryDepth_mean;NPathComplexity_min;CyclomaticComplexity_min;NumberOfMethods_Checkstyle_25%;NCSSForThisFile_min;FileLength_75%;FileLength_count;NumberOfPublicMethods_Checkstyle_mean;NestedForDepth_std;MethodLength_75%;ClassDataAbstractionCoupling_25%;NumberOfProtectedMethod_max;ExecutableStatementCount_max;NestedIfElseDepth_25%;ExecutableStatementCount_25%;BooleanExpressionComplexity_mean;ExecutableStatementCount_std;NumberOfPublicMethods_Checkstyle_count;ThrowsCount_std;BooleanExpressionComplexity_25%;ClassFanOutComplexity_mean;NumberOfProtectedMethod_count;MethodLength_50%
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;10.0;3.1622776601683795;15.7;0.0;0.0;0.0;0.4;10.0;10.0;0.0;0.0;0.0;2.160246899469287;10.0;13.1;0.0;20.3;0.0;0.0;10.0;2.0;0.0;0.7378647873726218;0.75;0.0;0.0;0.0;10.0;17.75;0.0;0.0;0.3;0.0;14.60441333600528;0.0;10.0;10.0;3.0;False;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;3.0;10.0;0.0;131.0;0.0;2.0;1.6;1.0;0.0;10.0;0.0;11.3;203.0;1.2649110640673518;0.0;0.0;1.9;64.19423650141809;0.0;10.0;0.0;0.0;0.0;10.0;10.0;6.0;4.0;0.0;0.0;0.0;3.0;41.425837348205775;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.5;0.0;2.0;0.0;0.0;1.25;16.0;10.0;39.18630713229643;0.0;0.0;40.0;12.543701385334574;2.160246899469287;1.0;0.0;0.0;5.0;13.8;123.0;6.0;0.0;0.0;5.5;49.0;1.1737877907772674;0.0;2.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;1.0;0.0;20.25;0.0;0.0;39.0;0.0;2.0;0.0;12.780627701503727;10.0;0.4830458915396479;0.0;1.0;10.0;7.0
0.0;7.0;0.3779644730092273;0.5714285714285714;0.0;0.0;0.0;0.14285714285714285;7.0;7.0;0.0;0.0;0.0;2.6457513110645907;7.0;9.714285714285714;0.0;17.857142857142858;0.0;0.0;7.0;4.0;0.0;0.4879500364742666;1.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.8571428571428571;0.0;3.9096949095440032;0.0;7.0;7.0;2.0;True;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6.2857142857142865;0.0;0.0;0.0;7.0;0.0;0.0;0.0;7.0;4.0;7.0;0.0;68.0;0.0;1.0;0.5714285714285714;1.0;1.0;7.0;0.0;7.2857142857142865;125.0;0.3779644730092273;0.0;0.0;1.2857142857142858;47.2455591261534;0.0;7.0;0.0;0.0;0.0;7.0;7.0;7.0;1.0;0.0;0.0;0.0;5.0;25.701584164627448;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0;7.0;1.5118578920369092;0.0;0.0;12.0;3.4503277967117714;2.6457513110645907;3.0;0.0;0.0;6.0;8.571428571428571;4.0;7.0;0.0;0.0;5.0;14.0;0.9759000729485332;0.0;1.5;0.0;0.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;11.5;0.0;0.0;11.0;0.0;4.0;0.0;3.4503277967117714;7.0;0.3779644730092273;0.0;0.14285714285714285;7.0;6.0
0.0;7.0;3.4016802570830444;15.857142857142858;0.0;0.0;0.0;0.14285714285714285;7.0;7.0;0.0;0.0;0.0;2.6457513110645907;7.0;16.571428571428573;0.0;27.42857142857143;0.0;0.0;7.0;5.0;0.0;2.439750182371333;1.0;0.0;0.0;0.0;9.0;22.5;0.0;0.0;1.0;0.0;18.52797113247196;0.0;7.0;7.0;32.0;False;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;13.857142857142858;0.0;0.0;0.0;7.0;0.0;0.0;0.0;7.0;8.0;7.0;0.0;116.0;0.0;16.0;9.142857142857142;1.0;1.0;7.0;0.0;15.428571428571427;192.0;0.3779644730092273;0.0;0.0;2.4285714285714284;72.56917881777163;0.0;7.0;0.0;0.0;0.0;7.0;7.0;7.0;1.0;0.0;0.0;0.0;7.0;43.84387886907035;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;20.5;7.0;41.95405650402422;0.0;0.0;35.0;13.214350064193379;2.6457513110645907;4.0;0.0;0.0;9.0;20.571428571428573;111.0;7.0;0.0;0.0;9.0;48.0;15.61440116717653;0.0;3.5;0.0;0.0;7.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;30.0;0.0;0.0;32.0;0.0;6.0;0.0;12.253279444412305;7.0;0.0;0.0;1.2857142857142858;7.0;11.0
0.0;9.0;1.3333333333333333;2.6666666666666665;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;3.0;9.0;3.0;0.0;10.222222222222221;0.0;0.0;9.0;2.0;0.0;0.5;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;9.0;9.0;2.0;False;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;9.0;1.0;9.0;0.0;27.0;0.0;2.0;1.5555555555555556;0.0;0.0;9.0;0.0;2.0;92.0;0.0;0.0;0.0;1.6666666666666667;30.666666666666664;0.0;9.0;0.0;0.0;0.0;9.0;9.0;9.0;0.0;0.0;0.0;0.0;2.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;9.0;7.999999999999999;0.0;0.0;2.0;0.0;3.0;1.0;0.0;0.0;3.0;3.111111111111111;24.0;9.0;0.0;0.0;2.0;4.0;0.7264831572567789;0.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.4444444444444444;9.0;3.0
0.0;11.0;2.7732488332115257;11.363636363636365;0.0;0.0;0.0;0.18181818181818185;11.0;11.0;0.0;0.0;0.0;2.8572077914699108;11.0;10.636363636363637;0.0;19.363636363636363;0.0;0.0;11.0;2.0;0.0;0.4045199174779453;1.0;0.0;0.0;0.0;9.0;10.0;0.0;0.0;0.8181818181818182;0.0;4.227614844416089;0.0;11.0;11.0;3.0;True;11.0;0.0;1.181818181818182;0.0;0.0;0.0;0.0;0.0;1.0;7.454545454545454;0.0;0.0;0.0;11.0;0.0;0.0;0.0;11.0;9.0;11.0;0.0;117.0;0.0;2.0;1.7272727272727273;1.0;1.0;11.0;0.0;8.545454545454545;213.0;0.6030226891555273;0.0;0.0;1.818181818181818;64.22191639506364;0.0;11.0;0.0;0.0;0.0;11.0;11.0;9.0;2.0;0.0;0.0;0.0;7.5;35.27682731559835;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;0.0;2.0;0.0;0.0;2.0;9.0;11.0;32.17537172208809;0.0;0.0;11.0;2.659459958850156;2.8572077914699108;1.0;0.0;0.0;9.5;12.545454545454545;107.0;9.0;0.0;0.0;10.0;17.0;0.9045340337332908;0.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;1.181818181818182;0.0;15.0;0.0;0.0;10.0;0.0;6.5;0.0;2.7699688216164584;11.0;0.4045199174779453;0.0;1.0909090909090908;11.0;15.0
0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;1.4142135623730951;0.75;0.0;0.0;0.0;0.0;5.25;0.0;0.0;0.5;0.0;3.5355339059327378;0.0;2.0;2.0;3.0;True;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;2.5;2.0;1.0;0.5;2.0;0.0;4.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.75;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.5;0.0;2.0;0.0;0.0;1.5;3.5;2.0;0.0;0.0;0.0;6.0;2.1213203435596424;0.0;2.0;0.0;0.0;5.25;6.5;0.0;0.0;0.0;0.0;4.5;9.0;1.4142135623730951;0.0;2.5;0.0;0.0;4.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;7.75;0.0;0.0;4.0;0.0;2.5;0.0;1.4142135623730951;2.0;0.7071067811865476;0.0;0.0;2.0;6.5
0.0;6.0;3.6742346141747673;1.0;0.0;0.0;0.0;0.5;6.0;6.0;0.0;0.0;0.0;0.8164965809277259;6.0;8.666666666666666;0.0;17.333333333333332;0.0;0.0;6.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;8.0;0.0;0.0;0.6666666666666666;0.0;4.88535225614967;0.0;6.0;6.0;1.0;False;6.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;5.833333333333332;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;7.0;6.0;0.0;52.0;0.0;0.0;0.16666666666666666;1.0;1.0;6.0;0.0;6.833333333333332;104.0;1.224744871391589;0.0;0.0;1.0;42.45782220824176;0.0;6.0;0.0;0.0;0.0;6.0;6.0;2.0;3.0;0.0;0.0;0.0;3.5;21.22891110412088;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;6.0;2.449489742783178;0.0;0.0;13.0;4.215052391924289;0.8164965809277259;1.0;0.0;0.0;4.5;8.333333333333334;6.0;2.0;0.0;0.0;8.0;16.0;0.40824829046386296;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.3333333333333333;0.0;9.75;0.0;0.0;12.0;0.0;2.5;0.0;4.215052391924289;6.0;0.5163977794943223;0.0;1.5;6.0;9.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;10.0;1.897366596101028;5.9;0.0;0.0;0.0;0.1;10.0;10.0;0.0;0.0;0.0;2.846049894151541;10.0;6.5;0.0;14.3;0.0;0.0;10.0;2.0;0.0;0.31622776601683794;1.0;0.0;0.0;0.1;6.0;6.0;0.0;0.0;0.9;0.0;5.223876806442597;0.0;10.0;10.0;2.0;False;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.6;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;5.0;10.0;0.0;65.0;0.0;0.0;0.3;1.0;1.0;10.0;0.0;5.6;143.0;0.31622776601683794;1.0;0.0;1.1;45.22057054040783;0.0;10.0;0.0;0.0;0.0;10.0;10.0;9.0;1.0;0.0;0.0;0.0;5.25;20.554804791094465;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.31622776601683794;1.0;0.0;0.0;1.0;5.0;10.0;18.657438194993443;0.0;0.0;8.0;1.5055453054181618;3.1622776601683795;1.0;0.0;0.0;7.25;8.8;59.0;10.0;0.0;0.0;6.0;23.0;0.6749485577105528;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.9;0.0;8.0;0.0;0.0;7.0;0.0;4.25;0.0;1.5055453054181618;10.0;0.31622776601683794;0.0;0.6;10.0;8.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;4.666666666666667;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;2.8867513459481287;3.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.5;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;True;3.0;0.0;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;0.0;0.5773502691896258;1.0;0.6666666666666666;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5;0.0;1.0;0.0;0.0;1.0;1.0;3.0;8.082903768654761;0.0;0.0;2.0;0.0;2.8867513459481287;1.0;0.0;0.0;3.0;3.0;14.0;5.0;7.0;0.0;2.0;3.0;0.5773502691896258;0.5;1.0;0.0;2.5;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.6666666666666667;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.3333333333333333;0.0;3.0;0.0;0.0;0.0;3.0;3.0
0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.4472135954999579;0.0;5.0;5.0;1.0;True;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;2.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;2.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;5.0;0.0;0.0;0.0;3.0;0.4472135954999579;0.0;1.0;0.0;0.0;4.0;3.8;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;2.0;0.0;0.4472135954999579;5.0;0.0;0.0;0.0;5.0;4.0
0.0;23.0;2.349838107282027;15.26086956521739;0.0;0.0;0.0;0.2608695652173913;23.0;23.0;0.0;0.0;0.0;3.5664222392942766;23.0;13.521739130434785;1.0;19.26086956521739;0.0;0.0;23.0;2.0;0.0;0.3875533878815898;1.0;0.0;0.043478260869565216;0.0;11.0;23.0;0.0;0.0;0.3478260869565217;0.0;17.180396034583673;0.0;23.0;23.0;2.0;True;23.0;0.0;1.1304347826086956;0.0;0.0;0.0;0.0;0.0;0.0;10.73913043478261;0.0;0.0;0.0;23.0;0.2085144140570748;0.0;0.0;23.0;2.0;23.0;0.0;311.0;0.3875533878815897;1.0;0.6956521739130435;1.0;0.0;23.0;0.0;11.73913043478261;443.0;1.0538842141140998;0.0;0.0;1.173913043478261;92.37188542728414;0.0;23.0;0.0;0.0;0.0;23.0;23.0;15.0;5.0;0.0;0.0;0.0;2.0;64.84798277175025;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;23.0;63.71257717373057;0.0;0.0;59.0;15.748643206506708;3.671813371991445;1.0;0.0;0.0;3.0;13.434782608695652;305.0;15.0;0.0;0.0;3.0;67.0;0.7648400075533119;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;1.0869565217391304;0.0;24.5;0.0;1.0;58.0;0.0;1.0;0.17391304347826084;15.748643206506708;23.0;0.486984753557674;0.0;0.6086956521739131;23.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
