PMR;MaxNumberOfNestedBlocks_max;NumberOfModifiers_max;issues_priorityMajor_count;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_min;blame_merge_priorityMinor_mean;Average Statements per Method;NumberOfMathOperations_max;NMIR;Maximum Depth_25%;SIX;MaxNumberOfNestedBlocks_count;Mit;NumberOfMathOperations_50%;Maximum Depth_min;issues_priorityMinor_max;NumberOfMethods_Mood;issues_priorityMinor_count;NumberOfMathOperations_count;NF;HMi;NumberOfMathOperations_min;blame_merge_priorityMinor_max;NumberOfMathOperations_std;blamemerge_priorityMajor_min;Maximum Depth_50%;NumberOfModifiers_25%;NumberOfModifiers_75%;Ad;blame_merge_priorityMinor_std;PMd;Ao;issues_priorityMajor_mean;Ait;blamemerge_priorityMinor_mean;blame_merge_priorityMajor_min;Maximum Block Depth;blamemerge_priorityMinor_max;Maximum Depth_max;NumberOfModifiers_std;Maximum Depth_count;MaxNumberOfNestedBlocks_50%;NumberOfModifiers_min;blamemerge_priorityMinor_min;blamemerge_priorityMinor_count;Mi;blame_merge_priorityMinor_min;Maximum Depth_mean;Md;Ai;issues_priorityMajor_max;NMA;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_mean;blame_merge_priorityMajor_count;Average Block Depth;blamemerge_priorityMajor_mean;blamemerge_priorityMajor_count;Maximum Depth_std;Maximum Depth_75%;NumberOfMathOperations_25%;NumberOfModifiers_50%;NumberOfModifiers_mean;Bugged;NumberOfModifiers_count;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;issues_priorityMinor_std;MaxNumberOfNestedBlocks_std;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_std;blamemerge_priorityMinor_std;Mo;issues_priorityMajor_min;blame_merge_priorityMajor_std;blame_merge_priorityMinor_count;blamemerge_priorityMajor_std;MaxNumberOfNestedBlocks_25%;Ma;issues_priorityMinor_mean;NMI;NM;NOPa;Av;Average Complexity*;HMd;Maximum Complexity*;blame_merge_priorityMajor_mean;PMi;issues_priorityMinor_min
0.803030303;1.0;1.0;429.0;1.0;1.0;0.0;3.17;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;62.0;429.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;53.0;0.0;0.9743589743589745;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;26457.0;0.0;0.0;0.0;66.0;0.0;1.0;66.0;1.0;0.0;0.0;2.22;0.9939524511471444;26457.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.08342858856672533;0.0;1.0;0.15824644152994258;0.0;0.0;0.0;0.0;0.0;0.07753194962246028;1.0;66.0;0.006993006993006993;0.0;66.0;0.0;0.0;2.56;13.0;38.0;0.0;0.0;0.0
0.803030303;2.0;1.0;429.0;1.0;2.0;0.0;3.17;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;62.0;429.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;53.0;0.0;0.9743589743589745;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;26457.0;0.0;0.0;0.0;66.0;0.0;1.0;66.0;2.0;0.0;0.0;2.22;0.9939524511471444;26457.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.08342858856672533;0.0;2.0;0.15824644152994258;0.0;0.0;0.0;0.0;0.0;0.07753194962246028;2.0;66.0;0.006993006993006993;0.0;66.0;0.0;0.0;2.56;13.0;38.0;0.0;0.0;0.0
0.803030303;0.0;0.0;429.0;1.0;0.0;0.0;3.17;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;62.0;429.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0;53.0;0.0;0.9743589743589745;0.0;0.0;0.0;9.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;26457.0;0.0;0.0;3.0;66.0;0.0;1.0;66.0;0.0;0.0;0.0;2.22;0.9939524511471444;26457.0;0.0;3.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.08342858856672533;0.0;0.0;0.15824644152994258;0.0;0.0;0.0;0.0;0.0;0.07753194962246028;0.0;66.0;0.006993006993006993;0.0;66.0;0.0;0.0;2.56;13.0;38.0;0.0;0.0;0.0
0.803030303;0.0;0.0;429.0;1.0;0.0;0.0;3.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;62.0;429.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;53.0;0.0;0.9743589743589745;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26457.0;0.0;0.0;0.0;66.0;0.0;1.0;66.0;0.0;0.0;0.0;2.22;0.9939524511471444;26457.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.08342858856672533;0.0;0.0;0.15824644152994258;0.0;0.0;0.0;0.0;0.0;0.07753194962246028;0.0;66.0;0.006993006993006993;0.0;66.0;0.0;0.0;2.56;13.0;38.0;0.0;0.0;0.0
0.803030303;2.0;1.0;429.0;1.0;2.0;0.0;3.17;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;62.0;429.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;53.0;0.0;0.9743589743589745;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;26457.0;0.0;0.0;0.0;66.0;0.0;1.0;66.0;2.0;0.0;0.0;2.22;0.9939524511471444;26457.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.08342858856672533;0.0;2.0;0.15824644152994258;0.0;0.0;0.0;0.0;0.0;0.07753194962246028;2.0;66.0;0.006993006993006993;0.0;66.0;0.0;0.0;2.56;13.0;38.0;0.0;0.0;0.0
0.803030303;7.0;2.0;429.0;1.0;0.0;0.0;3.17;2.0;0.0;2.0;0.0;17.0;0.0;0.0;2.0;1.0;62.0;429.0;17.0;6.0;0.0;0.0;0.0;0.5622957145383871;0.0;2.0;2.0;2.0;6.0;0.0;53.0;0.0;0.9743589743589745;0.0;0.0;0.0;9.0;0.0;3.0;0.4372373160976031;6.0;1.0;1.0;0.0;26457.0;0.0;0.0;2.333333333333333;66.0;0.0;1.0;66.0;1.1176470588235294;0.2352941176470588;0.0;2.22;0.9939524511471444;26457.0;0.5163977794943223;2.75;0.0;2.0;1.7647058823529411;False;17.0;0.0;0.0;0.08342858856672533;1.7278003697322966;1.0;0.15824644152994258;0.0;0.0;0.0;0.0;0.0;0.07753194962246028;0.0;66.0;0.006993006993006993;0.0;66.0;0.0;0.0;2.56;13.0;38.0;0.0;0.0;0.0
1.0;1.0;1.0;356.0;1.0;1.0;0.0;2.67;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4405.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0;1.21;1.0;4405.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0
0.0;0.0;0.0;356.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;356.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3043.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.86;1.0;3043.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;356.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3756.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;3756.0;0.0;0.0;0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.666666667;1.0;10.0;356.0;1.0;1.0;0.0;3.8;3.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;3.0;356.0;3.0;0.0;0.0;0.0;0.0;1.5275252316519468;1.0;0.0;9.0;9.5;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.5773502691896257;0.0;1.0;9.0;0.0;2648.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;1.0;1.6666666666666667;0.0;1.57;1.0;2648.0;0.0;0.0;1.0;9.0;9.333333333333334;False;3.0;0.0;2.5;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;0.0;1.4;1.0;2.0;0.0;0.0;0.0
0.5;2.0;9.0;364.0;1.0;2.0;0.0;8.25;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;364.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;9.0;3.0;0.0;1.0;0.0;0.978021978021978;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;4114.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;2.0;1.0;0.0;1.98;0.9611084103062713;4114.0;0.0;0.0;1.0;9.0;9.0;False;1.0;0.0;1.0;0.0;0.0;2.0;0.14681349860413104;0.0;0.0;0.0;0.0;0.0;0.19336008369539928;2.0;2.0;0.0;0.0;2.0;0.0;3.0;3.5;1.0;17.0;0.0;0.0;0.0
0.5;3.0;9.0;364.0;1.0;0.0;0.0;8.25;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;364.0;8.0;3.0;0.0;0.0;0.0;0.3535533905932738;0.0;0.0;1.0;9.0;3.0;0.0;1.0;0.0;0.978021978021978;0.0;0.0;0.0;5.0;0.0;0.0;4.27617987059879;0.0;0.0;1.0;0.0;4114.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.625;0.125;0.0;1.98;0.9611084103062713;4114.0;0.0;0.0;0.0;5.0;5.0;False;8.0;0.0;0.0;0.0;1.0606601717798212;1.0;0.14681349860413104;0.0;0.0;0.0;0.0;0.0;0.19336008369539928;0.0;2.0;0.0;0.0;2.0;0.0;3.0;3.5;1.0;17.0;0.0;0.0;0.0
0.0;0.0;0.0;356.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;356.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25632.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.21;1.0;25632.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;2.0;9.0;356.0;1.0;0.0;0.0;2.8;1.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;17.0;356.0;15.0;0.0;0.0;0.0;0.0;0.4577377082170635;1.0;0.0;9.0;9.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;74048.0;0.0;0.0;0.0;17.0;0.0;1.0;17.0;0.6666666666666666;0.26666666666666666;0.0;1.66;1.0;74048.0;0.0;0.0;0.0;9.0;9.0;False;15.0;0.0;0.5;0.0;0.6172133998483676;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;0.0;0.0;1.68;0.0;5.0;0.0;0.0;0.0
1.0;0.0;0.0;356.0;1.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74048.0;0.0;0.0;0.0;17.0;0.0;1.0;17.0;0.0;0.0;0.0;1.66;1.0;74048.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;0.0;0.0;1.68;0.0;5.0;0.0;0.0;0.0
1.0;1.0;9.0;356.0;1.0;1.0;0.0;2.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;74048.0;0.0;0.0;0.0;17.0;0.0;1.0;17.0;1.0;0.0;0.0;1.66;1.0;74048.0;0.0;0.0;0.0;9.0;9.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;17.0;0.0;0.0;1.68;0.0;5.0;0.0;0.0;0.0
1.0;1.0;9.0;356.0;1.0;1.0;0.0;2.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;74048.0;0.0;0.0;0.0;17.0;0.0;1.0;17.0;1.0;0.0;0.0;1.66;1.0;74048.0;0.0;0.0;0.0;9.0;9.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;17.0;0.0;0.0;1.68;0.0;5.0;0.0;0.0;0.0
0.0;0.0;0.0;7.0;1.0;0.0;0.0;3.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1106.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.6;1.0;1106.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0
1.0;1.0;1.0;356.0;1.0;1.0;0.0;7.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2386.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;1.0;0.0;0.0;0.94;1.0;2386.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0
1.0;0.0;0.0;356.0;1.0;0.0;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;356.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2386.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.94;1.0;2386.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0
1.0;2.0;9.0;356.0;1.0;2.0;0.0;7.6;4.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;356.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;2386.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;2.0;4.0;0.0;0.94;1.0;2386.0;0.0;0.0;4.0;9.0;9.0;False;1.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0
1.0;2.0;9.0;356.0;1.0;2.0;0.0;7.6;4.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;356.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;2386.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;2.0;4.0;0.0;0.94;1.0;2386.0;0.0;0.0;4.0;9.0;9.0;False;1.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0
1.0;2.0;9.0;356.0;1.0;2.0;0.0;7.6;4.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;356.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;2386.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;2.0;4.0;0.0;0.94;1.0;2386.0;0.0;0.0;4.0;9.0;9.0;False;1.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0
0.0;0.0;0.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1876.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1876.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;356.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;356.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3806.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.55;1.0;3806.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;7.0;0.0;0.0;0.0
0.14285714300000002;1.0;2.0;356.0;1.0;1.0;0.0;8.29;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;356.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5376.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;1.0;1.0;0.0;2.11;1.0;5376.0;0.0;0.0;1.0;2.0;2.0;False;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;7.0;0.0;0.0;7.14;6.0;8.0;0.0;0.0;0.0
0.14285714300000002;1.0;2.0;356.0;1.0;1.0;0.0;8.29;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;356.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5376.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;1.0;1.0;0.0;2.11;1.0;5376.0;0.0;0.0;1.0;2.0;2.0;False;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;7.0;0.0;0.0;7.14;6.0;8.0;0.0;0.0;0.0
0.14285714300000002;1.0;2.0;356.0;1.0;1.0;0.0;8.29;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;356.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;5376.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;1.0;0.0;0.0;2.11;1.0;5376.0;0.0;0.0;0.0;2.0;2.0;False;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;7.0;0.0;0.0;7.14;6.0;8.0;0.0;0.0;0.0
0.14285714300000002;1.0;1.0;356.0;1.0;1.0;0.0;8.29;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;356.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5376.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;1.0;1.0;0.0;2.11;1.0;5376.0;0.0;0.0;1.0;1.0;1.0;False;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;7.0;0.0;0.0;7.14;6.0;8.0;0.0;0.0;0.0
1.0;1.0;1.0;356.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2264.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.9;1.0;2264.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
1.0;0.0;0.0;356.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;356.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2264.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.9;1.0;2264.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
0.5;1.0;2.0;356.0;1.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;2642.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;1.81;1.0;2642.0;0.0;0.0;0.0;2.0;2.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;7.0;1.0;8.0;0.0;0.0;0.0
0.5;1.0;1.0;356.0;1.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2642.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;1.81;1.0;2642.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;7.0;1.0;8.0;0.0;0.0;0.0
1.0;1.0;1.0;356.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;356.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2264.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.9;1.0;2264.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
